,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
469,30.37119294,55.93380429999999,4.661370239,1708.2548140000001,108.14489590000001,328.14567430000005,92.38520853,20.7842068,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
470,9.337989247000001,7.969671602000001,1.301463013,1935.9767969999998,97.63599835,162.22618369999995,102.17752940000001,29.69078605,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
474,28.66256416,59.65217723,5.3300286869999995,3384.50229,109.8823061,336.840885,97.97140428,3.939119985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
478,6.740470375,0.650948093,1.073917847,893.3693847999997,109.01570990000002,111.7151668,80.89535035,7.6077935960000005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
479,20.20001221,40.66697304,4.357792969,2798.710772,109.39061140000001,353.1575409,98.54578164,11.71387492,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
480,11.67940781,20.81483501,2.953422852,1400.763043,107.14267690000001,297.2786934,100.84262259999998,12.54139859,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
481,27.77553108,55.01843338,4.974960327,3367.332008,98.80148702,136.9157456,92.88300182,-32.65857718,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
483,41.06912756,85.20823422,4.984998169,3442.4777729999996,108.0908479,148.57408759999996,78.80530872,-7.6382237470000005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
485,16.22674997,25.50261436,3.109431763,1736.625753,107.7865364,269.0723335,90.63698762,10.55877353,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
486,11.1579941,18.17082205,2.114828491,1804.985133,100.0620316,246.80269769999998,108.04546059999998,-30.09929582,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
487,23.16183491,45.68357053,4.589620972,1434.7232119999999,107.76305570000001,344.31208419999996,96.03778263,10.97509681,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
491,10.03591521,17.29434607,2.560484009,1460.917627,109.70551409999999,285.1368455,102.6218473,-2.70190506,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
495,17.95307848,31.83629924,3.504150391,1339.9707720000001,106.86335770000001,338.13100049999997,102.90312929999999,16.55782673,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
499,47.97522782,95.08899991,5.125238647,2452.424061,76.71799386,57.15468047,75.5209943,50.15084384,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
501,28.8167141,60.53599509,5.376675415,1626.009881,109.2040586,199.1451045,101.614439,1.0694062579999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
527,10.87468095,15.99717628,2.2616375730000002,3186.986572,99.17425252,231.85087030000003,95.29869546,30.20727464,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
531,37.57869261,75.47944061,4.942304077,4083.4500740000003,89.85800442,91.21351166,85.66882059,44.313401899999995,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
533,14.09822845,23.2207847,2.516134644,1254.668667,96.68560898,247.1371799,91.35019694,31.94984437,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
536,5.24090716,1.3655097719999998,1.027977295,3379.013186,79.16493737,118.2334799,87.84994347,-44.27313322,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
537,25.79625355,48.89555026,4.575368042,3682.65437,109.2925213,366.45426230000004,93.2630825,-14.58441247,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
539,9.187400256,7.8483956379999995,1.487007446,4074.164433,87.22912837,110.6632341,89.00559153,-39.82453625,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
540,35.80135043,72.70653916,5.111395873999999,3821.326072,109.9598617,314.178158,87.83905551,-0.20994734399999998,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
548,19.87183541,37.78623811,3.9883654789999996,1950.05232,109.9131797,365.8036897,96.35227297,0.281935957,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
549,31.13638805,57.21453033,4.398414917,5934.237031000002,90.9782959,124.95734809999999,85.9623839,42.98202945,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
553,15.70455083,21.05866711,2.231201782,2844.530432,89.62178698,176.5193045,93.75560413,40.79960043,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
559,21.80409598,40.81383685,4.320042114,2487.678544000001,89.14480350000002,135.1448636,97.33829944,43.05933685,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
560,29.60002697,55.87180411,4.962717896,2258.857055,105.98813,373.1139442,97.93375628,15.75488229,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
562,26.8212923,52.398694899999995,4.828117065,2535.803442000001,104.33787109999999,372.3579514,93.27225442,16.52782495,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
565,39.98693575,83.19719606,5.154684448,4478.538888,106.64385659999999,133.8354578,91.17732826,-19.30774575,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
566,14.62428205,20.78915836,2.525623169,2298.3655329999997,106.2014183,244.6327383,89.5251657,-18.16242538,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
567,7.675498263,3.257158253,1.004185181,615.5343801,109.9740807,128.5711104,100.3274181,-1.2952198240000001,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
569,16.38530648,30.31347142,3.5689520260000003,1202.9786609999999,107.6658493,342.9912740000001,100.4238921,-11.39167824,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
573,21.26982037,39.54720519,3.9126812739999997,2914.215896,109.74590890000002,324.0570127,97.29623602,-6.016232799,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
578,22.78760506,42.29016004,4.12850647,1153.550959,102.688004,347.57921919999984,96.40305899,24.51965534,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
583,8.880325173,6.885370526,1.537056274,1947.796909,106.3287476,144.1753877,77.42967168,-15.81030182,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
586,13.45795186,11.31718825,1.855840454,1154.330687,108.67636110000001,150.04456069999995,72.77135264,8.531640766,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
588,13.30701712,19.00835119,2.101681519,2023.104219,91.54934864,185.3294946,105.2449267,-37.96324289,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
589,34.314820399999995,67.50183142,5.08263855,3397.461386,94.72629673,113.73074579999998,92.25510751,-37.87556184,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
594,18.01489539,29.58056968,3.048198853,1549.271588,109.76356770000001,279.2206226,96.02962822,7.777075083,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
597,45.20088898,106.97001829999999,6.159872437000001,4054.036481,109.6116467,157.9347061,95.54623486,3.606357398,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
602,15.09444458,24.27240341,2.729592285,586.5681847,109.9479207,273.4522875,99.95201225,0.648262294,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
607,43.27496745,95.83131906,5.147796021,5171.881401,106.00262169999999,149.9403948,85.40721179,-20.56093292,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
614,43.85633888,95.10240433,5.551906128,4403.019921,103.975678,147.5228413,86.62696728,29.44604251,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
616,26.69439819,53.71930096,4.83128479,2253.0699050000007,104.44527559999999,341.6893328000001,94.31569633,-21.16434038,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
622,9.827934543,13.78123989,2.070837402,962.4472895,109.9953351,215.8528562,90.35505352,-0.254608587,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
625,38.30128309,82.45458488,5.430895386,4150.384279999998,106.7863155,125.66336880000001,96.56039724,-18.09488163,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
626,10.74731786,10.147830699999998,1.54328186,2480.99742,102.5933501,143.6470085,86.74779935,-23.04995844,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
627,9.770707123,5.234469282,1.331901245,1472.9636480000001,101.8174884,134.34424180000002,79.99910031,-22.84827709,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
630,18.72887848,29.89023520000001,3.118429565,2111.2451899999996,109.9849591,269.1670242,88.74320725,2.031161441,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
631,33.80122648,69.41819413,4.991765747,3604.64405,96.80749836,111.12250290000001,92.94790176,33.91442355,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
634,31.83717978,57.85087592,4.345005493,4194.403512,109.7731591,274.3042168,79.23445499,8.69525709,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
636,32.69883891,63.6852238,4.639370728,3532.4189439999996,105.44127379999999,173.4070819,84.82509826,-15.58384326,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
639,47.11472185,102.5899327,5.791270142,2774.614257,109.98479309999999,207.43396289999998,96.16323219,6.8658713229999995,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
643,25.81642127,44.34461391,4.219733276,2059.978132,109.53939409999998,357.7078989,97.71052284,2.6193055380000003,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
644,41.30269785,70.92350979,4.330755005,4979.92023,84.24786957,81.37129407,69.27584393,43.63369254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
645,40.82531607,96.18405988,5.43854187,4572.470907,109.9967933,148.9897793,88.21697006,3.36323063,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
649,46.37895591,113.97834909999999,6.506940308,3627.137588,85.56153922,55.93917917,92.77132420000001,-41.42841688,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
652,46.83753343,110.6692128,5.342593384,4321.393499,107.9048689,121.03008030000001,88.60760884,-10.49558981,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
657,11.04593308,6.305696406,1.567505493,3705.282519,91.53584318,104.6419823,71.95730533,35.04154084,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
660,20.24535448,33.46178295,3.3281805419999997,3739.647443,95.05702051,193.1860447,89.28890762,-36.54968585,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
663,22.602762,30.88150825,3.077262573,3682.056129,102.93157009999999,219.6347603,71.08975645,25.86210428,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
666,37.9289672,86.06963675,5.3006842039999995,4534.820304999998,108.61893290000002,142.2899253,93.58547353,-9.532438386,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
668,45.04542932,99.27915513,5.121416626,3974.981953,106.45040890000001,143.6929593,84.22284312,12.48518676,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
669,37.08459866,80.54691319,5.606602173,3790.4231130000003,108.72179960000001,200.98433480000003,93.38887229,10.08982488,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
673,20.69928422,28.27214654,2.9325189210000002,1839.9360100000001,98.48194146,226.4280625,74.67293846,-25.56806834,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
674,21.27481359,37.88539426,3.5489520260000003,2919.662992,95.10170287,160.9812169,97.74774387,36.6248999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
680,29.16367851,58.34763418,5.0360870360000005,3445.195974,109.34429850000001,356.60465730000016,95.08341633,14.0452122,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
683,13.98920955,20.33606219,2.662456055,2263.283877,109.8422808,234.790725,82.28413570000002,0.952771528,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
686,28.56916998,55.44350108,4.579451294,4417.221805,105.62175819999999,306.5239365000001,93.28628773,25.52458197,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
687,8.22624031,0.8685757159999999,1.074966431,1794.9458920000006,89.40430499,101.1734386,80.05044793,-35.84884055,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
690,8.989271803,14.94009997,2.171153564,2037.481868,108.6384239,242.20780019999998,101.65720309999999,-12.63043786,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
691,23.68446543,30.88235146,2.8813000489999996,3072.768261,99.08781756,206.215881,69.55806983,-29.52174088,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
692,17.84482921,32.72407285,3.730354614,2020.387518,109.9400196,345.19403619999997,102.7300845,-1.302341687,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
699,13.63176978,23.73700689,2.905697632,2497.821553,109.4007166,277.82185739999994,95.19456159999999,11.16682241,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
703,63.21086589,147.694429,6.020393677,5114.87827,74.69217033,42.25048939,86.54262169,48.69783015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
704,25.03553739,42.81323565,3.383134155,4171.9058030000015,92.05670506,141.0869832,84.25295066,-38.47269718,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
707,36.49225929,76.25181951,5.289660034,4625.199247,107.5931358,146.1302273,91.7402645,-21.16383771,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
711,17.83152945,27.35448362,3.079185181,2793.447486,104.9610862,290.0008309,95.18498086,22.35145486,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
712,8.891792112000001,4.951551268,1.223407593,1763.574286,101.1545541,133.57587420000002,86.04813973,23.96392995,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
724,44.75726226,85.03951844,4.888807983,4348.565360000001,90.83370906,75.79688748,74.67792312,40.89976786,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
730,19.67051951,32.3048279,3.2611871339999996,2922.9317109999997,103.854331,278.2621745,92.53599025,-26.45882461,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
732,8.556504207,9.94984952,1.510996094,2633.312993,103.718682,180.85578999999998,100.80313520000001,-22.25226706,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
737,10.33870448,12.55933096,2.0171905519999997,3755.423707,100.59498990000002,198.0858248,88.69143165,27.27319813,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
740,26.81551669,49.7740096,4.449762573,2746.885781,109.6925095,323.6638087,90.41004211,1.7125031869999998,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
745,26.53127696,47.51520416,4.301104736,2338.374518,106.426373,310.9189448,88.4885593,-14.00484547,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
748,8.59949024,8.528946614,1.4272625730000001,2470.8394399999997,84.18873144,155.15500749999995,100.77582220000001,43.18419711,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
751,20.554019399999998,36.06616956,3.424568481,2009.3361899999998,95.67499157,181.5705084,103.50254079999999,40.75284907,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
753,22.80002233,39.46882822,3.430974731,3642.3917409999995,91.07299573,166.1821388,93.03924137,42.40450195,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
755,14.2421064,22.14701036,2.836005249,2158.431767,109.97874409999999,276.5241526,96.66692129,5.511657232,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
757,39.60526649,63.75507936,4.190719604,4672.619591,99.96493275,206.716647,67.68515982,29.48990197,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
758,35.79587116,73.06773787,5.132713013,3817.557914,90.14110507,96.29696074,93.9759646,-45.67751533,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
763,41.99055588,82.04860432,4.874102173,4051.4162969999998,108.13816259999999,125.25516499999999,77.8558422,14.58844483,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
767,13.65182559,21.5160995,2.705894165,1847.125014,109.9574258,269.6812977,96.62674235,1.894801811,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
768,14.96437075,20.55491581,2.279729004,766.7516752,103.9232273,227.2614974,88.9647122,-18.83282939,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
769,21.87103169,35.80641179,3.5821636960000003,2053.463647,109.9569486,297.43235269999997,91.17814782,-4.807704708999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
773,48.98983495,65.92826443,4.11539978,4469.282999,66.49271948,61.913739799999995,62.02347617,55.12407083,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
774,48.63685778,104.91063909999998,5.102807007,4699.351988,105.9861885,120.10141979999999,86.52988642,-18.11087081,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
778,35.73221525,79.20358458,5.3799322510000005,4777.507197,107.0003137,162.8493126,98.54458407,11.66045395,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
781,28.30651603,56.85173413,5.008619995,2691.430753,109.9926936,367.25482999999997,98.71998521,2.156383813,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
782,32.40392678,67.88105284,5.023268433,4692.875393,109.71838829999999,310.2285127,85.17595317,8.561825971000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
784,18.03896417,31.33556056,3.651449585,2032.7293949999998,102.9826905,304.151436,96.98036459,-20.98188661,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
787,10.45970795,11.11009924,1.719064331,792.9881875,109.24385120000001,164.37362040000005,82.81247308,6.0281203360000015,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
793,38.30711498,74.69649916,4.995005493,3271.140061,88.70670342,90.43624023,83.06359407,-40.7906523,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
797,41.20434059,88.23113788,5.1056475830000005,3898.2597140000003,105.25577679999999,130.7161081,88.80643653,-23.80314784,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
799,25.55373244,48.61182018,3.906278687,2229.680862,94.01367312,166.2372884,101.49948499999999,-38.42498176,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
800,63.78179229999999,143.5011171,5.909241333,4881.769046,64.84133346,41.24620758,84.80910319,55.37019056,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
803,12.56759438,16.12305484,1.9406219480000002,672.1208267000002,104.95742390000001,210.55370019999998,98.11891518,20.38344478,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
804,27.00616769,56.55203867,4.9014813230000005,2953.7616129999997,100.87215929999999,148.1807586,102.92979790000001,-29.93472047,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
805,23.59637972,45.13575571,4.460227661,1918.170775,102.87125640000001,356.0042917,97.24114113,-20.45064151,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
807,26.86544609,42.21758181,3.552334595,3594.484912,104.2256106,242.9532776,78.77412644,-25.51058574,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
812,8.46498974,2.765967673,1.083692017,3437.5773090000002,84.42084476,104.83947420000001,89.5540234,-40.62997891,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
815,30.68531219,57.72228884,4.7517913819999995,3107.474874,109.95988840000001,316.627667,89.80252617,7.540688416,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
821,31.46552774,67.24932809,5.333928833,3380.504495,109.9096719,383.3036948,97.43777742,-1.90661964,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
824,24.05241425,44.39414082,3.9562701419999997,3914.409197,103.74456009999999,303.3633976000001,90.01760769,24.89763755,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
827,42.08535063,100.7907946,5.925315552000001,4478.024355,103.6839097,131.0084254,101.4831803,22.04223621,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
838,48.27640847,105.08749850000001,5.047247925,5402.377758,98.32416879,121.169832,82.23033327,31.5351821,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
839,14.18141999,16.85933503,2.096146851,2167.752943,104.2741372,193.2243644,78.90481558,-20.31479534,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
841,35.87484268,59.28711603,3.984502563,3897.716047,90.41074274,117.2091101,69.49287041,-34.81200051,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
842,20.25792705,39.33879881,4.147528687,2631.428621,90.94010849,154.3396885,109.2215622,-40.77345958,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
843,28.96877452,7.969209329,2.3412677000000004,3147.203319,108.78718629999999,121.6365132,47.83946772,9.009812511,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
847,20.20489478,34.02125972,3.393803101,2485.046716,107.44808379999999,312.2838541000001,93.10233927,-15.86837448,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
850,19.15661467,32.39425032,3.5148248289999997,2206.543014,107.7482648,351.274086,105.80783190000001,16.71384516,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
854,13.97638967,24.39059532,3.133372192,2195.1788239999996,109.9721384,320.79564419999997,106.9165524,5.14896834,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
859,30.89044,64.51989946,4.941760864,4478.6968719999995,107.2319524,342.1588854,89.9677949,-11.18112502,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
863,5.153101667,1.3559724469999999,0.9757489009999999,1150.734419,108.7873757,117.1916022,96.75165758,-8.778100806,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
864,12.19655527,19.54089886,2.473040161,3216.463971,100.2542021,258.1411908,97.86158398,28.81661667,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
867,20.10972405,34.01103114,3.498508911,2055.9036960000008,92.02017397,172.9268101,93.41010585,-34.92922514,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
870,15.015409900000002,26.26893209,3.119491577,1037.399494,109.9426056,325.1328256,108.8922297,0.34889001700000005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
874,15.7600155,26.91085473,2.964241333,1301.9840689999999,102.3775301,302.2400353999999,103.93861390000001,-25.75976538,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
878,65.07591457,127.7247051,5.898167114,5409.864642000001,96.74244576,40.26481186,83.92747811,28.54565806,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
897,48.35776671,62.74762579,4.0797088619999995,3273.768874,99.08491162,180.3614257,59.70118933,-25.49294287,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
900,10.68495629,12.15361264,1.6035894780000002,3169.375514,91.34450051,184.79100269999998,102.11037590000001,-36.65646431,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
902,15.17289781,22.31721999,2.283429565,2601.477784,85.24614851,144.16198,93.82850064,42.49648703,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
903,10.41090238,12.46290523,1.806013794,2219.191764,105.98160829999999,201.4568408,97.32259335,18.07984622,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
904,13.59410744,16.22835969,1.9532318119999998,675.4543764,104.83428459999999,202.0206523,89.09031272,17.98041018,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
906,46.60469065,104.71195329999999,5.517028197999999,4543.537872,109.16200259999998,151.80598730000003,91.14906854,-14.60258159,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
909,46.79916972,83.42557636,4.485708618,4579.118078,105.7050959,116.4493028,70.90806099,18.193641699999997,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
911,22.11353135,39.15488173,3.754873657,3224.0095530000012,106.6603115,301.21529219999996,89.46052606,19.45085813,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
917,14.08218091,21.826484,2.797600708,1540.061735,109.9830232,284.72419229999997,95.97655142,0.94208482,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
920,18.90235621,31.01038822,3.16718689,1209.976392,109.74385829999999,301.98284069999994,100.1811147,0.9899975529999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
922,26.8735119,48.95312612,3.9766021730000003,4067.4321649999997,91.3334965,126.9643487,94.30531231,-42.9870936,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
925,18.20285867,33.14760956,3.6052838130000002,2303.952816,108.02416799999999,329.8169625,96.66128315,-12.07820803,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
933,7.8029307029999995,10.70263326,1.772572021,1035.168942,103.8157357,213.56237940000003,105.61788329999999,21.2109881,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
934,21.19565603,35.10877168,3.3049810789999996,2462.623751,106.0803767,264.0766465,84.9993892,18.31582687,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
935,5.6812724810000015,0.4378335370000001,0.851306763,1085.82761,109.7196682,109.68276609999998,101.01865550000001,-4.1057483480000005,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
937,8.239127943,5.4256986010000015,1.154923706,512.089121,107.82522409999999,143.55342030000003,101.7490939,-11.69607091,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
939,4.0695093610000015,2.265669617,1.0381707759999999,1507.0911820000001,109.9994588,124.5825188,95.39265841,0.054518580999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
950,22.84188381,43.97053298,4.058582153,1321.5312720000004,103.169934,329.6956516,99.1436652,21.78298562,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
951,17.43401579,32.19842903,3.427857056,1901.173488,107.24462290000001,308.2907738,95.98702321,-12.75110818,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
957,33.67166629,29.91666914,3.009596558,3990.248287,100.91296559999999,151.03735590000005,54.83243246,-26.02529404,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
959,6.464613268,3.0730639419999997,1.011587524,1494.942102,104.0027403,126.4724531,98.14732,19.32739359,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
960,26.421699199999995,52.46155546,5.226364136,2902.923343,95.29791281,142.03985469999995,97.52094355,36.768677200000006,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
964,39.9772747,91.49362656,5.5261309810000006,4197.976486,104.8484199,162.2141638,93.88466007,-22.12726636,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
965,52.99688743,106.0725315,5.019896851,4351.562608,101.34805779999999,108.7573853,76.28275440000002,-27.53208018,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
967,10.35235797,5.043879968,1.315011597,761.9149005,106.94579640000002,133.2297171,80.24037627,13.72057814,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
968,23.42530089,41.88826264,3.962966919,4166.609938000001,92.23077878,147.9052811,96.98233341,43.79614793,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
972,36.94728297,62.6792632,4.184866333,4462.993643,100.8405023,243.03814,72.15187277,-26.89834542,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
975,35.6282424,78.71525712,5.904996947999999,3684.6829759999996,95.72477209,97.48189077,100.3743446,-37.53688963,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
