,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,-45_to_-35,-35_to_-25,-25_to_-15,-15_to_-5,-5_to_5,5_to_15,15_to_25,25_to_35,35_to_45,PlayResult
x0,-0.09958096586359977,-0.015292192223515593,0.0033753449036504316,0.060332274103585284,-0.9101981502857868,0.04908391746906593,0.12780204298092626,-0.10103033900584348,0.005961515272127027,0.010039699202660499,0.018376083375602155,0.010592047426443879,-0.017647075084676753,-0.1313973372994314,-0.0641799245428646,0.9316955827586437,-0.13333761909283945,-0.31032082693647767,0.14205376256003832,-0.99912199897877,-0.1457619253804475,0.003922712114279191,0.11160474735108647,-0.610046455152689,0.007351688995314887,-0.2361109837577247,-0.13681102448476096,-0.05297572262662969,0.7190778299840821,0.14289261043989637,0.027587844046077004,0.007947226714582936,-0.01152623382238115,0.018504263349158234,0.022793934057137123,0.007449847968687841,0.00243832056111771,0.029731293817383687,0.04261703639109525,0.01293516608831529,0.019220728289307903,0.6646001430308897,0.10321456646633616,1.0,,0.13948613064955262,-0.932439005343462,0.13318891717068365,-0.056540547188474045,0.6833457959628533,-0.10542553669076178,0.0629685799342717,-0.013584171175722705,-0.012419075744298983,0.01986959981268881,-0.01733642100084458,0.01644040947854585,0.01036894595936827,-0.010803183493576089,-0.013936999546384811,0.020322233315393394,-0.009829593589560488
y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z0,-0.06704611098792453,-0.04429900373824558,-0.035288818658737606,0.10030482900535784,-0.052812665184340496,0.012856579743858447,0.03889575937403216,-0.05249899687480943,-0.013884171160291158,-0.0511979729348067,-0.0027974321063488896,0.02699381501866624,-0.029671374283146458,0.03734282480545344,-0.4528079729596525,0.12460693684556218,0.004460936199436327,-0.09953544766247915,0.9870197548285657,-0.13928420050418946,-0.14286731949223558,0.1524453242086275,0.22564381540367678,-0.05990586120494956,0.27532600165575377,-0.014814295341035275,0.048962450409674556,-0.1948277802651953,0.12392334591997488,-0.015143103622980478,-0.02142583556171249,0.06096071699831597,-0.007720318486378816,0.014679161911198094,-0.02112848597046433,0.049531145884164136,0.0010543366927483083,-0.01010794780830702,-0.006986788383274273,0.00812690366350032,0.040925667126392284,0.06801349854238306,0.24523700643683896,0.13948613064955262,,1.0,-0.11491779455265676,-0.04081100802607808,-0.47273012420665766,0.05550567240816412,0.03394817815075362,0.23870668812141235,0.0044821046123051204,-0.004640967209300819,0.025596834433072074,-0.03745903316839658,7.602091985427411e-05,-0.018525628559632964,0.031216081388649765,-0.0107866098022202,0.014859773442610344,-0.027147110302033626
vx0,0.08825700937646101,0.00806646182102227,-0.020609452016985594,-0.08954260728067283,0.8973240896551986,-0.057855069014545776,-0.10355947453611511,0.09462667350352265,0.002017546538885187,-0.010850016378916723,-0.043278740454888255,-0.012646215659126632,0.013413654757772857,0.21575900664240502,-0.018146404389386347,-0.9979117257110315,0.10024197601271637,0.4968577630991081,-0.10558069516920174,0.9453704918263441,0.1742494293582496,0.08514754760224012,-0.03258349597409269,0.7732974656628068,0.0044470386890403816,0.04008821266486586,0.2213493947345697,0.11828864270846752,-0.613997428631676,-0.22364514926847706,-0.004105019526915957,-0.01839966904113765,0.09510536442150161,-0.014278440081184252,-0.004497720544818505,-0.011515316632558857,0.07878934812960556,-0.014756635849598677,-0.024317319251169176,0.06619510353514314,-0.0192923450663318,-0.8193119130553776,-0.022588250537279947,-0.932439005343462,,-0.11491779455265676,1.0,-0.21732769583156825,-0.022601016770657394,-0.8356252111544524,0.1669538198419304,0.019550130839843263,-0.03167213839380397,-0.023757897745662993,-0.04588827144333455,0.011417506028515904,-0.005330250931049244,-4.7311863690697576e-05,0.03767310805255721,0.03560813923545577,0.021235518937770932,0.012035797925414966
vy0,0.030798636432126568,0.08799488444949628,0.012097121403872688,0.11216774093003991,-0.18416787538539742,-0.020601740003466085,0.05873148133155121,0.008198563086250325,0.006003848435042287,-0.0910687914952023,0.131357561065307,0.010018822593926266,0.040895270789710614,-0.9996269632257039,0.6683163752864351,0.21567464455998123,-0.23820924218271566,-0.30987729771865735,-0.1509386508670561,-0.14220663764983307,-0.2765057955916168,-0.8412202745369983,-0.5644068102295211,-0.32807930478477637,-0.15528073171480794,-0.07627848564275912,-0.989738506940284,-0.7228901388701563,-0.07736513873588399,0.9838913352850316,-0.06097002156395576,0.03559794040003198,-0.05684560237168534,-0.02051011927318715,-0.01877645680477095,0.0034966352164275795,-0.04561462602503497,-0.0094659117725105,0.013717905752189138,-0.04094455656446132,0.013100017384991147,0.3215286253397863,-0.5877139089141824,0.13318891717068365,,-0.04081100802607808,-0.21732769583156825,1.0,0.647391535150643,0.3204518500497347,-0.8182151275306989,-0.6710979113361678,0.03407956808476142,0.0007038753091819023,0.002792891451210442,0.014710015430899021,-0.0009045983827340823,0.015726546618575116,-0.020326041243152033,-0.017717581521431956,-0.030993178908157202,-0.0021938558819487607
vz0,0.08415629306740727,0.07896394778478766,0.010709868685233694,-0.014194994060890462,0.005989706978478788,-0.026787357503213052,0.024344807289509267,0.06691669631156574,0.020296627199983864,-0.08520716149917465,0.10824263718773093,0.015384212723413209,0.03153869243712992,-0.6490265042385329,0.9930481431338746,0.016506729021318174,-0.035564672626653915,-0.17195955787455616,-0.6043829748430806,0.05019401553889683,-0.12605914283485592,-0.782189682420885,-0.738809699032353,-0.15668047491641926,0.21763457206353198,-0.02769877278467001,-0.6429599107726024,-0.30235127985681404,-0.17746455378869294,0.6293489865243908,-0.045256102269616016,0.01589303562401155,-0.04478228861809173,0.0019779259075106037,0.0016513733595261786,0.01099028357855329,-0.04245875006867861,0.009241885987354906,0.005182059282144438,-0.041930543529175884,0.01811922234202384,0.14324209678551716,-0.7743956104401101,-0.056540547188474045,,-0.47273012420665766,-0.022601016770657394,0.647391535150643,1.0,0.14432983680245595,-0.5420763210189198,-0.7988958092242568,0.020556868849026952,0.009485808041195948,-0.0073457078213528095,0.030225642352578398,0.009644137649697673,0.00841838101471395,-0.026856916987562953,-0.009661275835630121,-0.03989680928095473,-0.010327224875641463
ax0,-0.07587602450886514,0.003846567537532275,0.057472673357482344,0.11638995395940145,-0.7353730595435398,0.048187532412433044,0.17157668914982996,-0.08834895842446495,-0.004401751942415357,0.01405096210927669,0.10215350794701754,0.0145005642682737,-0.004394698092635176,-0.3193024682320941,0.14520258280638473,0.844228750855322,-0.0033791626038850286,-0.7806969892380661,0.02820437163818078,-0.7039452464485001,-0.17193141820955307,-0.21613724857644365,-0.10275697010744832,-0.9876121543432325,-0.03155754159383587,-0.2818834390506986,-0.3204118187017386,-0.20864942172563825,0.08381975978368596,0.3163211931949991,-0.002792227151996031,0.024476205952736647,-0.038273194203402645,0.02512944767410738,0.00368233796932154,0.017266263483232753,-0.011642507137091496,0.020861677269039123,0.012123553962562475,0.005196778918941265,0.027053918245692084,0.9933361072202159,-0.11244284564185647,0.6833457959628533,,0.05550567240816412,-0.8356252111544524,0.3204518500497347,0.14432983680245595,1.0,-0.25288054453186204,-0.1501962705898479,-0.013674937100549232,0.01677587066325962,0.015757787535419863,-0.03504359400832984,-0.0036106021909212056,0.03361794759965087,-0.024453842210671928,-1.3793184204320401e-05,0.010197192862167926,-0.014428408813490652
ay0,0.0030422449617379297,-0.08862460248867067,0.00998856586496225,-0.08470780691916373,0.144317313679071,0.008772967032796324,-0.04802203208060888,0.028065004226219156,-0.016638277949606307,0.08803692141838433,-0.08588659486119908,0.006718477683043203,-0.05606468212115449,0.82475805695707,-0.5594358174090422,-0.16585004332189268,0.20281600776544664,0.2432003635474092,0.12630510301392647,0.11236021497144423,0.19914097049998558,0.7190462386989902,0.5376384438926496,0.25769286688322396,0.15636266060344756,0.07715131591103408,0.7300538338494238,0.621003022096846,0.0671145587516476,-0.7682322326447552,0.031217382834073076,0.011249499154139397,0.04627798279876111,0.026129325660565108,0.013575225586211876,0.031843989694981395,0.03577211668114801,0.008940448668545637,-0.031113157663117952,0.034163162294024885,0.01555756618884712,-0.25424312579528036,0.5572889520287586,-0.10542553669076178,,0.03394817815075362,0.1669538198419304,-0.8182151275306989,-0.5420763210189198,-0.25288054453186204,1.0,0.6236496665022516,-0.0405107092546824,-0.008465774688654329,0.009261722837060985,-0.006995459981644996,0.01739214878918162,-0.01595118741184885,0.005731933921853362,0.002598952292074252,0.03636570906152692,-0.015767530287802152
az0,-0.0649295408071578,-0.06446356479753904,-0.0006685579543647181,0.006810830248116435,-0.04244844963058004,0.037461926935762245,-0.04252950998138678,-0.05727586194213863,-0.02447223844176413,0.11931696351662369,-0.13495366361318056,0.0162862555247421,-0.02688240454205147,0.6741960026858124,-0.8312188585439206,-0.01557875273609099,-0.011252070418506665,0.23094412287466967,0.3597558607529924,-0.05665983515843624,0.20637405661578262,0.9481965527510153,0.9804406041980672,0.1681796341965899,0.1969622533405642,0.032703252942954564,0.6342690348318509,0.7398737287527933,0.19453893734678973,-0.653199956655937,0.026614336884088503,0.08354755714313955,0.045456316602427875,0.03721542234487854,-0.002076531664027059,0.09813819332017058,0.038867009711654354,0.03472737386060861,-0.04978456109036364,0.03630318476436158,0.08428685978048399,-0.153752147621424,0.9861468886133399,0.0629685799342717,,0.23870668812141235,0.019550130839843263,-0.6710979113361678,-0.7988958092242568,-0.1501962705898479,0.6236496665022516,1.0,-0.021722548454170272,-0.009127020346526661,0.003672253990510768,-0.0050689333541881825,-0.01511523991043913,-0.009995724260241652,0.01084186271759809,0.008327978031348793,0.04341180687475858,-0.029032693935683404
-45_to_-35,0.001903100305975742,-0.011269264047041355,0.00020070457406657228,0.02902064073244648,0.003884518849289083,0.004247583829716513,-0.012851724910491287,0.007421120190909074,-0.0124670083909621,0.002469048425266476,-0.0025903802539952287,-0.11163734755352915,0.07600630344061353,-0.034755828768984774,0.021627506442637015,0.028188085406828087,-0.008198618360028824,0.018382375861482017,0.0007092767608784053,0.008874895611628903,-0.005097627809673667,-0.02781291761119207,-0.018259874300042014,0.018280794215644797,-0.0007618544754352371,0.18595506391988473,-0.031124396599408237,-0.025165078340006943,0.06981040633541079,0.032741038609577215,0.004899700765026244,-0.00034467042128392023,-0.4813328367310719,0.07813669594480147,-0.536422866193881,-0.013190233324587226,-0.4795057902304104,-0.04358004199610537,-0.15284789972444293,-0.49201400490724834,-0.04343352019376498,-0.013072547959916444,-0.02027149846641656,-0.013584171175722705,,0.0044821046123051204,-0.03167213839380397,0.03407956808476142,0.020556868849026952,-0.013674937100549232,-0.0405107092546824,-0.021722548454170272,1.0,-0.10374814575018518,-0.10600795340976178,-0.11291101140894834,-0.11668573267300682,-0.11681947518968876,-0.10810292475094675,-0.09870405324048856,-0.08794775686438629,0.10818132828571114
-35_to_-25,-0.032180499252167406,0.00455893444254154,-0.0028512168166765638,-0.035131516590644465,0.008226157462718374,-0.016508525640443566,-0.005615205157476097,-0.03487972148805769,0.012223003286143213,0.008247566238322878,-0.023979865701786895,-0.0415478501325741,0.0373092105413621,-0.0007726120595651773,0.009935105637086805,0.023753477461933865,0.011052538294023693,-0.03550738856082092,-0.00527760711024828,0.00850330494025785,-0.02293252249786601,-0.0075987374758437086,-0.0100274464576403,-0.020357095004245044,0.002441943882740143,0.10011290520367416,0.0012951084164358217,-0.0017491554655647103,0.012475241993316174,0.0026912658156230487,0.030635361244167998,-0.02947521787971722,-0.4194746404532233,-0.011672378328604235,-0.21154257689172096,-0.03437328741546367,-0.43364643404675507,-0.033052266086539356,-0.060871934321440446,-0.43751685613780494,-0.05104479955258064,0.021257595501812276,-0.010931647867299225,-0.012419075744298983,,-0.004640967209300819,-0.023757897745662993,0.0007038753091819023,0.009485808041195948,0.01677587066325962,-0.008465774688654329,-0.009127020346526661,-0.10374814575018518,1.0,-0.1257294369307529,-0.13391672446363878,-0.13839368646351166,-0.13855231014009858,-0.12821415207373435,-0.11706673544333136,-0.10430936164893097,0.03801674370323029
-25_to_-15,0.021599317834937116,-0.005785860695747954,-0.0002843089774097185,0.0120113906389869,-0.021179325411508507,0.002098793952476496,-0.01759848271570351,0.021516475133995922,0.004500722344394972,0.016103694303623836,-0.004703303319493463,-0.016644446558001177,-0.018239807053854133,-0.0027137289535964565,-0.007489372539318583,0.04493477324591252,-0.013187604788720152,-0.011442158908805511,0.02543898001750579,-0.022816038216125097,-0.026074197239992408,0.0013585037051543959,0.006889764157061033,-0.013139728834793394,0.011299751481906867,0.10105988812934083,-0.0057955915325249175,-0.0050809817996322094,0.05580370202874854,0.006998199662162624,0.01311093079401737,-0.008037711028132093,-0.2813929412637523,-0.05172777089639595,0.09230197463614313,0.0017866625157321348,-0.29879034636245566,-0.01014036038452188,0.006524367686022962,-0.2968900272112205,-0.005430439027799095,0.017570680578616913,0.006344614870301962,0.01986959981268881,,0.025596834433072074,-0.04588827144333455,0.002792891451210442,-0.0073457078213528095,0.015757787535419863,0.009261722837060985,0.003672253990510768,-0.10600795340976178,-0.1257294369307529,1.0,-0.13683365408682557,-0.1414081317863408,-0.14157021055117697,-0.13100687015876733,-0.11961664420097178,-0.10658139352686612,0.004359296389248926
-15_to_-5,-0.01828272190251086,-0.0027552385006727647,-0.012910145128087242,-0.011997860105547486,0.006589167760872334,0.006486635794280373,-0.03020864997681021,-0.015464863964824783,-0.005297367185394759,-0.012336050079048488,-0.01669979771622832,0.05937698871034147,-0.023806853456576387,-0.014316644839116741,0.02646935099750371,-0.0138713912379112,-0.021067413025270824,0.04159731997065755,-0.038645213884556155,0.01699765513559596,-0.0017222967859365774,-0.003430471658019925,0.002810811541670187,0.04050693205018145,0.012919796578360359,0.06483034950428315,-0.01730516655276336,0.020808572287509104,0.030526548688587986,0.012056811879989866,0.007875160417123531,-0.0031833735623049775,-0.1431386811206418,-0.08239560147843157,0.2945055423802372,0.011473480490547779,-0.16027588865726833,0.059841996056921254,0.09484926621526059,-0.16101558500890154,0.045597243688364146,-0.037988907673245635,0.0006180679311204271,-0.01733642100084458,,-0.03745903316839658,0.011417506028515904,0.014710015430899021,0.030225642352578398,-0.03504359400832984,-0.006995459981644996,-0.0050689333541881825,-0.11291101140894834,-0.13391672446363878,-0.13683365408682557,1.0,-0.15061638931681862,-0.15078902237572675,-0.13953781518606248,-0.12740587704650236,-0.11352179297317036,-0.04845408180326218
-5_to_5,-0.032909147212934614,-0.007477205851872973,-0.007411970389736522,-0.03209196996647607,-0.007747453120548422,-0.032338945935152894,0.029570491384562997,-0.03323848805167297,-0.004908648264712892,-0.009769314348931652,-0.006304900576303297,0.09130009668499467,-0.10606443888327144,0.0010612421056646665,0.011681449207647061,0.005162907877126275,0.019099006334011695,-0.0056695135991793755,-0.00234934945673797,-0.014996290052748332,0.0019554532080532155,-0.013822230668388582,-0.020042480566234224,0.002081657835254244,-0.00040513678843851083,-0.024591055071427392,-0.0020795856744141752,-0.011405272453199661,0.01145710595739459,0.0012906172619801704,0.000786219294958253,0.0015151700076732316,-0.012682996802455836,-0.11299745030494067,0.3761732408950134,0.014899581619205727,-0.005641187273400521,0.06463091763448582,0.12747616663825093,0.002167655042111634,0.04824320096338856,-0.0014793715256148528,-0.01879793314163715,0.01644040947854585,,7.602091985427411e-05,-0.005330250931049244,-0.0009045983827340823,0.009644137649697673,-0.0036106021909212056,0.01739214878918162,-0.01511523991043913,-0.11668573267300682,-0.13839368646351166,-0.1414081317863408,-0.15061638931681862,1.0,-0.15583004115721555,-0.14420269553344048,-0.13166517529609006,-0.11731693323914792,-0.09479441017521016
5_to_15,0.024463331967730113,0.010494792684435279,-0.02142339242880793,-0.005855161358691235,-0.0038315648896432145,-0.014086181596671039,0.02370154049185991,0.03208453104899181,-0.0029387192810910808,-0.021372480448426615,-0.009179207469573446,0.03418851937297554,0.0052903523639333695,-0.015925633283340374,0.008409652218754445,0.002764999075509889,0.0001240434712551118,-0.04019802545368006,-0.017794322816825463,-0.009404358538629911,-0.008973020717070193,-0.011738143421880724,-0.006047979423684498,-0.03784373617868576,-0.02030798711621273,-0.08472253488571829,-0.014683341813871716,-0.01018933803644909,-0.0455198637530221,0.01606294807398355,0.010007687600189483,-0.018614103792364906,0.15026558119669287,-0.08141684051396823,0.32254213151332095,-0.015494516277266154,0.16351565662931503,0.03787991488555095,0.1198230452994875,0.16827040285712092,0.017206786163602033,0.03471219332794085,-0.006727331624875928,0.01036894595936827,,-0.018525628559632964,-4.7311863690697576e-05,0.015726546618575116,0.00841838101471395,0.03361794759965087,-0.01595118741184885,-0.009995724260241652,-0.11681947518968876,-0.13855231014009858,-0.14157021055117697,-0.15078902237572675,-0.15583004115721555,1.0,-0.14436797736329632,-0.13181608690714725,-0.11745139922347489,-0.03124468519176116
15_to_25,0.013500784721826092,0.034740346996068226,0.0023343351388493585,0.018269382771337148,0.017947332017092976,0.018273482623750763,0.009444165843985965,0.0034507018367190166,0.0020722588989651436,0.0011051513212956545,0.009864612854967958,0.009987141274021314,0.008400969336187074,0.020199946256586398,-0.02568275275436115,-0.03770799852002493,-0.00599130119605677,0.01862682856322671,0.03260418893444564,0.013886467188494274,0.011382342513368253,0.014678812433069795,0.007100748366322718,0.0255954919926113,0.0022399110706390504,-0.07858478334682932,0.022918944753717575,-0.0018527382893415282,-0.02839138330692268,-0.02144282230163049,0.009569362949499997,-0.009704569572528642,0.28968190177580455,0.029510524797099046,0.11871178517508107,-0.006469935698657624,0.3089706657891476,-0.018103707627892984,0.022776547964449802,0.3068918702928274,-0.013264468837690238,-0.027479186842019367,0.008650982253485076,-0.010803183493576089,,0.031216081388649765,0.03767310805255721,-0.020326041243152033,-0.026856916987562953,-0.024453842210671928,0.005731933921853362,0.01084186271759809,-0.10810292475094675,-0.12821415207373435,-0.13100687015876733,-0.13953781518606248,-0.14420269553344048,-0.14436797736329632,1.0,-0.12198055590259706,-0.10868769741973984,0.010721852807807812
25_to_35,0.018153545459746356,-0.01201385915276098,0.027697726053903002,0.021363740025689727,0.01280821109187562,0.027616411684698642,-0.0025662071033125617,0.012204905207715711,0.00660106158799671,0.01298519364669486,0.03160063591741964,-0.001655663758220215,-0.011780755335318485,0.018074283316866047,-0.008758057784631118,-0.03398212236196596,0.0061884233238710725,-0.000706452223923022,-0.009228141482639549,0.016173166486175086,0.015948198628732785,0.011269069639829064,0.003443018316284306,-0.00402201857373646,-0.008039526665352544,-0.10231006143506093,0.020948719094972524,0.010301262463540394,-0.060144844261065575,-0.0191972785802762,-0.03868699634849588,0.015649684748254948,0.41224589517748994,0.10764801714838348,-0.17888656097199374,0.005295992394563925,0.4223189701417169,-0.05401042952964058,-0.06317545039146848,0.4176231504865401,-0.022251915654537095,-0.0005795610404019495,0.004639704851230652,-0.013936999546384811,,-0.0107866098022202,0.03560813923545577,-0.017717581521431956,-0.009661275835630121,-1.3793184204320401e-05,0.002598952292074252,0.008327978031348793,-0.09870405324048856,-0.11706673544333136,-0.11961664420097178,-0.12740587704650236,-0.13166517529609006,-0.13181608690714725,-0.12198055590259706,1.0,-0.0992379835921927,-0.007449351540681383
35_to_45,0.006725509770308208,-0.01548410488160712,0.021992100223284374,0.01432550389067448,-0.01747164203695029,0.010400859922813427,0.001598205592879797,0.010257581787324355,-0.00022741375407311825,0.007796013926290897,0.028812785107944258,-0.06124252189859322,0.06087543643041067,0.030983181516483056,-0.04164140531797409,-0.01859654885513817,0.012799283057278048,0.021015907964635983,0.019738555660575023,-0.016426307607071117,0.04152286113216173,0.041221490520227735,0.03864760353910136,-0.010110840923467122,0.0011694522007814558,-0.15425020087481336,0.028234655104185505,0.02543899931855919,-0.04363915004970094,-0.03380538627350313,-0.0470197959174975,0.06290687798397192,0.49338755165438675,0.1860635649072208,-0.507556663075565,0.03893328149317416,0.48969156698034105,-0.02742848170002064,-0.16810054278985623,0.49717170454417114,0.010607951911724792,0.006118841936217968,0.04114155967499212,0.020322233315393394,,0.014859773442610344,0.021235518937770932,-0.030993178908157202,-0.03989680928095473,0.010197192862167926,0.03636570906152692,0.04341180687475858,-0.08794775686438629,-0.10430936164893097,-0.10658139352686612,-0.11352179297317036,-0.11731693323914792,-0.11745139922347489,-0.10868769741973984,-0.0992379835921927,1.0,0.05593252639748761
PlayResult,0.0009468820755246283,0.04343769382963843,-0.028436693456010718,0.012283438591705807,0.014275103473943666,0.02773097954193272,-0.023862345414290873,-0.00922752589908353,-0.02579309519845604,-0.03072966859337371,-0.01859471950063657,-0.9100045173879111,0.4568896447132855,0.0017875081454063037,-0.007152484632606822,-0.01350072917019788,-0.023210198079780416,0.006463897115495469,-0.023644236949440154,0.010626906074340197,0.033506492783279655,-0.01787215803601364,-0.03492254614097947,0.018017789523039705,-0.07344647632520876,0.004489424076280664,0.007494569899233128,-0.038590209473460924,0.0012417940865862573,-0.009499612714393452,0.24674622964309126,-0.4624974696630679,-0.027820534765218823,-0.330054824949857,-0.16848481492759249,-0.4446014314889829,-0.032212262390931334,-0.08903900945503194,0.10290898383107168,-0.03721320060012015,-0.4278472459683298,-0.017508236743335005,-0.031122739979242222,-0.009829593589560488,,-0.027147110302033626,0.012035797925414966,-0.0021938558819487607,-0.010327224875641463,-0.014428408813490652,-0.015767530287802152,-0.029032693935683404,0.10818132828571114,0.03801674370323029,0.004359296389248926,-0.04845408180326218,-0.09479441017521016,-0.03124468519176116,0.010721852807807812,-0.007449351540681383,0.05593252639748761,1.0
