,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
3475,151,4,2,8888444.0,1,8888946.0,1,4,2,0,1,1,0,93.17518286,-2.269909329,-3.81957444,2360.475147,228.3750946,5.981372505,1.923508821,6.465566305,-16.33607152,15.54451817,17.52662287,2.529766333,-0.12878589,84.03661,-5.388430344,-0.468838171,0.406382213,82.59196996,-22.46853667,-13.04284914,,,,,6.365340162000001,5.523863872000001,-10.66208439,0.052579956,-10.90042018,9.312230867,-1.6620419969999998,50.0,5.813868734,8.504610313999999,-135.25637519999998,-5.86306937,-19.91263462,33.32201366,-15.16268131,0,1
3479,175,6,3,8889973.0,1,10000620.0,0,5,1,2,0,0,1,88.47719552,-0.584258202,-1.629499701,2263.899548,219.444394,5.671203011,1.164302317,6.54917801,-23.79266834,10.62297896,8.76622801,3.1525543760000003,0.400372952,81.54521265,-5.088094702,0.034314538,0.422230391,102.5107992,-2.179032337,2.05639894,,,,,36.19815881,34.46418843,1.510815435,0.24309021,-5.254415184,6.008635268,-1.055765141,50.0,5.620536379,3.417832443,-128.9421368,-1.994744803,-8.908016094,25.0550059,-21.98737358,1,1
3480,177,7,2,8889973.0,1,10000623.0,1,5,1,0,1,0,2,79.42151483,0.999927061,0.08908197,2596.839593,49.21917143,5.936948168,0.972637511,5.357063868,-52.89360682,-7.873881751,-9.079081542,2.466855558,0.299577833,73.1847759,-8.790827751,-1.603628876,0.482917493,93.15320822,-0.068597795,-6.1024325070000005,2270.321056,,,,47.8476009,45.15653727,-5.683390658,0.358051147,4.829467632,-4.445996206,-0.974256329,50.0,5.989548953,0.10804534,-115.5094064,0.34034501799999994,6.522092849,21.60161291,-38.17827144,1,1
3481,182,8,5,8889973.0,1,1000026985.0,1,5,1,2,2,1,0,90.47577059,-2.931643633,-2.258486236,2299.877198,199.0465311,6.058565965,1.021870435,6.075085786,-16.767789800000006,17.51025412,6.056301542000001,1.944565742,-0.563955025,81.72598069,-6.100953707,-1.107775328,0.421385448,88.69463682,-20.32721982,16.619444899999998,,,,,5.454687019,4.739729862,21.24724029,0.040232544,-4.019362152,10.47469824,-0.850601941,50.0,5.8229901360000005,4.990207081,-131.36594540000002,-7.260558266,-6.925372075,31.46188402,-14.12611459,0,1
3483,191,1,6,8888444.0,1,1000017371.0,0,5,0,2,2,1,0,84.38105235,-0.4453736270000001,-1.868489713,1655.825429,261.9791576,5.842517384,1.884924119,6.772085494,-35.86035969,2.1604256580000003,15.58544838,2.447310915,1.477206714,77.03578208,-7.290953358999999,1.1236159609999998,0.443794648,56.92293029,-41.10617763,-64.0278996,,,,,4.648225776,4.330071556,-58.37127633,0.04390686,-9.259024346,1.339753281,-1.769371799,50.0,5.799669576,3.610585999,-122.8966317,-1.8730899,-14.0443017,26.22525034,-30.14187988,0,1
3484,193,2,2,8888444.0,1,1000017374.0,1,5,1,1,0,1,0,91.99318761,-2.457644307,-3.5071800160000004,2311.467133,217.9110019,5.9219939089999984,1.708906703,6.664787801,-15.84767563,16.95180502,13.22586561,2.347362451,-0.4015156520000001,82.06208775,-5.510941242,-0.953548765,0.412197166,79.44362048,-39.56880001,-54.77345458,,,,,4.743461963000001,4.405017728,-25.36101734,0.03312561,-8.629828318,10.33659041,-1.479231685,50.0,5.75076652,7.812261107999999,-133.5223545,-6.186251812999999,-15.16858201,35.81284079,-14.00550411,0,1
3485,200,1,3,8891135.0,0,1000026983.0,0,6,0,2,0,1,0,86.52521285,0.448238951,4.18511197,1966.354628,120.2137093,5.239576023,-2.9057339410000003,6.020360236,-28.83422265,9.156787526,-15.78562021,3.25295808,-0.338448404,77.1287602,-5.045718556000001,1.176268733,0.443620839,69.53604412,-0.149187624,15.95012786,2324.353192,,,,38.90468062,37.23787756,17.29203074,0.383894653,10.08216891,4.833887874,2.586468998,50.0,5.25928283,-8.704375801,-125.4476297,0.116136081,15.66160471,31.33601018,-24.66510462,0,1
3491,242,2,6,8891135.0,0,10000620.0,0,7,1,3,2,1,0,85.64357199999998,0.21132771,4.779912129,1962.882706,111.9000507,5.21345387,-2.906434389,6.236093473,-29.8379643,7.995709578,-19.97838966,2.922553577,-0.152348954,77.79651142,-5.437848262,0.996435298,0.442701279,66.51332453,-45.32214421,28.07828595,,,,,3.583139353,3.373873732,24.14846203,0.041155396,12.3336029,4.309809896,2.559909422,50.0,5.214411722,-9.811306454,-124.2771744,-0.407244318,19.18121083,26.20727882,-25.47143514,0,1
3493,250,1,3,8888444.0,1,8888760.0,1,7,0,2,0,1,0,91.66800796,-0.943957031,-3.4215011580000003,2254.366028,233.0610745,5.670113593,1.875047672,6.726906507000001,-22.93829697,9.217175666000001,12.29898124,2.894409126,-0.230230031,83.81111074,-5.3152863,-1.073886909,0.408130421,101.5092158,-2.642370659,31.86421536,,,,,36.50314504,32.79857804,33.68560062,0.256084595,-7.800718551,5.390747605,-1.6544245359999998,50.0,5.598731099999998,7.627032197,-133.3722849,-2.84857005,-14.03697625,28.9506782,-22.47368626,0,1
3495,264,3,8,10000624.0,0,1000017371.0,0,7,1,3,2,1,0,89.93089169,-2.627570878,3.485349353,2373.873211,163.2985873,6.626679436,-1.648085125,6.384835971,-22.08964172,11.6967626,-3.519042658,2.363011634,1.268243415,82.77751415,-6.781623848,2.820283621,0.418352632,79.00291533,-27.34234936,-38.83828097,,,,,4.711073267,4.088561136,-56.47512704,0.039854126,2.861597909,7.119151402000001,1.399167857,50.0,6.427172725,-7.854232235,-130.68329540000002,-6.668531179,4.967785669,26.54385084,-19.815073100000006,0,1
3496,270,4,6,10000624.0,0,1000017374.0,1,7,2,3,2,1,0,89.44603687,-2.464095156,1.912280516,2279.998067,153.98337080000005,6.496745154,-1.865186831,6.438842383,-25.39885733,8.797706531000001,-4.309782764,2.113505328,-0.466680483,81.91918166,-7.262478634,1.09227252,0.420884326,90.68090793,-19.95481433,-41.95870293,,,,,7.497619716,5.823734124,-27.9079961,0.048104858,2.921793225,5.55154118,1.731592412,50.0,6.310378734,-4.218317578,-130.1191011,-6.345680813,4.993389581000001,28.10902468,-22.68637925,0,1
3498,280,2,5,8891135.0,0,10000798.0,1,8,1,3,1,1,0,84.40464593,-0.532129228,4.481538215,1936.836298,99.01702801,5.186097333999999,-2.92039033,6.34629159,-36.73932512,2.688909207,-17.17812056,1.6331911369999998,-0.218593947,75.65037728,-7.547411049,1.189860594,0.451934174,109.42536979999998,-3.49119486,-8.519561455,,,,,20.24534607,18.08349003,-7.415005018,0.121105347,11.04942477,1.670234162,2.602924637,50.0,5.130300633,-9.120187292,-122.4048545,-2.153242791,16.34859759,29.74049594,-29.70278994,0,1
3499,282,3,2,8891135.0,0,1000026983.0,0,8,2,0,1,1,0,84.55108390000002,-0.192000698,4.781331853999999,1918.409877,108.8414534,5.277217774,-2.743979733,6.335286827999999,-33.02293341,5.977869451,-17.62578116,2.347931593,0.199178082,76.27846602,-6.476288805,1.422461795,0.449477847,76.69875848,-33.92704633,44.59904136,,,,,4.531457756,4.031409165,29.64800116,0.037352905,11.23944505,3.350142062,2.40403855,50.0,5.2476364680000005,-9.766304079,-122.6393044,-1.33376066,16.85722044,27.69683125,-27.14941585,0,1
3500,286,1,4,8888434.0,1,8899326.0,1,8,0,1,2,1,0,93.31691113,-2.39286356,-1.5290414209999998,2250.031226,204.432866,6.1806242110000005,1.320741626,7.035848055,-6.824426525,24.40262191,11.09974159,3.436253998,0.856440073,83.44033316,-3.716549004,0.628713589,0.402195296,44.11485041,-27.49606231,-30.6603394,,,,,8.312158776,7.961751711000002,-29.65101297,0.111782837,-6.8052282360000005,14.62539022,-1.231998213,50.0,6.033590879,3.333564427,-135.7751554,-5.854476249,-12.40416535,36.25687191,-5.515756991,0,1
3501,288,2,2,8888434.0,1,8888763.0,1,8,1,1,0,1,0,91.30018692,-2.0846853430000003,-1.070784625,1915.796171,208.5592827,5.7606578110000015,1.338794764,7.229832728,-20.61260398,11.4590793,6.253545823,2.155150379,0.8907570490000001,82.71366848,-6.066344165,0.143588377,0.40759833,89.10244344,-7.046101571,-38.32573531,,,,,18.88699062,16.22850842,-37.46781312,0.133894653,-3.89419177,7.175218696,-1.279577803,50.0,5.635434142,2.332222575,-133.0036707,-5.349003263,-6.877031438,32.28982978,-19.50281728,0,1
3502,301,1,4,8898911.0,1,8889834.0,1,9,0,1,2,0,0,81.144548,0.720647701,-0.955283934,2023.03349,62.77168318,5.90612358,1.066148775,6.014856391,-48.69065244,-6.243406081,-12.05603845,2.516160644,-0.823386469,74.11555554,-8.440440976,-3.2388998160000004,0.468917326,84.59333391,-5.152637205,-26.12406107,,,,,27.35271912,23.76566558,-22.84928152,0.21340271,6.252475434,-3.615101645,-0.984840778,50.0,5.936118118,2.314106891,-118.0475049,0.088725249,8.724564463,24.80682687,-37.21848059,1,1
3506,353,1,8,8888434.0,1,1000017372.0,0,9,0,2,2,1,0,91.37328694,-2.965895106,-1.793486224,2333.149223,197.6707387,5.751836109,1.232738004,7.2445649639999985,-14.61809696,17.36459567,5.541559474,1.846590943,0.07137127,82.88838647,-5.785499912000001,-0.7190522579999999,0.407032447,98.17262691,0.425042096,12.51510871,2051.606883,,,,45.76340595,42.76370587,12.85087578,0.320842896,-3.704848885,10.78563244,-1.1324978490000002,50.0,5.578769878999998,4.028552942,-133.0001537,-7.253018947999999,-6.561572914,31.51644603,-13.07186224,0,1
3508,3,1,3,8899328.0,1,8889834.0,1,1,0,2,0,0,0,91.97392957,-2.193799806,-2.956391084,2161.892323,224.2828378,6.002043818,1.597604104,5.276866158,-20.50375357,13.26779605,12.97071102,2.229490507,-0.100256772,84.09804076,-5.991857631,-0.544821242,0.418260655,101.4926889,0.772199702,-18.32067307,965.0389658,,,,60.43362867,55.67378267,-18.6767123,0.41710144,-7.659920785,7.606412699,-1.337292158,50.0,5.786915943,6.413404042000001,-133.50369990000002,-5.881933514,-13.83297798,28.57651328,-18.43770032,1,1
3510,13,3,3,8899328.0,1,669471.0,1,1,1,2,0,1,0,91.50399618,-1.435684367,-2.384387433,2366.752888,226.4209176,5.941410737000001,1.594379096,5.35088429,-20.81328466,13.47770128,14.19721225,2.859154176,0.540138781,82.80761940000002,-5.3214994110000005,0.274296976,0.42146499,91.22692419,0.227512508,-33.90723865,3296.613909,,,,52.78391728,49.20789569,-35.29593755,0.410337524,-8.262514245,7.589571987,-1.389932867,50.0,5.797746762999999,5.017787599,-132.8465838,-4.085716126,-14.61709267,31.13245669,-18.74744816,0,1
3520,92,2,4,8899328.0,1,1000026985.0,1,3,1,1,2,1,0,82.34526978,-1.597009692,-1.7375543969999998,2378.203982,150.38883669999996,6.1048803220000005,1.680377732,5.470936327,-31.36773489,10.57140857,-6.030531336,1.995517638,-0.448481867,75.29478032,-7.422913911,-2.865355654,0.466102354,64.87940329,-37.80496217,-12.14004694,,,,,4.2397244610000016,3.20601193,-1.497012324,0.034795532000000004,2.698214695,6.092968825,-1.523804731,50.0,5.943571105,3.823389493,-119.6561748,-4.344478649,3.890902886,24.2450423,-23.38781296,0,1
3521,96,3,4,8899328.0,1,8889834.0,1,3,2,2,1,1,0,82.68278620000002,-0.7521417579999999,-1.684622804,2222.633127,140.2322797,6.042881542999999,1.922894748,5.102955606,-33.96563925,8.156566938,-6.820973081,2.503460416,-0.233085665,75.60610686,-7.025210622,-2.95117399,0.467118506,77.01549996,4.569672618999999,-32.90194675,3318.5074870000008,,,,69.34414981,67.65846332,-34.09026285,0.650181274,3.091936426,4.500052636,-1.75898886,50.0,5.946073227,3.765911348,-120.12396499999998,-2.737839475,4.498900185,24.17958868,-25.62627886,0,1
3523,101,2,3,10000621.0,0,1000017373.0,0,3,1,2,0,1,0,85.69739558,-0.538992554,2.332293435,1996.389321,153.6419015,6.217637412,-1.779534055,6.2668742810000015,-21.6056816,15.99226237,-7.941571778999998,3.919893575,-0.29023343,77.83445872,-4.637965845,0.8231321309999999,0.441319956,92.45754629,-18.54554375,34.92127413,,,,,13.29092743,12.21829717,30.98678322,0.089900513,5.04649118,8.919162502999999,1.611058529,50.0,6.167217848,-4.8479999110000005,-124.6748997,-1.799163579,7.885674333,26.756492100000006,-18.23691713,0,1
3526,114,3,2,8899328.0,1,10000619.0,1,4,0,0,1,1,1,89.74885069,-1.223744318,-1.756885892,2264.790875,234.42979280000003,5.929149961,1.6634030030000002,5.428216107999999,-26.33300168,9.299341551,13.05030987,2.588058936,1.105197977,81.08337692,-6.150870884,0.695964685,0.42962912,67.68223621,-3.406152612,-16.99200661,,,,,24.63401597,21.19026198,-19.61760063,0.249396362,-7.507699842999999,5.340945582,-1.516707019,50.0,5.802954026,3.5416037730000003,-130.3399848,-3.706351834,-12.73402871,30.98210156,-23.11511496,0,1
3527,117,4,3,8899328.0,1,10000620.0,0,4,1,2,0,2,0,91.36477245,-1.659900494,-2.278048926,2162.90954,234.1899011,5.773845023,1.930950578,5.513527974,-24.52017253,9.770930341,13.58738421,2.176912542,0.932249554,82.55710069,-6.252423627000001,0.2784811,0.421465708,104.4671278,-7.2727224160000015,-3.291998012,,,,,17.40660318,14.05343169,-6.1163860560000005,0.108997192,-7.978337806,5.744551775,-1.741556384,50.0,5.613158631,4.79960417,-132.6431141,-4.707680732,-14.02061492,31.97766159,-22.07894476,0,1
3530,137,3,3,8899328.0,1,10000798.0,1,5,2,0,2,1,0,92.52509083,-1.6999188930000002,-3.1340102310000004,2343.287014,221.9118369,6.013117512000001,1.605926706,5.526050049,-20.84546782,12.27950276,11.05030402,2.684181775,-0.405595153,84.37179546,-5.5867663,-1.068251752,0.414237364,95.61606879,-8.487549422999999,-19.22947301,,,,,16.8691504,14.0515024,-16.70521084,0.117142944,-6.777547257,7.024516705,-1.340942702,50.0,5.8515567489999984,6.960221992999999,-134.34582419999998,-4.739472064,-12.35951302,29.70465399,-19.36416286,0,1
3531,140,1,3,10000621.0,0,8888760.0,1,5,0,2,0,0,0,83.93574281,-1.667871196,2.2481242480000003,1753.738084,132.7934652,6.162869333,-1.502762392,6.320114184,-26.73632909,11.79168552,-12.77590399,2.397329294,-0.4961241770000001,77.74324697,-6.685522187999999,-0.162147578,0.446745137,100.9380844,-27.85542794,3.2495124,,,,,4.896939851,3.973595067,8.804250461,0.033170776,7.5392768110000015,6.8575919910000005,1.344915296,50.0,6.028127761,-4.434270827,-122.2179033,-4.322561539,11.52229433,21.73780291,-21.69357473,1,1
3532,143,2,3,10000621.0,0,8888946.0,1,5,0,1,1,1,0,85.56410723,-1.857636181,1.758664943,2180.876805,148.71193780000004,6.110407483,-1.473356129,6.307258685,-24.79150017,12.54072725,-7.642634815,2.331981467,-0.489834218,78.68088734,-6.52628132,0.311675577,0.4397577170000001,101.999813,1.888388402,34.75583875,3757.303161,,,,84.44098374,80.43914383,38.5611326,0.624782104,4.656797333,7.363756392999999,1.3483628069999998,50.0,5.962376881,-3.603302267,-124.5513138,-4.758194504,7.335121072000001,24.37671643,-20.57508025,0,1
3534,158,5,6,10000621.0,0,1000017373.0,0,5,2,3,2,1,0,86.35869081,-1.662845606,2.168492466,2106.154524,176.0379668,6.174997095,-1.3726372919999998,6.453015067000001,-27.4667186,9.192465271,-0.63906621,2.357169732,0.566932023,79.04343888,-6.859711564,2.046911292,0.435775605,93.05032999,-16.47274622,-12.83461163,,,,,7.582305139,5.998214247999999,-17.06405631,0.056358032,0.978633429,5.544729283,1.219729246,50.0,6.04505259,-4.740532134,-125.66952179999998,-4.424313142,1.559124821,26.36301087,-23.34037827,0,1
3535,160,1,2,8899328.0,1,1000026985.0,1,6,0,0,1,1,0,81.4646604,-0.379826101,-1.910114878,2065.858192,319.0609285,5.906932384,1.869535789,5.410098885,-44.72376525,-1.3973480130000002,1.17675395,1.823945154,0.17762695899999995,73.95854402,-8.719895003,-1.689010074,0.473748565,99.40370612,-17.23894293,-25.04381383,,,,,7.490570685,7.08045299,-20.79193288,0.042345580999999986,-1.24384463,-0.620864097,-1.700626447,50.0,5.84274089,3.908121018,-118.3063167,-2.206622009,-1.735528324,25.8372118,-33.04033619,0,1
3537,169,3,7,8899328.0,1,10000625.0,0,6,2,2,2,1,0,84.73105159,-1.6037257669999998,-2.66075757,2368.636131,228.4899842,5.766016025,2.098640054,5.601481552,-28.40156769,10.70232096,12.13405535,1.900271377,0.6244357460000001,77.99366328,-6.87873902,-0.395658492,0.450071479,84.81302804,-14.15355726,19.19107819,,,,,8.938830464,6.438223119,11.72681838,0.062108765,-7.173448064,6.130628764,-1.878881807,50.0,5.61041802,5.328193457,-123.1632217,-4.377714656,-11.0704707,23.38519083,-22.71291557,0,1
3540,199,6,5,8898975.0,1,8888946.0,1,6,2,2,2,1,0,80.64150718,-1.123428137,-4.13869859,1990.882272,238.584678,5.762172575,1.932230979,7.027287452,-31.71273432,9.534968172000001,15.67489327,2.095977792,-0.5282095520000001,73.74260199,-7.193676622999999,-1.127407725,0.462244125,94.42902668,3.541403042,-32.4677002,2271.354554,,,,86.62316686,82.67087984,-33.96159806,0.679476929,-10.02248854,5.691544181,-1.6863573530000002,50.0,5.6831397720000005,8.124159766,-117.2623884,-3.035737974,-13.89536271,23.06012754,-24.28318687,0,1
3544,211,4,4,8899328.0,1,10000623.0,1,7,1,1,2,1,1,90.94710708,-1.624308387,-2.615564167,2206.980503,237.5229662,6.017403981,1.750248703,5.586080349,-24.44250593,9.75617347,15.37819635,2.461951021,0.5879596460000001,82.98641627,-6.185156251,0.265998369,0.420897345,85.61306999,-18.71715745,6.081156731,,,,,7.0785375460000015,5.8068033560000005,1.15451816,0.057162476,-8.961203597999999,5.675354944,-1.53574506,50.0,5.862178823,5.4998912660000006,-132.1237846,-4.602140929,-15.79113748,28.96902551,-22.17312522,0,1
3545,218,6,3,8899328.0,1,1000026978.0,0,7,2,0,2,1,0,92.47916694,-2.548525292,-1.990694392,2081.017147,236.0094307,6.095375336,1.698234962,5.3301162710000005,-23.13853082,10.35209139,15.39975758,1.7732417530000002,1.113225625,84.25702346,-6.842280742000001,0.8863005079999999,0.416517379,64.41973793,-17.89285419,25.24800137,,,,,8.504095852999999,6.926954965,9.692589053999999,0.066571655,-8.738045361000001,6.230702945,-1.529449817,50.0,5.848846497,4.099081134,-134.247842,-6.83103712,-15.857347699999998,30.58219915,-20.86689473,0,1
3546,222,1,4,8898975.0,1,1000017371.0,0,7,0,2,1,1,0,90.83367307,-1.073891522,-3.181959117,2224.413893,243.8497719,5.496747162,1.872465226,6.743753817000001,-26.34623096,6.183728677,12.65689663,2.318622167,0.017565952,83.66226553,-6.075687276,-0.771894802,0.410500113,105.5755574,-3.790161767,-13.22351275,,,,,26.06908093,22.07900573,-13.01047829,0.17028015100000002,-7.867860455,3.717849804,-1.668727974,50.0,5.41580254,6.996901022,-132.2359182,-3.220457684,-14.00670958,26.77130133,-25.5553696,0,1
3547,224,2,2,8898975.0,1,8898911.0,1,7,1,1,0,1,0,90.82792138,-1.260522275,-2.9350931680000003,2230.097188,242.983366,5.537520459,1.819069542,6.708261014,-25.6156016,6.948829689,13.68811159,2.248947445,0.274435777,83.67965626,-6.119471933,-0.329649402,0.410717556,101.1960517,-7.851018852999999,-41.76589952,,,,,17.21511849,15.00859675,-39.13232648,0.110073853,-8.364229796,4.186159863,-1.63024321,50.0,5.443666753,6.393836767000001,-132.2433606,-3.637025671,-14.89452268,26.73012695,-24.71958419,0,1
3548,228,3,4,8898975.0,1,1000017373.0,0,7,2,1,2,1,0,77.77661204,0.472815764,-1.131423677,2294.503216,87.91348841,5.78518739,2.0711272480000003,6.089028862999999,-46.43593882,-0.544897685,-13.77200038,2.352930606,-0.123134701,71.34198118,-8.253364202,-3.736634011,0.487568314,80.42797834,-24.75612033,42.93530704,,,,,7.333589214,5.4725112660000015,30.19013276,0.050150757,7.1563159889999985,-0.4372433020000001,-1.976762743,50.0,5.797065145,2.610275231,-113.1932783,-0.329270077,9.221468061,21.97677371,-32.73747045,0,1
3554,259,1,2,8891138.0,1,10000620.0,0,9,0,1,0,1,0,92.74890211,-2.026607954,-2.17977047,2126.321597,221.4424274,6.027671516,0.8761081820000001,6.41960648,-18.42124574,13.3605756,11.82291045,2.627714494,-0.143120094,84.75497184,-5.515691198,0.067993962,0.405752224,99.7148905,-2.685381104,41.03957235,,,,,31.26464915,28.05134894,39.80672523,0.211345825,-7.119684221,7.922337921,-0.7262741690000001,50.0,5.8747569560000015,4.775893815,-134.94859309999998,-5.34055105,-13.10544724,29.86210234,-17.59112908,0,1
3556,272,3,5,8891138.0,1,10000626.0,1,9,2,3,1,1,0,92.61330093,-2.663526101,-1.807960913,2135.598176,217.3865937,6.0953115460000005,0.78419318,6.363620441,-18.07602402,13.98306208,10.70870945,2.1352446730000003,0.012506228,84.41564776,-6.084315075,0.229717609,0.407518273,102.163071,-3.750926304,-13.29061724,,,,,23.17864099,19.78736454,-12.92560566,0.15288391099999998,-6.412553842,8.462777852,-0.6586943479999999,50.0,5.8943502589999985,3.922369876,-134.67946719999998,-6.823583246,-11.71589825,30.69149866,-16.71233913,0,1
3557,24,4,6,1000018364.0,1,8888946.0,1,1,1,3,2,0,0,83.83571625,-1.149932815,-2.994197757,2531.2535,188.8303505,5.125761597,2.141537777,6.117439557000001,-31.24302852,7.65261445,1.194519784,1.457571573,-0.529304532,77.86557089,-6.979071341,-2.770323832,0.448871463,108.8201914,-0.756137315,4.4455762110000006,,,,,46.05925438,37.85358374,5.788957701,0.297355347,-1.376445748,4.429094339,-1.912996512,50.0,5.021133251,6.346270035,-122.0054136,-3.377546669,-2.100039603,21.25838332,-25.41659115,1,1
3560,64,4,4,1000017377.0,1,1000026861.0,1,1,2,1,2,0,0,84.59471332,-0.5313554620000001,-1.508766069,2243.782536,82.27600317,6.224091501,1.422418205,5.853863769,-39.10168826,-0.7143813040000001,-5.0009555080000005,2.471797999,-0.396309751,79.00640464,-7.776204287,-2.44126018,0.445928614,95.93752708,-1.112883548,2.1945915190000003,1515.7718960000002,,,,43.76444903,39.30744331,3.669007996,0.309356079,2.331053214,-0.25921715300000003,-1.297115763,50.0,6.1578673739999985,3.403471188,-123.2388531,-2.374646443,3.641164696,20.89487561,-32.57895237,1,1
3561,78,1,2,1000018364.0,1,8899326.0,1,2,0,1,0,1,0,81.58515824,-0.471271999,-2.690176715,2318.581807,180.0953164,5.090795235,2.221756712,6.281707482000001,-28.13792505,12.38681411,0.020669928,2.311182279,-0.257454832,76.11775961,-5.731567042000001,-2.68630272,0.458175257,98.61972599,-20.00848391,-0.319451989,,,,,7.856012535,7.374084204,1.594127104,0.046546020999999986,-0.6135587779999999,6.850562689,-2.02361678,50.0,5.042086581,5.584340902999999,-118.8610591,-1.769165483,-0.894579162,18.68961719,-22.18581133,0,1
3565,101,3,2,1000017377.0,1,1000026860.0,1,2,2,0,1,1,0,86.93408748,-1.969369371,-3.050285984,2284.824468,221.13233,6.150556132,1.602801917,6.245754475,-27.09282194,8.479218565,7.434533312999999,2.073435512,-0.5931946260000001,81.72824200000002,-7.002831007999999,-1.66201485,0.429265423,56.75047375,-46.28531366,-20.76936765,,,,,4.781207874,4.127492852,-2.345172932,0.037195435,-4.656177453,5.0038849,-1.379939377,50.0,5.990346276,6.520796722999999,-126.5977202,-5.180442867,-7.757630569,19.39043617,-23.8371046,0,1
3567,129,3,5,8899331.0,0,1000026864.0,1,3,0,2,2,1,1,88.36470541,-1.649586309,4.502315725,2072.598156,122.8128479,5.913861357,-3.20241522,6.479006752,-26.09597909,8.762297771,-13.64056246,2.219606048,-0.197030682,81.32999594,-6.574055839,1.922631295,0.42493693,93.64907464,-29.33224083,11.86166275,,,,,4.112880959,3.307887397,13.06539576,0.0312677,8.688975852,5.25544359,2.892020273,50.0,5.785998133,-9.714359757999999,-128.3608327,-4.460065613,14.57573942,25.2158441,-23.35805256,0,1
3570,156,3,1,1000018364.0,1,8899327.0,0,4,2,0,0,1,0,84.45830351,-0.641537712,-1.745503781,2514.904204,160.39606830000002,5.35054431,1.994698624,6.329241977000001,-27.62520745,10.35469555,-3.700660289,2.457473117,0.078706081,78.24150255,-5.830765378,-2.443086052,0.443555985,81.79710046,-46.7812932,18.54498264,,,,,3.635869407,3.230836485,10.33123278,0.028026733,1.590436005,5.81834957,-1.865844875,50.0,5.290482323,3.856188371,-123.0644012,-2.169158762,2.465072564,21.98188688,-23.15598442,0,1
3572,166,3,2,8891135.0,0,1000026860.0,1,4,2,1,0,0,0,86.84147863,-0.594317939,4.471622055,2033.174273,102.8017564,5.166756377,-2.712261685,6.0219773660000016,-33.40749145,3.834182363,-17.02792195,1.830715477,0.018230793,78.74925562,-6.896903178,1.251088608,0.439224052,97.24433247,-12.70917901,-20.51050404,,,,,9.441142662999999,7.148360935,-16.98585694,0.057005005,10.63176508,2.26671207,2.371372046,50.0,5.102094325,-9.331240886,-125.9787241,-2.332402419,16.9074827,28.0885466,-28.56934183,1,1
3573,176,3,2,1000018364.0,1,1000017371.0,0,5,0,1,0,2,0,82.46234343,-0.40992025,-2.408080122,2525.20105,179.50025680000005,5.165452168,2.422886508,6.126149634,-27.071448600000004,12.84286787,-0.112347783,2.530285141,0.18652800100000005,76.84014914,-5.46093229,-2.429092361,0.454711425,87.66327965,4.3512686139999985,8.130348403,789.5306116,,,,76.97954473,74.11122540000002,8.175800432,0.652189331,-0.482713612,7.047440756,-2.238939181,50.0,5.119768861,5.055475829,-120.1366399,-1.652243428,-0.718519673,19.23923233,-21.68392625,0,1
3574,182,5,1,1000018364.0,1,1000017373.0,0,5,2,0,0,1,0,82.80315609,-0.862110947,-2.48746264,2487.892233,186.9316202,5.267825341,2.16633756,6.24616392,-26.71689393,12.78293777,1.5585789,2.24560144,0.000932641,77.0223849,-5.860813809,-2.194945582,0.45234432,80.48462258,-30.67645137,5.228448647,,,,,3.507150193,1.7493714319999998,6.150272775,0.034829712,-1.427220973,7.1576252170000005,-1.982378654,50.0,5.190323319,5.195098434,-120.6151803,-2.581766779,-2.136082221,19.94771999,-21.46142853,0,1
3576,199,4,4,8891135.0,0,1000026865.0,1,5,1,1,2,1,1,86.24037489,-0.515105448,3.986173076,1840.923344,112.7266061,5.247768107,-2.749575901,6.175052516,-28.63046543,8.524753318,-20.43593103,2.385079552,-0.765774049,78.84046736,-5.913479523,0.125190462,0.438713935,86.15673034,-17.06041152,8.552904055,,,,,8.442929035,7.723869472,12.771376,0.062106323,12.25182829,4.789789047,2.458738712,50.0,5.194142449,-8.12293346,-125.30022920000002,-1.981784728,19.46847804,25.43278063,-24.56294753,0,1
3577,213,2,3,8888770.0,1,1000017372.0,0,6,1,0,2,0,0,77.33270497,2.113183467,-0.465935127,845.1966261,47.80596266,5.400088839,1.3673973190000002,5.444148403,-51.33570539,-3.839166055,-4.185635296,3.101354384,0.582394885,70.79382752,-7.443368781,-1.248603388,0.496023785,84.18937947,-11.70070361,-20.45375207,,,,,15.01819182,14.04752891,-21.28455974,0.116293335,2.089616789,-2.646614771,-1.32344799,50.0,5.551735961,1.041049056,-112.4006644,2.590262723,2.664687266,20.98459591,-35.54902176,1,1
