,Unnamed: 0,Angle,Balls,BatterId,BatterSide,Bearing,Direction_x,Distance,ExitSpeed_x,Extension,HangTime_x,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance_x,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult_x,3B_x,5_6_Hole_x,SS_x,Up_the_Middle_x,2B_x,3_4_Hole_x,1B_x,cluster #,Direction_y,HangTime_y,LastTrackedDistance_y,ExitSpeed_y,3B_y,5_6_Hole_y,SS_y,Up_the_Middle_y,2B_y,3_4_Hole_y,1B_y,PlayResult_y,hit_prob,shifted_hit_prob
87,951,-24.75489807,0,8882062.0,0,14.83666294,31.3158689,6.532718478,65.47499647,6.1201666260000005,0.065617065,,1.229123024,12.82942799,-1.311855013,14.40912081,4,5.17097012,1,1,4,117,8889927.0,1,2,2.663232538,1.266889143,,,,5.622350677999999,1.341191656,81.72570072,0,226.8252415,1566.876123,1,-6.0350832489999995,-28.13297245,-0.661764625,72.76314877,0.46944092299999995,-10.31470846,28.49972412,-20.94567247,-7.470295282,8.132007336000001,2.18705278,-118.4362836,-2.1562174119999997,-1.247534476,50.0,5.55746666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,31.3158689,0.065617065,5.17097012,65.47499647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
88,952,-18.55952028,1,8892512.0,0,10.69945265,23.19086325,8.412274657000001,61.35177165,6.352772305,0.085182495,,0.916532783,9.228012426,-0.8887244000000001,4.327427286,5,7.747244808,1,1,3,144,8889927.0,1,3,2.448647532,1.259822226,,,,5.591200276,1.268539508,79.86340937,0,255.67069069999997,1519.388942,1,-7.265512788,-38.88751129999999,0.15734647699999998,72.83389782,0.473138696,-7.210356503,23.15611198,-28.993482500000002,-5.321378146,2.347317322,1.46035448,-116.08523290000001,-0.8216734840000001,-1.208479238,50.0,5.58444636,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,23.19086325,0.085182495,7.747244808,61.35177165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
89,959,-0.599410373,3,8892512.0,0,29.54411821,29.52367747,41.57265174,88.361306,6.044436107999999,0.32141296399999997,,-1.793267367,-6.396537986,-0.552392627,-11.18696997,8,38.96023935,2,0,6,262,8889943.0,1,7,2.368190889,0.384356948,,,,5.631991919,1.455443726,83.32370657,1,26.35687749,2782.493404,2,-8.547206214,-51.22914597,1.197835231,76.45275734,0.455439143,4.888466424,24.65362577,-41.62591092,3.303465992,-6.387259967,1.4224687280000001,-121.1570625,0.7693938359999999,-1.4089395269999998,50.0,5.697145977999999,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,29.52367747,0.32141296399999997,38.96023935,88.361306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
90,975,-2.55416758,2,8889924.0,0,28.64742836,32.25726107,28.13406604,99.61381335,6.2604446760000005,0.192382202,,-1.434897975,-4.184238489,-0.617182597,14.84521658,3,24.67925189,1,0,3,86,8884015.0,1,4,2.012626279,-0.146219028,,,,6.233612086,0.7899639970000001,82.27830405,0,162.0294159,2233.4694870000008,1,-7.15029251,-26.14309969,-2.214882493,74.86339117,0.460788421,3.008444055,24.74697511,-19.56434818,2.099545751,8.800111409,1.447994424,-119.44166740000001,-5.342199767,-0.742270601,50.0,6.056938753,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,32.25726107,0.192382202,24.67925189,99.61381335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
91,998,-18.63710461,1,8889924.0,0,16.59594528,23.25530336,10.04484115,70.26397521,6.228275478,0.091459351,,-0.710483877,10.36867024,-2.74482048,22.14975582,4,8.343074457,1,1,2,159,641978.0,1,2,3.075043477,0.599838902,,,,6.4951495360000004,2.21914917,87.26760832,0,207.08685480000003,2272.559713,0,-5.152789165,-14.59384432,-2.433101379,78.60556448,0.436277054,-10.43614032,28.93240626,-11.57459509,-6.52928374,12.88787545,5.626592453,-126.46497,-5.692981197999999,-2.019490142,50.0,6.306282837,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,23.25530336,0.091459351,8.343074457,70.26397521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
92,1021,-37.43473729,2,8889937.0,0,15.81912133,33.61771059,5.175491203,76.20934951,6.7410861970000004,0.042526245,,3.2248259839999998,-7.435948626,4.676020256,14.93950075,8,4.803141502,0,1,3,251,8882109.0,0,4,2.859695644,0.67701578,,,,5.467509037,-2.9532555769999997,89.66894474,0,151.0761546,2279.0215829999997,1,-4.713993324,-18.80986875,-1.149205517,81.89032226,0.41812328200000004,9.282978316,27.03954941,-17.39502791,5.416462577999999,8.623311351,-10.34810569,-130.03837439999998,-3.097421405,2.648535236,50.0,5.384360889,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,33.61771059,0.042526245,4.803141502,76.20934951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
93,1022,1.5636744480000002,0,8889930.0,1,28.24948046,25.33823044,65.62438776,92.46380197,6.2446071970000006,0.510578003,2788.951088,-2.623627157,16.24584778,-5.773198759,-0.569155166,8,62.50518115,2,1,6,264,8882108.0,1,3,2.5003424119999997,-0.885259745,,,,4.435223606,3.02786863,88.27118219,0,277.7159085,2214.691481,2,-5.670597995,-36.22621128,1.232736135,80.42201709,0.429778079,-17.28836868,26.41203129,-33.22679972,-10.46953252,-0.63752762,12.22994157,-127.72788519999999,1.5240209830000002,-2.605645053,50.0,4.509425946,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,25.33823044,0.510578003,62.50518115,92.46380197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
94,1024,-17.36725402,0,1000001151.0,0,24.75436575,30.70527445,8.379657676,99.07953894,6.256586747999999,0.053135376,,-0.16098358,13.05173589,-2.7102981919999998,12.66610396,9,5.932361452,0,1,3,276,675965.0,1,3,2.358216595,0.22425985,,,,6.0214229439999984,1.578783457,94.23867573,1,229.4049453,2309.182021,2,-5.810310094,-18.61423121,-2.2948745109999997,85.48336876,0.402538309,-14.91004416,32.19736965,-17.85915226,-7.938027735,7.621174193,5.892150872,-136.69795969999998,-6.054634755,-1.384371166,50.0,5.842128112,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,30.70527445,0.053135376,5.932361452,99.07953894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
95,1026,0.7936851559999999,2,8888946.0,0,26.05069833,24.01143747,65.82653671,106.12077830000001,6.089416128,0.449204712,3147.511129,0.051130777,9.100933521,-1.729402624,15.9695644,2,58.075398899999996,1,0,2,61,1000001147.0,1,4,1.927276525,-0.524322799,,,,6.239009177000001,0.272133509,94.20655507,0,212.3569165,2256.11559,1,-6.195228136,-15.63820947,-3.272946278,85.25219489,0.404639684,-10.22319406,32.77834856,-14.05875454,-5.470264202,9.69319802,3.697594028,-136.517448,-8.256097843,-0.143760769,50.0,5.978551473,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,24.01143747,0.449204712,58.075398899999996,106.12077830000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
96,1059,-23.11088039,1,8889924.0,0,20.28580013,24.52497935,5.277576949,79.53879746,5.6533330489999996,0.039440308,,-3.124152577,-5.631318876,-2.045654747,1.173702205,5,3.5066870619999997,2,1,5,153,8899371.0,1,2,1.8690241230000002,-0.070674031,,,,5.481204575,2.329889283,80.73279589,0,83.52159693,,0,-7.916027316,-41.91701809,-0.067071513,74.44782264,0.472458205,3.42587617,21.52251144,-31.24767101,2.452281782,0.663111758,4.416374693,-117.27266809999999,-1.5591479030000002,-2.153045337,50.0,5.4485827339999995,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,24.52497935,0.039440308,3.5066870619999997,79.53879746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
