,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
1662,25,6,4,9999670.0,1,8898911.0,1,1,2,1,2,1,0,76.39879683,0.35822213,-1.586188741,2423.631265,120.0730375,6.220648378,1.415843094,6.312505847000001,-42.25489685,4.99907017,-8.709937302,3.029468381,-0.771273839,69.80705705,-7.63370142,-3.2424357660000003,0.494755528,80.34589998,53.34712112,29.75459452,3803.192508,85.8295527,113.2943406,68.7988098,206.5874809,57.53997463,41.08714945,5.478373413,4.2972425360000015,2.634291488,-1.295715038,50.0,6.226587174,3.301661302,-111.1955479,-0.383999783,5.331919469,21.61184141,-28.90548041,0,0,0,0,0,0,1,0
1663,34,1,9,8899328.0,1,8894845.0,0,1,1,3,2,1,0,90.78704285,-1.95344891,-4.14083935,2113.937005,225.4064358,6.43889869,2.112959015,5.485514175,-16.77029954,17.54872109,17.8322014,3.2085148880000003,-0.281356264,83.17952337,-5.0713997310000005,-0.8241838140000001,0.421637239,91.43023831,10.5675029,-34.30654785,3103.378071,85.33267482,14.76188843,-69.41414755,220.9491046,219.1706351,-44.44179459,2.073141479,-10.55751954,9.831260312000001,-1.7619538609999998,50.0,6.256119241,8.902207478,-131.72013130000002,-5.100610886,-18.64473276,26.61783434,-14.81190013,1,0,0,0,0,0,0,0
1664,61,5,4,9999670.0,1,8899327.0,0,2,1,1,2,1,0,89.55470972,-2.70612924,-2.638917049,2297.906445,189.2211686,6.1683063539999985,1.555317588,7.10720821,-14.54244067,18.6527772,3.033230263,2.497129854,-0.587507091,81.98837766,-5.4901812770000005,-2.055972407,0.414676362,57.16394671,60.48992729,10.03312361,3287.525906,109.9982583,10.09568337,0.607673451,113.890082,38.47001582,0.373734311,4.438007202,-2.44980634,11.27579656,-1.399938747,50.0,6.003029954,5.9313482,-130.34518,-6.533303936,-4.211492208,27.58865597,-12.78968801,0,0,0,1,0,0,0,0
1665,88,3,6,8899328.0,1,1000018217.0,0,2,2,1,2,1,0,91.67731627,-2.941839592,-2.79884881,2147.225595,226.8891646,6.441866202000001,2.292876906,5.261200424,-19.13003861,14.99353952,16.05064599,2.078482521,0.999179453,83.65431255,-6.484251072,0.189360482,0.42043494,79.35663552,26.94468943,-14.18760191,3156.938337,102.9271534,45.38339513,-38.80652869,250.5239016,243.0970915,-30.09167926,3.892432251,-9.262903588,8.746859727999999,-2.048411157,50.0,6.158453225,5.90765264,-132.9830328,-7.54966798,-16.55403197,29.05379925,-16.54225511,0,1,0,0,0,0,0,0
1666,90,1,2,9999670.0,1,8898911.0,1,3,0,0,1,1,0,74.68693411,0.7907995179999999,-1.106818269,2296.699921,132.0723529,6.253416199,1.5398865919999998,6.215810125,-43.9425853,5.002908692,-5.593182999,3.321395337,0.052388515,69.13956183,-7.455361562999999,-2.161630158,0.5035329279999999,81.71247758,43.42149978,-4.263205645,3928.164181,109.8799372,92.58776895,-5.135755046,241.9984778,92.33756906,-1.051243075,5.20086853,2.760061527,2.520463551,-1.454286831,50.0,6.290313966,2.246426998,-108.805831,0.368468895,3.330019753,17.94138436,-29.13310424,0,0,0,1,0,0,0,0
1667,112,1,2,8899328.0,1,8899275.0,1,3,0,0,1,1,0,88.64414791,-2.270644028,-3.2938242160000004,1914.20941,212.1919196,6.753550831,1.960359141,5.124367499,-15.51805777,20.89987914,13.17879627,3.317318482,-0.04681953,81.31430332,-5.133835292,-0.857819579,0.434339361,93.76287659,8.50051103,-10.76268776,1099.417685,107.362413,3.869389777,-23.94358357,129.5457259,127.4317146,-12.96015098,1.089609985,-7.763523133,11.54289293,-1.661072661,50.0,6.5281826270000005,6.919351412999999,-128.6479239,-5.679989563,-13.09069882,25.15427596,-12.7106513,0,0,1,0,0,0,0,0
1668,122,4,3,8899328.0,1,8894845.0,0,3,1,1,1,1,0,89.87477493,-2.540512289,-3.145203515,2114.19182,227.4155014,6.382401757,2.068175617,5.252288939,-19.00113868,16.74342969,18.25480131,2.406925627,0.631434453,81.3968965,-6.07518313,0.264214546,0.430305153,83.14121033,42.6347661,-24.64210544,4042.207741,93.6234329,83.58693877,-57.74598543,282.9542749,94.11717975,-40.81685615,5.084111938,-10.60308653,9.62127097,-1.79302887,50.0,6.135473872,6.501045614,-130.2979166,-6.475634057000001,-18.06306813,29.69527299,-15.783569,1,0,0,0,0,0,0,0
1669,133,2,4,9999670.0,1,8888760.0,1,4,1,2,1,0,0,88.61329771,-2.789302534,-3.109120994,2224.503855,192.0946167,6.377067994,1.4825829419999998,7.020459186,-11.10767728,23.39001766,5.019037107,2.9111394710000003,-0.927093906,79.91506615,-4.930179932,-2.139602825,0.422733395,84.08191070000002,22.61548702,29.74360143,4466.2432450000015,89.72891046,36.68647159,63.62940911,227.6630876,222.671048,43.63136802,3.4029388430000003,-3.834321597,14.0909316,-1.29528627,50.0,6.203541464,6.869942318,-128.7976258,-6.5633663910000015,-6.342037857,30.58055006,-8.867390689,0,0,0,0,0,0,1,1
1670,135,3,2,9999670.0,1,8888946.0,1,4,1,0,1,0,1,75.59025734,-0.62718005,-0.957111124,2368.967707,115.2844933,6.259307034,1.4950508180000002,6.27373607,-45.86603481,3.382806462,-7.25942568,1.858962397,0.007848113,67.96028585,-9.359736299,-2.35258136,0.50509088,107.90468,14.37823808,-27.20885474,2164.5691890000007,95.09736262,20.48301715,-55.28548241,263.96376200000003,262.8431127,-36.02746237,2.268179321,3.647394523,2.09293444,-1.4209708230000002,50.0,6.1910703960000015,2.017455412,-109.8900119,-2.350487883,4.326509048,24.90327248,-29.69142713,1,0,0,0,0,0,0,1
1671,142,6,3,9999682.0,1,1000017373.0,0,4,2,2,0,0,0,85.48290123,-1.711963739,-2.227085931,1835.055353,228.99349480000004,6.098891411,1.41973036,5.71858358,-23.87821281,14.82473587,17.09184943,2.512856865,0.7687239,77.60441977,-6.189716227999999,0.993528653,0.447758197,99.12582475,4.313181332,-17.45842749,2013.1083260000007,102.4176722,2.328141841,-40.13251673,128.78514669999998,124.5194899,-22.06592601,1.030535278,-9.859972871,8.48548716,-1.244231165,50.0,5.941289191,4.284915973,-124.1894961,-4.475677153,-15.2582134,26.99006655,-19.04283861,0,0,1,0,0,0,0,1
1672,144,7,2,9999682.0,1,8888763.0,1,4,2,1,0,0,0,85.46106196,-2.473199087,-3.263770587,1843.863002,213.48031980000005,6.424089566,1.3470037540000002,5.741547092999999,-19.489414,19.89045237,13.17986893,2.492279909,-0.596494538,76.25249086,-6.160567389,-0.760908985,0.451656888,95.8363773,10.69198256,12.40737382,1894.43581,105.99680990000002,14.83057124,29.40363255,210.9429144,210.4000047,18.47235464,2.016294556,-8.269920609,11.61394061,-1.083531734,50.0,6.206591124,6.6508775039999986,-123.8511358,-5.966989907,-12.51580962,30.64648779,-14.59735387,0,0,0,0,1,0,0,1
1673,150,8,6,9999682.0,1,1000017372.0,0,4,2,2,2,1,0,85.89959328,-0.324688665,-2.20322762,1889.580148,234.69326,6.105712369,1.271686129,5.703078485,-26.61613587,11.00837344,15.59375602,3.584974904,0.5174966329999999,79.38878743,-5.275442099,0.705033644,0.441475839,90.84986633,30.07150386,-12.15503529,3377.586952,104.671739,58.76758329,-33.81965319,327.98421,322.3327778,-30.61630357,4.8447454830000005,-8.872449797,5.960746903,-1.096887741,50.0,6.061873303,4.300333041,-125.0286803,-1.57926982,-14.20239151,22.55164913,-22.63250556,0,1,0,0,0,0,0,0
1674,153,1,3,8899328.0,1,663837.0,1,4,0,1,1,1,0,80.72537944,-0.170503995,-3.032461794,2017.681617,200.5404779,6.5498238089999985,2.083903668,5.069894873,-33.28050586,10.62808148,3.997705823,3.615486611,-0.444358935,74.3330165,-6.294492752000001,-2.29480849,0.476920786,82.43027556,58.39244111,-2.228745615,4410.785586,109.4555092,129.6423195,-10.9310097,164.94359330000003,70.53631231,-6.249391752,5.92041687,-2.87944945,5.601955631,-1.799360254,50.0,6.507712852,6.077322108,-117.2685033,-1.474029264,-4.03492469,20.86991526,-24.32412117,0,0,0,1,0,0,0,0
1675,155,2,2,8899328.0,1,9999668.0,0,4,1,1,0,1,0,89.49789193,-2.876126064,-4.320394359,2087.896079,210.5127284,6.632163447999999,2.111492752,5.405610455,-14.19237382,21.49941797,12.69033656,2.745014129,-0.886232948,81.52371743,-5.516278449,-1.958412819,0.429987365,78.58388419,59.77153945,24.09107609,3988.608623,103.1411111,116.5750882,38.23487177,161.4074507,53.18801819,20.04990957,5.799580688,-7.945634376,12.21056266,-1.735387302,50.0,6.365703676,9.347491086,-129.6536239,-7.03297774,-13.50946945,27.39806178,-11.413186,0,0,0,0,1,0,0,0
1676,159,3,4,8899328.0,1,8888443.0,1,4,2,2,1,0,0,89.7131929,-1.948497214,-3.580635787,2167.927353,226.8603063,6.420149272000001,1.912851581,5.405524767999999,-21.09799383,14.29651939,15.29190775,2.832253169,-0.17172344399999998,81.89337716,-5.870280475,-0.730751313,0.428192928,105.00289209999998,6.6808611939999984,-18.31733239,916.5465897,102.6068737,6.751542668,-39.64538424,161.15667290000005,158.3509284,-22.79748731,1.243668823,-9.110187536,8.125609675,-1.604628241,50.0,6.231930556,7.603968161,-130.17472,-5.18477248,-15.62143436,27.50126604,-18.24089102,0,1,0,0,0,0,0,1
1677,160,4,1,8899328.0,1,1000018217.0,0,4,2,0,0,0,1,89.41906995,-2.031435305,-3.50688163,2079.729798,220.1030728,6.4753051820000005,2.112218196,5.256960335,-18.29741491,17.55181969,14.80999987,3.037716529,0.047741442,81.50288781,-5.426825904,-0.753193604,0.430934696,101.598259,14.25339283,25.40373749,1659.821109,96.70562041,21.00079826,52.42153587,230.3965404,229.989092,32.56042583,2.1243377690000003,-8.799388888,9.830141065,-1.80168103,50.0,6.275689489,7.414416725,-129.7153848,-5.270572916,-14.97385833,27.44876663,-15.44616648,0,0,0,0,0,1,0,1
1678,167,2,4,9999682.0,1,8899327.0,0,5,1,1,2,1,0,86.52845567,-1.423134303,-2.743009069,1896.593821,225.3701851,6.198809213,1.273154492,5.731303565,-22.83464287,14.67422049,14.90080046,2.968954517,-0.041263115,79.03537498,-5.694904661,0.053478868,0.440796838,90.72918803,39.5861264,-2.723974409,4214.349505,108.8681305,87.6897557,-15.73923362,307.1366329,110.803819,-16.98036649,5.622306519,-8.766214773,8.27280017,-1.053806071,50.0,6.066230687000001,5.541953332,-125.7488747,-3.867518477,-14.01813509,25.81126455,-18.94493732,0,0,1,0,0,0,0,0
1679,179,2,6,8899328.0,1,8894839.0,0,5,1,1,2,1,0,90.93504761,-2.655159509,-3.81604793,2090.819913,220.2337032,6.315918371,2.017828958,5.313182431,-19.15464138,15.54955338,13.18368512,2.220600669,-0.470058816,82.80562262,-6.2108975489999985,-1.3614521380000002,0.423996727,86.49233845,26.19870967,-24.30239892,3862.276868,95.10205676,46.89158267,-55.27729098,278.82865919999995,271.389691,-42.04512403,3.946781616,-8.067832715,8.985990683999999,-1.681253279,50.0,6.061221024,8.312462314,-131.8024501,-6.821686572999999,-14.14672273,28.84815479,-16.41736109,1,0,0,0,0,0,0,0
1680,193,2,1,9999682.0,1,1000017371.0,0,6,0,0,0,0,0,85.66442783,-2.407874012,-2.829638498,1857.025906,214.5640823,6.401773787000001,1.280971962,5.803769405,-15.18204739,23.45608997,16.18460783,2.893463175,-0.003737449,77.23990558,-5.269991409,0.230472136,0.447383136,99.83972586,6.670243417000001,-13.50367679,2162.088455,104.5894972,5.594614849,-34.07380839,153.057019,150.5718388,-20.03654639,1.231050415,-9.630327563,13.41947908,-1.058392911,50.0,6.1951178460000005,5.637809366,-124.3201852,-5.709581696,-14.86587509,28.10064577,-11.45904189,0,0,1,0,0,0,0,1
1681,200,3,7,9999682.0,1,8898911.0,1,6,0,2,2,1,0,84.94467899,-0.747429239,-3.702358617,1711.2833649999998,220.8780574,6.172822705,1.425829601,5.9621414470000005,-24.34506452,14.80878176,12.84970972,3.4496089860000003,-0.940742367,76.43700499,-5.357949743,-1.265691726,0.450358884,95.10240934,24.64173017,-4.243184684,2261.731611,109.8145614,47.15868036,-6.384301122,308.9110552,301.4778198,-7.988627667999999,4.291921997,-8.183357825,8.283071207999999,-1.139293404,50.0,6.100061309,7.590173556,-123.27930159999998,-2.344926896,-12.38730863,28.2538837,-19.63580183,0,0,0,1,0,0,0,0
1682,207,5,1,9999666.0,1,8888763.0,1,6,1,0,0,1,1,87.42465796,-1.8085957,-2.60540609,1738.743259,228.326728,6.643207225,1.4174421169999998,5.141340242,-26.65258037,11.07252848,12.47905982,2.717104308,0.002777793,79.65508408,-6.742164725,-0.283711892,0.442065649,95.11965135,41.823955700000006,-2.845105947,4130.905511,109.9968372,95.9637386,0.833176997,300.7136369,107.0919237,4.9094857130000005,5.823869019,-7.322831832999999,6.350669018,-1.183011843,50.0,6.45373969,5.326334895,-126.88442820000002,-4.966361083,-11.87891584,27.16418994,-21.87215108,0,0,0,1,0,0,0,1
1683,209,6,2,9999666.0,1,1000017372.0,0,6,2,0,1,1,0,88.97406109,-2.761414164,-2.50300969,2038.808487,211.236334,6.807571385,1.688730743,5.075832794,-17.78712097,18.75572457,11.39597115,2.717879439,0.277539767,80.93634928,-6.050699152999999,-0.385694539,0.435083586,84.77550359,42.57909201,-16.79395887,4119.177684,99.06446447,87.19141471,-47.81421092,271.8502889,106.8305446,-36.3336591,5.174534302,-6.705655679,10.64176365,-1.46040936,50.0,6.531994707000001,5.221349882,-129.0483864,-6.885610177,-11.25696937,27.987136,-14.30942603,1,0,0,0,0,0,0,0
1684,212,1,3,8899328.0,1,663837.0,1,6,0,1,1,1,0,88.42486463,-1.924346523,-4.300259922,1996.556665,216.2754173,6.451193366,2.053390367,5.353700819,-19.94150646,16.58381977,12.19627953,2.979056818,-0.970439972,80.75242394,-5.6253862460000015,-2.03442318,0.43497928,98.7203473,13.29359771,17.68187434,3015.592787,102.1679792,21.4595133,40.76382896,254.8395877,242.0074012,26.80968138,2.621074829,-7.6410833610000015,9.305392656,-1.675009436,50.0,6.263762684,9.210384849,-128.19854170000002,-5.02172759,-12.72434563,26.34504499,-16.678205,0,0,0,0,0,1,0,0
1685,216,2,4,8899328.0,1,9999668.0,0,6,1,2,1,1,0,89.66525959999998,-2.163164244,-3.89372723,2169.772674,223.1122977,6.439167887000001,2.226640778,5.271948183,-19.66430872,15.30825183,14.36215657,2.763198596,-0.239077799,83.4480984,-5.772126067,-1.252743875,0.425632943,92.80366409,32.29828144,-0.429699158,3722.717426,109.6546261,68.78004534,-8.708675943,306.8070292,177.56266430000005,-17.29423099,5.312084351,-8.391641783999999,8.508806952999999,-1.881386216,50.0,6.226761825,8.335321058,-130.2311364,-5.654286614,-14.71142993,22.0168446,-17.25721577,0,0,1,0,0,0,0,0
1686,246,2,7,8899328.0,1,8899275.0,1,7,1,2,2,1,0,90.58815429,-2.628455444,-3.072506189,2194.326664,217.1660931,6.83259819,1.646089633,5.229056342,-11.8029806,23.99633132,18.21735198,3.373152824,0.273483214,80.45988759,-4.848301697,0.36013747100000004,0.430634538,88.04369216,20.09792261,-1.276057252,2091.701947,109.99680259999998,32.27256415,0.776102933,259.6487653,250.3419415,2.167576748,3.0889630130000003,-10.76163977,13.66886147,-1.376253564,50.0,6.58180282,6.384838771,-131.1442337,-6.45325062,-18.23585165,34.71337428,-9.011841364,0,0,0,1,0,0,0,0
1687,257,3,1,1000018213.0,0,8898911.0,1,8,1,0,0,0,0,85.57450892,-1.7659581830000002,3.268736011,2115.77454,161.480978,6.840243421,-2.791982312,5.76958818,-25.4587051,12.783847,-4.294179418,3.072264649,-0.104973578,78.52398675,-6.513104492999999,2.464854522,0.445087043,96.43637671,5.666127927000001,-31.97811504,3460.346869,88.73528329,0.088397567,-65.00792901,110.4893514,106.6454597,-36.25278274,0.8822406009999999,3.199431718,7.3455227239999985,2.52442133,50.0,6.67877341,-6.962942852,-124.3149635,-4.651032313,5.014779652,24.5485341,-20.66069833,1,0,0,0,0,0,0,1
1688,274,7,3,1000018213.0,0,8899326.0,1,8,2,0,2,1,0,84.93947885,-2.789343542,2.78479539,2114.636561,142.2006577,7.1514492370000005,-2.347362834,5.625214292000001,-27.06349015,12.39123043,-9.640169887999999,2.288513274,-0.55039823,77.24060531,-7.838881176,0.97222626,0.452085944,91.75800699,13.9471477,-4.88669091,1799.427006,109.7707678,23.31990468,-7.08881089,263.0447335,251.6815841,-2.280728013,2.858244019,6.015108122999999,7.490670593,2.1163471730000003,50.0,6.896546527000001,-5.684604462999999,-123.2315732,-6.880441122000001,9.160121615,26.70265721,-20.76686315,0,0,0,1,0,0,0,0
1689,282,2,3,8899328.0,1,8894845.0,0,8,1,2,0,1,0,88.80318248,-2.536263434,-3.062312068,1988.16643,222.4003748,6.663751617999999,2.285578663,5.496421674,-16.92049057,19.0931741,17.46561247,2.876685296,0.874240195,80.99051826,-5.687655751,0.2016271,0.4319218520000001,73.00261502,32.0752626,-8.117145248,3236.635487,106.4853982,52.34613426,-27.58319859,239.7928572,233.6450233,-21.66100774,4.0665777589999985,-10.15595762,10.87393014,-2.029565398,50.0,6.430507102999999,6.291629067000001,-128.88117150000002,-6.301440852000001,-17.05648618,27.15931448,-13.91175898,0,0,1,0,0,0,0,0
1690,287,3,5,8899328.0,1,674951.0,1,8,2,1,2,0,0,91.56048815,-1.678632374,-3.275317625,2182.725013,221.9348684,6.6395694370000005,1.981377762,5.331911001,-13.75338949,20.23514617,18.20690709,3.915638303,0.422571666,83.53928455,-4.235710183,0.112176282,0.419602189,63.81418269,18.70982607,16.06960022,3247.71028,101.4181427,14.23143739,42.59460374,145.7977441,145.0383791,25.35943354,2.135106812,-10.52230687,11.15575467,-1.698548931,50.0,6.478109122,6.9393626610000005,-132.92084350000002,-4.405874123,-18.84732796,28.17532739,-12.19210264,0,0,0,0,0,1,0,1
1691,303,2,7,8890663.0,1,8888760.0,1,9,1,2,2,0,0,85.66921489,-1.140666848,-3.425111556,1817.589467,236.6728784,6.142984002,2.403550136,5.599309101,-28.2988625,10.00573745,15.2713487,2.717920728,0.475109276,78.72444097,-6.403141196,-0.575858457,0.44544797,92.95584018,9.008590304,-27.03522118,1177.502316,95.93576375,12.17389517,-53.81754665,194.5612478,194.2678754,-32.30662939,1.791016235,-9.050716191,5.637280234,-2.12011633,50.0,6.0269465539999985,6.945856427000001,-124.4599396,-3.414965394,-14.25982449,23.93645063,-23.29225124,0,1,0,0,0,0,0,1
1692,310,4,1,8890663.0,1,1000017371.0,0,9,1,0,0,1,1,85.41939891,-1.863954639,-4.749987187,1980.311054,229.2317597,6.093422665,2.624831355,5.700502622999999,-24.1460017,14.58787581,16.96140669,2.33800187,-0.397466717,77.94103882,-6.374910852999999,-1.576473909,0.447937071,100.687233,37.52842431,15.51483234,3702.380766,106.543561,86.00868763,27.35755401,359.0413848,105.1761571,10.70238673,6.123987427,-10.43127886,8.344367423,-2.236537193,50.0,5.921745369,9.744487807999999,-123.818168,-4.817781835,-16.17054833,25.05210718,-19.23862629,0,0,0,1,0,0,0,1
1693,338,4,6,1000017377.0,1,9999672.0,1,9,1,2,2,0,1,83.00732162,-2.181568812,-1.7974850759999998,2019.940802,211.61994590000003,6.682363952999999,2.068500075,5.8449512860000015,-37.53515459,3.051464042,1.902232665,1.5253795140000002,0.5562790129999999,76.42244729,-9.168395301,-1.439641727,0.45852493,98.75494945,15.93524997,-29.17818207,1665.5395119999996,91.96481468,22.49918168,-60.35253823,258.3301432,258.22013760000004,-40.70088351,2.508473511,-1.535245463,2.263820576,-1.923531135,50.0,6.482983244,3.729149585,-120.6760615,-5.742698576,-2.259209917,23.93899853,-28.8426947,1,0,0,0,0,0,0,1
1694,352,8,3,8899457.0,1,663837.0,1,9,2,1,1,1,0,77.35964224,1.96517629,-3.676207023,2618.091688,151.590874,4.299443387,2.521247785,4.970427786,-36.88452571,11.51596397,-6.25364426,3.086292678,-1.476641128,70.71387964,-4.832087081,-4.827943353999999,0.500721681,83.04446552,22.74975447,7.4458979539999985,2865.55065,108.2335902,38.62195941,19.63293823,268.3807042,262.195417,12.72403325,3.820153198,2.238217793,5.461793155,-2.160973399,50.0,4.460031159,7.410495035,-112.16268909999998,2.653102747,2.850538799,20.33534883,-25.21804394,0,0,0,0,1,0,0,0
1695,9,1,9,1000017377.0,1,1000001038.0,1,1,0,3,2,1,0,90.94156084,-2.599726769,-1.632352805,2335.790075,203.5698371,6.487860812999999,1.0599130959999998,5.5581020610000005,-14.94796156,19.88045678,8.687383378,2.810952733,0.258551962,81.38610195,-5.414367144,0.010753105,0.424754897,100.9348731,16.58536711,-0.912093554,1680.6738309999996,109.9547935,29.42291387,3.139360565,321.8163876000001,305.2578129,3.989782913,3.290963745,-5.21404727,11.54395085,-0.924688081,50.0,6.253844401,3.460573944,-131.929893,-6.507378825,-8.988459187,33.79806846,-12.27351339,0,0,0,1,0,0,0,0
1696,11,2,2,1000017377.0,1,1000024474.0,1,1,1,0,1,0,0,84.80348291,-0.74420573,-1.737493626,2278.847048,121.5071614,6.208280605,1.25074278,5.654027502999999,-36.41108734,2.856250518,-4.719901028,2.47969544,-0.7632867729999999,77.53386699,-7.538569586,-2.623591694,0.451011118,79.70589979,53.58109781,2.829391485,4870.964587,109.2224998,115.2259838,13.05411943,201.1363473,116.4516428,6.609495475,5.205916138,2.013749154,1.750068889,-1.100817738,50.0,6.122475944,3.891434497,-123.2959822,-2.769785997,3.080674544,25.93168438,-29.49675746,0,0,0,1,0,0,0,1
1697,42,4,5,8893350.0,0,8888946.0,1,1,2,3,1,0,0,86.03484962,-1.754629735,2.97935933,2053.837223,146.53384630000005,6.058502831,-2.105656368,7.194799655,-21.30846557,15.02576874,-9.955162156,2.691146748,-0.234694583,77.6340045,-5.877504167000001,1.046987275,0.433839933,107.3036479,11.80429573,-19.2734069,1734.706012,101.4498362,16.38849871,-42.51873086,224.1108391,219.73104530000003,-25.84501225,1.831437378,6.6291686689999985,9.10643558,1.936744195,50.0,5.950619281,-6.2834422210000005,-125.1839936,-4.336513845,10.33998994,29.29436915,-17.97008769,0,1,0,0,0,0,0,1
1698,51,1,3,1000017377.0,1,1000001028.0,1,2,0,2,0,1,0,88.00984706,-2.727808493,-1.924787186,2240.401161,210.8604016,6.55648088,0.993803947,5.586773212000001,-20.18057287,16.3610546,9.797068015,2.32452632,0.012432279,80.32168332,-6.487662575,-0.088430139,0.435076335,73.36187505,41.83397634,-9.757075602999999,4535.913881,108.8175197,79.89164623,-16.08469812,232.0210915,134.22120180000002,-7.751925998,4.552732544,-5.784085807,9.520276489,-0.835044427,50.0,6.30929832,3.9655408,-127.8230574,-6.773654746,-9.538442499,27.14810325,-16.47431434,0,0,0,1,0,0,0,0
1699,53,2,2,1000017377.0,1,1000001031.0,1,2,1,0,1,0,1,88.68889979,-1.996247818,-1.476049543,2273.321746,206.6501064,6.554522242999999,0.932115272,5.714487997000001,-17.46628327,18.92860449,9.516625806,3.238239825,0.35000896200000003,79.33888507,-5.29782799,0.330010224,0.434201891,98.81055165,25.83600587,-17.43076152,1910.581743,103.7407591,48.64993424,-36.57606911,363.7470562,356.8593755,-22.98183254,4.266143188,-5.6391795270000005,10.89216454,-0.814588317,50.0,6.377146132999999,3.006540327,-128.7547348,-5.060353852,-9.249134946,32.450979499999995,-14.30919798,0,1,0,0,0,0,0,1
1700,60,4,3,1000017377.0,1,8893356.0,1,2,2,0,2,0,1,80.55025748,-1.924207879,-1.107853818,2129.754024,133.0451326,6.556922507,1.391453373,5.773197857,-38.40675529,5.230288502,-5.643875741,1.565035402,-0.109764228,73.38429999,-9.10506681,-2.174366185,0.47544379,101.1769878,27.04450721,-20.67206299,2386.847044,101.5194277,51.63701789,-42.35311639,374.9008133,214.6867624,-28.68460605,4.297367554,2.688998505,3.4308460860000003,-1.29670588,50.0,6.375246029,2.430800962,-117.0493749,-5.071570049,3.679138999,24.93261567,-27.47989956,0,1,0,0,0,0,0,1
1701,64,5,4,1000017377.0,1,1000001038.0,1,2,2,2,1,0,0,87.87496275,-3.06438679,-2.186499606,2214.83495,216.7514432,6.511547492999999,1.019635702,5.728133503,-20.52139556,16.08663662,12.03879626,1.943058017,-0.014196607,79.96692262,-6.90084607,0.079748851,0.435471473,97.57596231,23.04968038,14.40831965,3680.283232,104.6217985,42.59882735,33.97454597,338.9491495000001,330.35186789999995,25.07150755,4.05489563,-7.118289612000001,9.555350631,-0.8448287309999999,50.0,6.243452667000001,4.47633472,-127.5643496,-7.505864845,-11.64768196,27.94726567,-16.5385952,0,0,0,0,0,1,0,1
1702,80,2,6,8893401.0,1,8899332.0,1,2,1,3,2,1,0,84.92620746,-0.344455334,-3.401536139,2176.548611,241.2137176,5.599027722000001,1.649435901,5.774558688,-32.36189581,7.233024042999999,13.23204269,2.581154644,-0.416383889,76.22609756,-6.460013272,-0.8936310590000001,0.452888458,96.49834712,36.93886566,-19.90132276,3838.830847,103.0582469,82.25253975,-38.45772639,351.1361521,121.614198,-23.12524834,5.977457886,-8.30011247,4.0221380710000005,-1.376466437,50.0,5.551421655,6.913499397000001,-123.2191012,-1.745768494,-12.49260164,29.2827794,-26.12027894,0,1,0,0,0,0,0,0
1703,90,4,5,8893401.0,1,8899326.0,1,2,2,3,1,0,1,85.47530826,-0.417075704,-3.564610835,2274.240352,224.3359711,5.5734154,1.7497729780000002,5.6554851070000005,-24.47460656,14.59714663,14.29855561,3.144192852,-0.386874181,76.93689895,-5.02649853,-0.86881444,0.4498865070000001,75.55010996,47.03137954,31.76804171,6108.94713,86.49393764,92.93421135,67.96165561,225.03365,71.81879584,42.37812733,5.03975769,-8.823993599,7.970221502999999,-1.4569581669999998,50.0,5.5228562420000005,7.267868511,-124.0182659,-1.6881436930000002,-13.53615848,28.28273877,-19.9475912,0,0,0,0,0,0,1,1
1704,104,3,2,8891140.0,0,1000001018.0,1,3,2,1,0,0,0,86.91788936,-1.882379192,2.971009735,2287.704673,151.8505951,5.535692924,-2.674766454,5.781349245,-20.42450905,16.81804355,-9.017379703,2.079532462,-0.659879313,79.13645968,-5.711031902999999,1.275529584,0.439229234,100.6066346,21.14430846,-5.496809671,1652.410715,109.60166979999998,40.25394620000001,-9.352711865,378.7340325,368.3236046,-3.483879191,4.157615356,5.716177827999999,9.59458092,2.435323213,50.0,5.368218403,-6.262023482000001,-126.2414682,-4.811348362,9.181815689,26.81386692,-16.76240877,0,0,0,1,0,0,0,1
1705,131,1,7,8891140.0,0,1000001031.0,1,4,0,3,2,1,0,87.72734094,-0.6997370829999999,3.249847712,2302.221739,151.39414399999995,5.320924314,-2.715072644,6.269585608,-19.09728344,16.86360637,-9.215011709,3.083427874,-0.484215162,79.53277723,-4.325022035,1.4995576119999998,0.431605264,105.1360256,42.44371221,-9.229091694,3694.523237,108.86948970000002,102.6668924,-15.72960609,359.5946139,144.7311795,-6.260754105,6.197323608,6.028675637999999,9.449241926000001,2.479431048,50.0,5.2598589680000005,-6.968221762000001,-127.5181707,-2.124546421,9.84625359,28.20680941,-16.74120097,0,0,0,1,0,0,0,0
