,Batter_ID,Up_The_Middle,SS,3_4_Hole,1B,5_6_Hole,2B,3B
383,1000010510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,8899476,20.0,0.0,0.0,0.0,0.0,0.0,0.0
385,900150,20.0,0.0,0.0,0.0,10.0,10.0,0.0
386,664983,25.0,0.0,25.0,0.0,0.0,0.0,0.0
387,1000018389,25.0,0.0,0.0,0.0,0.0,25.0,0.0
388,8890686,0.0,0.0,50.0,0.0,0.0,0.0,0.0
389,8890690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,8889423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,8899226,20.0,0.0,0.0,0.0,0.0,0.0,20.0
392,8899258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1000018391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,8892146,5.882352941176471,11.76470588235294,0.0,0.0,5.88235294117647,0.0,0.0
395,1000017380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,8882087,12.5,12.5,0.0,0.0,0.0,0.0,0.0
397,1000024859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,8901616,100.0,0.0,0.0,0.0,0.0,0.0,0.0
399,8900750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,8900199,0.0,0.0,50.0,0.0,0.0,0.0,0.0
401,1000010302,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.0,0.0
402,8900757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1000025378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1000017366,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
405,8883666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1000017363,0.0,0.0,50.0,0.0,0.0,0.0,0.0
407,8898876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,8892151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,663492,0.0,0.0,25.0,0.0,0.0,25.0,0.0
410,8900208,0.0,0.0,100.0,0.0,0.0,0.0,0.0
411,8888431,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,0.0
412,1000024842,0.0,50.0,0.0,0.0,0.0,0.0,0.0
413,8892290,0.0,100.0,0.0,0.0,0.0,0.0,0.0
414,8889383,0.0,0.0,100.0,0.0,0.0,0.0,0.0
415,1000010175,0.0,0.0,0.0,0.0,100.0,0.0,0.0
416,8892286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,8882584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,8891796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,8893997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,1000018229,0.0,0.0,0.0,0.0,0.0,0.0,100.0
421,10000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,1000010214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1000018302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8898953,50.0,0.0,0.0,0.0,0.0,0.0,0.0
425,10000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,10000485,0.0,0.0,0.0,100.0,0.0,0.0,0.0
427,1000009965,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0
428,8881902,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0
429,8885574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,8888852,0.0,0.0,0.0,0.0,100.0,0.0,0.0
431,8900200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,1000025717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,8883024,0.0,0.0,0.0,0.0,0.0,20.0,0.0
434,8892772,50.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1000025605,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
436,1000025722,25.0,0.0,25.0,0.0,0.0,0.0,0.0
437,1000010379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1000010375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1000010388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1000010387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,1000010378,50.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1000010393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1000010394,0.0,0.0,100.0,0.0,0.0,0.0,0.0
444,10000602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,10000594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,8895424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1000025959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,1000026255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1000026275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,1000026263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,1000026260,0.0,50.0,0.0,0.0,0.0,0.0,0.0
452,1000026276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,1000013630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,10000163,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0
455,8881495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,10000135,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0
457,10000170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1000018532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,10000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,10000162,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0
461,8881509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,8881506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1000018534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1000001307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1000001276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1000024446,10.0,10.0,0.0,0.0,0.0,0.0,0.0
467,8891132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,1000024442,50.0,0.0,0.0,0.0,0.0,0.0,0.0
469,8899523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,1000008922,0.0,0.0,10.0,0.0,0.0,0.0,10.0
471,8891120,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
472,8886192,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0
473,1000017389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1000017384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1000024342,0.0,0.0,0.0,0.0,0.0,50.0,0.0
476,1000024339,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0
477,1000024346,0.0,0.0,0.0,50.0,0.0,0.0,0.0
478,8882111,50.0,0.0,0.0,0.0,0.0,0.0,0.0
479,8893163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,8881999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1000026075,50.0,0.0,0.0,0.0,0.0,0.0,0.0
482,10000636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,10000662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1000026072,0.0,0.0,0.0,0.0,0.0,50.0,0.0
485,10000643,0.0,50.0,0.0,0.0,0.0,0.0,0.0
486,10000669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1000026074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1000026068,50.0,0.0,0.0,0.0,50.0,0.0,0.0
489,10000075,50.0,0.0,0.0,0.0,0.0,0.0,0.0
490,8881192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,8889498,0.0,0.0,100.0,0.0,0.0,0.0,0.0
492,1000018218,0.0,0.0,0.0,0.0,25.0,0.0,0.0
493,1000028164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,8893429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,8893427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,1000028145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,9999665,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0
498,8893455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,8893434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,8901379,0.0,0.0,0.0,0.0,0.0,100.0,0.0
501,8886173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,8882066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1000026613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1000026622,0.0,0.0,0.0,0.0,0.0,100.0,0.0
505,1000026627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1000026611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1000018484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,8888861,0.0,0.0,100.0,0.0,0.0,0.0,0.0
509,10000340,0.0,0.0,100.0,0.0,0.0,0.0,0.0
510,1000026078,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
511,10000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,10000356,0.0,0.0,0.0,0.0,0.0,50.0,0.0
513,8899577,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
514,8900845,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
515,8895544,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0
516,8900834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1000026189,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
518,8895412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,8900832,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
520,8900830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,8896909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,8897414,100.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1000024933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1000024936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,8897422,0.0,0.0,0.0,0.0,0.0,100.0,0.0
526,8897415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,8898919,0.0,0.0,50.0,0.0,0.0,0.0,0.0
528,1000008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,8888784,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0
530,8899403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1000023552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,10000220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,10000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,10000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,10000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,10000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,8888799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1000025162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,9999930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1000025163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1000025720,0.0,0.0,50.0,50.0,0.0,0.0,0.0
542,1000025732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,8889382,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
544,1000010285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,8894282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1000025604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,8883171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1000024444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1000016214,0.0,0.0,100.0,0.0,0.0,0.0,0.0
