,Angle,Direction,HangTime,LastTrackedDistance,ExitSpeed,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
916,0.7925727847585395,0.6268140941648443,0.03425371436765968,0.05532104524525571,0.8645429518654034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
917,0.648710799472191,0.5346148788819779,0.016329345510294385,0.021261253907365243,0.6038611984892416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
918,0.7526941208666411,0.30930385678612843,0.028719551032046257,0.04072493708370978,0.6819083070271279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
919,0.7170557928340842,0.35979786476203324,0.03153961721973629,0.04271022531906573,0.7532702472804761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920,0.8531090247531791,0.4488766817326504,0.07712841023295708,0.07596391841021279,0.7874625491953929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
921,0.3827305448856561,0.449654388702914,0.011638370222974773,0.005933223126155458,0.389284099828037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
922,0.9379940153325106,0.6425358045401678,0.29066235502244,0.2702665717480518,0.6281440395169683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
923,0.8058485606466963,0.1012365968202174,0.07830229643188323,0.07786380129026631,0.5422161603201641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.9980827551946734,0.4018955208501537,0.5151394731414756,0.33305411528429346,0.3006851553843605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
925,0.9153786523604656,0.6189782735776829,0.16122065844746414,0.15998424896946795,0.6285191953043953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
926,0.936309200611552,0.7481751713646946,0.17587093638047768,0.18439060267364887,0.7295684193445783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
927,0.90679931640403,0.5053839495848726,0.12157163662411102,0.13489876495150774,0.8142804099593871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
928,0.7733330280283928,0.4959529960483206,0.04308663469319435,0.04961576552827356,0.7087696557698081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
929,0.8526868578262741,0.9440779964419904,0.1110578219656506,0.09194873734501148,0.4498605064255881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
930,0.9973922484287252,0.19658957096159235,0.5588829361242769,0.5645010566226589,0.7683108006259469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.9834430423649376,0.7415248214229179,0.4511229566481797,0.4570929178423856,0.74322093880845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
932,0.9673788869809906,0.3791336662719441,0.5000835881025715,0.5297323970444241,0.7960322005155621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
933,0.802697569515792,0.15644997605804967,0.07235064945941479,0.07222879756064647,0.5595847505923462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
934,0.7678490482361844,0.09723659730162854,0.04021906462673743,0.05021482367976002,0.5809038541206923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,0.6579715990960929,0.5001166869507667,0.04722949273505005,0.041497687797120535,0.4189178498338048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
936,0.7838100861962534,0.6665584566361432,0.0661349925169885,0.04552816842715207,0.5146471577397982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
937,0.9761565544617332,0.4876664050722333,0.4379197101590017,0.31858230042817043,0.4622253478111863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
938,0.4665654910534273,0.4773660351396126,0.019165856240606526,0.014380945749564746,0.37523325519948414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,0.8401207353189137,0.8199927915747679,0.06578419706080793,0.0692329335839284,0.7541601433303905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
940,0.9826305591169122,0.6546857838245079,0.6372784120613217,0.6480894659923058,0.8449245091820582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
941,0.7979994539343108,0.2389810354470381,0.04347123074153245,0.029011794467437117,0.6313047201423555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
942,0.916079948347372,0.4755606961610346,0.14481548948154366,0.15768688354351082,0.7374335796633159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
943,0.96212606043435,0.17788822468408078,0.3085236899587842,0.2952609045955133,0.6415974682647808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
944,0.9240600365710656,0.7007192442184933,0.1892824681862628,0.2111259452428458,0.7960187606810593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
945,0.7938326859972198,0.7513421165353198,0.0660792671152742,0.0036259137648308624,0.1583545022154571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
946,0.8901984775085507,0.2416448919258221,0.15568923561949988,0.1650797289129903,0.6896730036831292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
947,0.4753280896809175,0.3113520168892275,0.019508429425476016,0.013661843156925743,0.37002363353145296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
948,0.8528888941227291,0.6688107038959301,0.07669356979820298,0.09001806065352297,0.8641994502355913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
949,0.9274246049966668,0.96475479302595,0.19355870109274015,0.17435974372764346,0.5997459007683824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
950,0.930315880721694,0.431459055187315,0.2254052648979072,0.26405194357503897,0.8665910149156449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
951,0.6413262983057718,0.8494147343951798,0.037730608844956715,0.025233512394327747,0.3779174358627867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
952,0.7160107151216092,0.7587875949830498,0.052372665255022835,0.04045245748084796,0.3284481810881257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
953,0.8113678310438748,0.15120620909303112,0.08905088847980157,0.1005578042285002,0.714435109905092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
954,0.5212557199779074,0.12072285801582901,0.024774929279841845,0.011447672291695994,0.2515865668541245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,0.6425755262912549,0.2504096785276468,0.011969067625243456,0.02513589878853129,0.6556734296188634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
956,0.9871635524952858,0.21150403936496465,0.4695753454454607,0.4680237985879302,0.7072212546203255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
957,0.9650865186317652,0.6572381975538308,0.2886745141040836,0.22120076866371985,0.49125613107580396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
958,0.6310145911181669,0.3683656803009789,0.024997830138335345,0.026203857741269126,0.6558963368686422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
959,0.9325173398697733,0.8294244489016755,0.2291589588797671,0.22483840519565676,0.6525007356866667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
960,0.6977540365082979,0.33761337416164505,0.04228364200436063,0.03750870261958197,0.4233625285999201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961,0.9148849723587712,0.17361371156831396,0.11874152140946505,0.1274663883337806,0.6689254668498111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
962,0.5251816814623893,0.1896709864011133,0.017754452144573298,0.011961685223300624,0.3623724144539936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
963,0.5981969377704511,0.908568380371502,0.046622908831859065,0.03102913946337785,0.09961311209608804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
964,0.8991851199310174,0.7012595465629508,0.13231292015272253,0.14545785118465987,0.7452655308012733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
965,0.8579938265138506,0.2126665355724348,0.09548305151341882,0.10296111807601599,0.6625540650711507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.5316821919717784,0.08563594637239019,0.021495356591828173,0.024884233907123025,0.5369251549472694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0.7839779497711441,0.1511664931292374,0.04553672187115989,0.03009955378539862,0.4797570993779071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
968,0.955152920675706,0.014776147615021162,0.3001402271066172,0.2725193054644485,0.5387229329338162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
969,0.33723498840510313,0.40859860061427417,0.019234370428562242,0.015239458226163363,0.25276382604998915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
970,0.6405660834634501,0.3080794021091041,0.03628449115312531,0.0391663789875038,0.5311102806144427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
971,0.6934724876114274,0.5097932334953476,0.03401254295926283,0.03460119149191071,0.5490094372081143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
972,0.5860302822482157,0.3533311298502073,0.038097848095395716,0.029848099412252808,0.28215296086975283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
973,0.9718029598942686,0.38532222580654185,0.3132923162057385,0.34523507218736044,0.8209848969562231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
974,0.8836562931766339,0.3910327753419628,0.10086556943450724,0.10503893516939512,0.7871763276315288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
975,0.9089530138561128,0.8599151184080915,0.13259702817659227,0.14047567596209454,0.7875050532418991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
