,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,1B,3_4_Hole,2B,Up_the_Middle,SS,5_6_Hole,3B,PlayResult,cluster #
112,0.4633102138167229,0.3909762759922025,0.6053499946521819,0.2073726409615922,0.9947928588355212,0.5355854918743698,0.502761673389821,0.5083923336961994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
113,0.09306304962723387,0.0145927749638262,0.044040534634646335,0.13406971288172598,0.7694910021295405,0.2358930263044909,0.6003538344166497,0.7341724470708483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
114,0.07297200172528763,0.07196775942845031,0.20165511176188805,0.0957565267959202,0.998468096626684,0.5315766206157224,0.8303184286134975,0.4921843214408181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
115,0.05726460926909825,0.025755777073754982,0.06595651222069039,0.10148571542837204,0.9826112429124514,0.29877628210707363,0.6880419808404776,0.5706294957902364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
116,0.20049852180925096,0.1292644408599408,0.2624864863235393,0.15872103037021362,0.9997991375968702,0.4968210039442938,0.5446163993116302,0.4595477308596106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
117,0.058132073798991976,0.004931011567656152,0.015885274693130568,0.1588498286987831,0.9289187890411356,0.221058391973986,0.7334814169537349,0.6291803584133979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
118,0.13001437010674596,0.0713477263300077,0.15183572686516733,0.466026177664117,0.6249892953353546,0.38975294448509695,0.6525489119407157,0.1665876729544442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
119,0.28259397573659,0.24258992620592265,0.5136566233173031,0.12148479105923896,0.960771977403084,0.7178899643666902,0.7205152143714053,0.3895229046583848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
120,0.22245380342167564,0.17900048614950342,0.4034786987449059,0.5030583650792925,0.8739574896783089,0.714424430981019,0.7813970519531801,0.7620928419901676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
121,0.1804677168022288,0.12433731445578965,0.2625243274483789,0.1514602242465094,0.9771167176441659,0.4979602067756697,0.5405911343397536,0.629318567591734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
122,0.17007860997785526,0.1131261540786625,0.24093534202797603,0.4727979092327967,0.6271722379407167,0.4847008875727889,0.6552102541724192,0.15572196251347747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
123,0.706618540260429,0.5185026325325169,0.6122057819745732,0.3664077070713264,0.9996339294377984,0.141543728614216,0.3992039303577355,0.5154700806644327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
124,0.3073187121399188,0.2320829818436008,0.4205718160262439,0.3221722042555918,0.9983487778212085,0.5776931191530464,0.4797678423145353,0.553341051981579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
125,0.0982863060160491,0.05741743543411134,0.09461819337144338,0.32166955498188754,0.2629885895298547,0.35245950521949754,0.8000879197789941,0.9459915095520142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
126,0.3253733748944391,0.26356530659289223,0.4975758957717927,0.12707023636111942,0.9885799592489116,0.6446314463863473,0.5871075895719442,0.41664007306621975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
127,0.4219783225730721,0.3292815939878869,0.5164811389184039,0.23472043572873325,0.9588779243317722,0.5724037428540477,0.4829295063004724,0.353622900233534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
128,0.5718069174838618,0.5596789218194628,0.6975773079873951,0.3051792943402584,0.9426762486097378,0.3191215594126129,0.6192568348943162,0.4468362444280574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
129,0.14314303758663136,0.0941914456008112,0.186239865529973,0.35805577836643604,0.2399798301145837,0.2946284207687116,0.820332722981167,0.023978448992535373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5
130,0.31206147318646504,0.24845770198043104,0.5149352597165656,0.3131247118732216,0.84283788560418,0.7210080360370227,0.7041351120240842,0.29561338341709786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
