,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
944,11.09762026,17.71468001,2.252510986,1411.699015,109.9997513,252.4681232,100.1834762,1,2
945,10.90404446,11.73052909,1.567126465,1125.218649,100.5483287,191.4514075,101.1882839,1,2
946,61.75599289,90.14751469,5.213305054,2588.480186,89.89943824,51.01481981,71.78138199,0,0
947,17.73708193,31.48680065,3.576022339,3802.813893,105.58531809999998,327.7269558000001,103.5272412,1,1
949,56.01519962,146.4467165,6.423447876,3662.132499,103.1613177,66.56630097,94.4602015,0,1
951,17.43401579,32.19842903,3.427857056,1901.173488,107.2446229,308.2907738,95.98702321,1,2
953,28.9114077,61.66954582,5.285811157,3820.646011,109.03033870000002,349.6572859,93.59548496,0,1
955,30.93536066,59.29345623,4.736897583,3222.48475,106.32737759999998,304.356937,84.5386624,0,0
964,39.9772747,91.49362656,5.5261309810000006,4197.976486,104.8484199,162.2141638,93.88466007,0,1
966,22.21814456,40.4826511,4.060720825,2043.498521,107.6514114,330.7882145,95.96291855,0,2
969,29.93859481,62.45166308,5.352555542,3370.33476,109.4032951,345.66014289999987,94.28095976,0,0
971,15.279087300000002,26.73106441,3.095014038,3673.404377,105.40215159999998,299.0053268000001,103.4840303,1,1
975,35.6282424,78.71525712,5.904996947999999,3684.682976,95.72477209,97.48189077,100.3743446,1,1
976,66.02203955,117.7435439,5.73031189,4120.415084,107.9805999,42.08904735,77.75994436,0,1
978,23.46517067,42.91000847,3.931177368,1902.119395,109.950556,350.4946489,98.1161131,1,2
981,28.699055600000005,58.33322576,4.949546509,3411.443979,87.84034799999998,123.73493390000002,104.6783521,1,0
983,15.5829593,20.74319496,2.132302856,2591.957416,94.15263047,210.1871758,107.4812821,1,0
984,25.81341717,50.65680234,4.5469500730000005,3502.2398450000005,109.2069325,349.5893430000001,92.84726248,0,0
985,11.09713624,19.50740641,2.563647461,1444.23082,109.42938429999998,278.91313219999995,99.99495767,1,2
986,7.529545372999999,8.162958027,1.57213562,4701.460385,82.04534908,141.4023761,97.13450072,1,1
987,34.89567279,73.2685616,5.585361937999999,3730.683213,108.8059637,147.1769826,92.23538531,0,1
988,10.9893495,1.429250634,1.166947632,1933.528229,109.95967140000002,114.2920134,74.71990438,1,2
989,14.28225841,19.98606953,2.348457031,1621.184271,106.314785,216.79549330000003,79.17942924,1,2
990,11.6245223,18.39696943,2.407155762,2113.946192000001,108.85661670000002,262.56411260000004,100.6019651,1,2
992,67.01327247,127.103558,6.05065979,4882.476018,109.9998464,35.21897592,82.94037052,0,1
993,20.48400565,29.13289442,2.877473755,2571.325477,94.91101284,220.7170871,80.27724452,1,0
995,18.46897258,32.474475899999995,3.613142700000001,1908.113469,109.9992038,330.7670459,96.94565341,0,2
996,21.99831948,37.48503141,3.666000366000001,3195.537735000001,106.6954907,312.9098976,91.09021238,0,0
999,12.00897643,19.72945546,2.599335327,1546.305571,109.4337808,272.8904519,102.0616751,0,2
1000,18.53804949,28.65528461,2.946847534,1881.495955,99.24968829,273.5561243,92.28065922,1,2
1001,21.34945628,23.0612039,2.559901733,2201.676333,109.893937,179.83955869999997,62.87171324,1,0
1003,15.03776468,26.38298514,3.1597418210000003,3042.164828,106.8566521,304.2985237,101.9166316,0,0
1004,65.78250431,104.14196590000002,5.372842407,4844.6340850000015,89.73491899999998,41.18406016,74.15393342,0,1
1007,36.60108074,74.38947667,5.083134155,3390.577864,108.951576,129.9554837,84.88259808,0,0
1008,9.795685078,9.259519803,1.4382965090000002,671.803882,108.5174577,142.5373228,91.54559657,0,2
1009,44.29215156,96.04278852,5.205829468,4014.920435,100.4170513,108.1131818,82.36631855,0,1
1010,36.9694535,78.07134102,5.404750366,4521.745537,94.21320105,96.18357865,91.67346108,1,1
1015,8.577787355,8.484287545,1.5105926509999998,719.9333978,108.374519,169.0341449,94.07171395,1,2
1016,5.776841247999999,2.362584289,0.972185669,656.5357441000001,109.3737291,126.8772594,103.7040811,1,2
1021,54.63717407,125.68146670000002,5.594509887999999,4599.622181000002,95.75291884,71.86986512,83.37851686,0,1
1022,42.03387161,89.45741788,5.267826538,4368.581534,109.9995011,160.1024115,91.2500055,0,1
1023,8.648006659,5.573298896,1.29050354,2136.097319,109.3057614,142.99927030000003,88.98136639,0,2
1026,14.70214299,25.98101468,2.900333862,4386.614289,94.62680427,208.2688989,97.00517018,1,1
1027,5.845081542999999,1.620446226,0.878280029,1964.947866,94.19652521,119.6162495,102.1096356,1,2
1028,4.437038118,2.360561365,1.125050659,3198.485967,104.3766623,128.5200966,92.78002011,1,0
1030,7.271048721,1.987404778,1.10163147,1442.75388,91.47595432,107.7185308,84.0962344,0,2
1032,11.59981212,12.33184775,1.494851685,2471.9815710000007,94.41016011,179.7572461,101.9485489,1,0
1033,66.45150178,110.6113413,5.984507446,4982.473647,95.95188423,36.52883746,80.2112869,0,1
1034,31.44696099,59.31377926,4.467782593,4692.963245,92.60482032,115.6891625,84.55848343,0,1
1035,63.12991577,134.1178503,6.045162964,5275.772179,95.19070428,42.73747158,83.62846948,0,1
1040,37.34035432,56.30210876,3.779168091,5037.995688,101.4435306,187.3648557,68.50083153,1,1
1042,17.90677984,23.78420288,2.622324219,1854.596337,109.7074998,212.4703893,75.90791390000003,1,2
1044,37.54007375,77.01233958,4.891956177,3885.515125,109.80579070000002,161.7847851,84.03276239,0,1
1045,32.53136475,70.37825623,5.935292358,3757.953691,103.0186928,124.179307,99.29832009999998,1,1
1048,10.08289861,12.28046869,1.997057495,3667.18602,103.0236019,192.5171155,87.81728393,1,1
1049,46.39864157,100.3969065,5.49072937,2230.0427440000008,85.53703092,63.32919619,80.01686737,0,0
1050,29.41786604,58.57382812,4.975326538,3497.229249,109.5407874,322.8886767,91.71912942,0,0
1052,26.83264219,51.51586418,4.666566772,2403.467719,98.58656876,148.7876274,94.77688528,1,0
1053,28.0379092,55.72157643,4.788369751,2953.126145,109.9928233,399.5136372,100.8467576,1,0
1054,27.81928378,41.92343196,3.466986694,4287.559158,109.5211748,239.1938792,73.18669253,1,1
1055,23.27002689,36.80768105,3.421509399,3563.7094880000004,109.982026,257.3408775,78.28145188,0,0
1057,54.3383424,129.22482730000002,5.763112183,4328.579605,102.6059062,76.84577373,90.43969714,1,1
1058,9.919100447,12.78374898,1.864896851,1185.898913,107.298418,211.7722864,97.63239896,1,2
1061,18.17796975,29.16951408,2.766100464,2454.019047,83.62815159,145.27732419999995,87.46144770000002,1,0
1062,58.21181795,123.2123072,5.731555786,4460.167934,69.07044618,44.96150146,75.31929494,0,1
1064,49.34977521,111.9170348,5.585460815,4048.442293,90.06975576,82.43908757,85.78381872,0,1
1065,44.60911326,105.39565659999998,6.053113402999999,3870.250569,102.7572719,144.8560745,99.07146427,1,1
1068,3.557686097,0.654254972,0.866762085,1987.394376,105.2840662,110.6085033,104.3996814,1,2
1069,57.63198506,102.1746573,4.809352417,5386.690174,90.61187082,67.46313087,74.97696466,0,1
1070,39.61945068,64.94891967,4.27081604,4329.081299,109.4998875,232.0651288,70.19789224,1,1
1072,44.41716255,90.32475463,5.23975769,4295.403244,109.5001371,280.27203260000005,80.73283356,0,1
1073,14.00295153,26.80654947,3.260501099,1540.813466,105.6955072,326.6711164,101.9448115,1,2
1074,20.91497251,31.98277187,2.934382935,4840.9145,93.12002288,197.9251376,81.83344266,1,1
1076,44.33661985,85.20783765,4.7435894780000005,4387.206561,103.6620216,134.0041619,79.02217677,0,1
1077,18.03568087,29.30461797,3.175886841,1899.478248,109.9803693,294.4997195,91.79764282,0,2
1079,33.75175421,72.90821158,5.913475952000001,3401.186411,99.98777,115.0579799,99.93258418,1,0
1080,53.65465468,119.5755531,5.196780396,4248.991613,109.703202,108.2489035,88.37000223,0,1
1081,40.04962057,24.86636221,3.087672729,4567.81976,109.9436218,132.5625572,50.74509723,0,1
1082,26.40779425,41.74627061,3.588086548,4194.98044,100.5794613,248.11045550000003,75.91811992,0,1
1084,6.40897609,0.10749435,0.805283813,1730.452977,107.74847,108.743926,105.4385898,0,2
1085,23.26121951,45.70780874,4.457567749,1758.456237,108.8991824,384.0872772,101.64732159999998,0,2
1086,22.91231959,42.1065844,4.200806274,2265.001009,108.38063909999998,344.2260148000001,94.10648612,0,0
1088,17.75395641,31.32213249,3.500997925,2152.273396,108.6282738,313.5512863,96.66069394,0,2
1091,25.1090069,38.72835872,3.477677612,1830.546991,104.8203768,260.5079557,77.00449373,0,2
1092,12.8648825,16.85978765,1.928886108,2447.129014,90.98430472,174.9758448,105.41903909999998,1,0
1094,13.08671016,20.44347243,2.444257202,1982.4322170000007,109.9819398,245.8431416,91.22163829,1,2
1096,47.00164985,109.8074652,5.854282837,4068.589665,109.2324357,188.375005,92.50009825,0,1
1097,17.25502549,22.83509695,2.520507812,876.901791,109.5254609,232.2144,84.66444576,1,2
1098,20.51238366,40.43389542,4.3512323,1957.672868,109.08898159999998,378.3936911,104.4223583,0,2
1099,14.233751000000002,19.18903369,1.996831665,2420.786845,90.23815039,174.8926341,102.9600741,1,0
1101,36.88106554,68.72540129999999,4.496693726,4228.86091,98.13982962,126.3476047,79.09724139,0,1
1102,16.87874756,21.67373913,2.228832397,1614.041019,95.85518133,220.5441411,85.82913415,1,2
1103,8.028687336,6.073000177999999,1.169274902,2051.089234,95.14589716,146.77345469999997,98.81875632,1,2
1105,12.21705001,16.64713762,2.241899414,814.4625826,106.9002949,233.7899653,92.48048679,1,2
1106,22.99985644,40.01643755,3.862703247,3340.492887,109.0199298,308.5205534,87.00599657,0,0
1108,36.35939888,70.16834971,4.673278198,4649.262111,107.26246609999998,273.4072335,81.33753563,0,1
1113,32.30477062,60.82151497,4.54317688,4544.242472,103.6637693,311.1307611000001,86.25246262,0,1
1114,16.74425454,21.9767482,2.419413452,1906.915605,94.52082357,212.2306812,85.23838377,1,2
1117,26.30677151,48.27046347,4.365440063,2567.866541,107.937935,316.326322,89.52000683,0,0
1118,15.88700353,25.92850266,3.085084839,1957.122205,108.7369006,281.9876758,93.63325907,0,2
1121,14.75236444,18.15106567,2.322704468,4112.039986,86.92399426,175.0363408,82.04162743,1,1
1124,9.371617016,8.432649322,1.297230835,3266.660303,90.29606883,110.873133,100.9679298,1,0
1127,10.80734711,13.87593913,1.831672363,2725.358537,102.5449762,210.9705969,98.0689282,1,0
1128,9.119190356,9.652389738,1.605874634,1171.244054,109.7389379,182.9271474,94.61463814,1,2
1129,56.92670620000001,112.4586892,5.19007019,5497.152547,84.58999537,56.62707270000001,76.16841484,1,1
1130,40.19903266,80.11601294,5.024400024,4274.356411,109.4016745,160.7907157,83.16506494,1,1
1136,25.63006979,46.64603304,4.385007935,2365.995404,109.9422892,338.5953706,90.07336729,0,0
1137,20.36141357,36.54850436,3.712203979,1962.384632,109.7582124,326.7833887,94.61822521,0,2
1139,12.91631446,20.90641226,2.57590271,3118.524959,104.9656025,261.0674812,100.270705,0,0
1141,27.44517802,52.69220676,4.818042603,2354.746633,109.9485558,365.59407210000006,97.82818966,0,0
1143,21.88390708,36.62417029,3.613206177,3597.314667,104.9926836,285.0210631,87.73150858,0,0
1146,20.67941025,36.90743927,3.688885498,1026.380642,106.843473,344.3725798,98.2172757,1,2
1148,56.13442176,133.7171654,5.910510864,5255.099852,102.0127608,68.36953291,87.3706223,0,1
1149,3.834775151,2.126878225,1.069794312,3604.069179,86.47561028,111.5957857,91.60801506,0,0
1150,14.19143602,22.84732641,2.696127319,925.4969042,105.3921442,253.2886499,91.14240378,0,2
1151,59.73543341,98.62305916,4.964141235,5102.756036,82.55481288,57.09447692,71.85679379,0,1
1153,30.52183429,58.91425985,4.712839966000001,2953.419299,109.607431,316.7307177,87.51832664,0,0
1155,15.84453757,20.41395525,2.38864563,4051.08553,102.2551136,211.8799851,79.92039303,1,1
1156,66.21869043,101.1869297,5.412975464,4393.556114,99.63867362,41.79998587,72.29571661,0,1
1158,30.78990439,60.16665735,4.695471802,4681.503549,108.6501242,337.2215441,92.33582743,0,1
1159,44.6814321,99.85743851,5.552180786,4941.949047,107.6769379,148.6063054,91.13465171,1,1
1160,35.65959373,68.97775296,4.82027771,3894.88021,90.68341982,95.61470025,86.88888291,0,1
1163,59.95646756,165.2706619,6.56944397,4643.420708,109.999853,52.46448771,93.46906654,0,1
1164,37.67758073,81.01189549,5.628526001,4333.022092,100.4917557,94.24563836,88.09509418,0,1
1165,15.97121059,27.10759014,2.9486212160000003,1060.624918,109.57765390000002,291.0900243000001,97.44992997,0,2
1166,43.11258369,89.29346794,5.283682251,5003.620936,102.5615947,99.2601914,84.15186829999998,0,1
1168,49.62269012,121.6681182,6.517868042000001,4039.183679,74.30857871,48.49052168,90.04858936,0,1
1169,57.67864969,152.5064275,6.380492554,3700.209473,109.881804,60.31359741,91.0476036,0,1
1170,47.24975859,109.8041294,5.757085571,4593.966061,109.8884154,179.5010555,88.74836568,0,1
1171,51.18447434,104.8157835,4.880271606,4737.856489,97.121626,94.7977276,78.91329791,0,1
1173,7.096365041,2.365479914,0.944530029,2074.253423,95.75668581,123.0904504,99.60605278,1,2
1175,15.19678585,16.6560273,2.056478882,4571.095611,88.64290417,164.20023909999995,77.27084418,1,1
1176,42.19685252,88.17976385,5.273383179,5045.465161,99.14239355,97.96474635,83.37655090000001,0,1
1177,50.66164093,127.7836868,6.251897583,5038.52579,96.71900764,82.43842981,95.40216524,0,1
1179,22.53773034,42.28144897,4.369662476,2415.300374,98.68329308,175.8155697,95.89553422,1,0
1180,9.335264859,7.194046369,1.572102661,2679.993825,107.9045601,146.48183390000003,78.87600909,0,0
1183,62.86738096,56.84052688,4.787029419,719.5611392000002,57.05169643,41.30029262,65.30186004,0,2
1186,19.10879891,34.11547529,3.614318237,1615.733535,109.9956284,324.8549264,96.48513467,0,2
1189,19.83989579,33.66606457,3.471166382,3763.066351,104.4752671,285.3566574,91.78685254,0,1
1192,11.9197803,15.71282509,2.141901245,1522.635559,109.8801579,230.065159,94.35810006,1,2
1193,12.59280776,16.9128576,1.985879517,894.0623049000002,105.9715287,218.545884,96.32059373,1,2
1194,48.78785727,113.1119428,5.867040405,2757.421579,89.66887277,69.15622099,86.05799719,0,0
1196,26.87577317,48.34087599,4.027005005,3784.022747,90.29090755,130.8607805,92.1451678,1,1
1197,7.233723806,5.292698595,1.340049438,987.9158293,97.33171594,142.723968,85.14206062,1,2
1198,22.22131268,39.1674974,3.887080078,3588.423684000001,108.5125529,318.9018188,90.54977217,1,0
1200,52.66083182,117.1096273,5.36652771,4731.388318,104.4361793,90.69901688,80.81617754,0,1
1201,38.68833283,88.57350415,5.748440552000001,3617.474781,109.42654840000002,164.6042511,98.76204459,0,0
1202,8.793141622,0.816477295,1.128268433,487.4474778,108.1480113,110.5381168,75.61501557,0,2
1203,24.83359582,37.30085101,3.42447937,2497.716535,108.1037065,242.4328757,71.19213946,1,0
1204,29.26025399,53.30734884,4.483032837,2973.217356,95.64115115,165.999387,81.60691727,0,0
1206,39.41349811,81.70092650000002,5.157664185,5034.251323,106.0338335,140.0327033,83.83248855,0,1
1208,59.98327717,109.4530167,5.124425659,4756.764064,87.31129596,59.51311118,74.18835676,0,1
1209,24.92405489,41.06782059,3.74039856,2435.629359,107.92893490000002,282.4887447,81.58488433,0,0
1211,14.59787076,22.3677654,2.612219849,3120.057457,106.5758169,255.9698434,94.02333126,1,0
1213,25.06779133,49.67840579999999,4.470553589,2683.104256,103.82089,231.7631071,101.5546324,1,0
1215,29.67961194,57.24566068,4.660332642,3356.025765,99.85471158,148.7410105,89.41314841,1,0
1216,26.94264793,52.54529969,5.079373169,2475.6102100000007,97.83332077,151.55103459999995,100.293644,1,0
1217,8.94903729,1.374467329,1.047520142,1175.41084,109.9925018,114.8442117,82.45809822,1,2
1218,4.4519957880000005,2.826834942,1.006345825,1158.610431,105.2940003,130.3867553,99.56583588,1,2
1219,50.93169676,117.9183226,5.538389282000001,4689.155152,97.85957275,86.50861998,87.23984685,0,1
1220,61.15504977,137.5277764,6.009265747000001,4736.264321,105.292485,49.17610126,82.0166158,0,1
1221,8.603512672999999,5.419542379,1.334616089,3061.955593,96.04241539,141.2778383,84.60574693,1,0
1223,58.06943616,97.34187098,4.822559204,4654.746062,96.39199064,76.41205787,69.86500989,0,1
1224,10.59391071,8.541105958,1.484231567,877.0360697000001,101.3067121,153.3723783,83.95702951,1,2
1225,27.41795591,43.79850094,3.662598267,4940.326221,104.772894,246.3323172,76.31722888,0,1
1229,18.2341954,27.96604683,3.08118042,1507.184761,106.4316045,274.9580292,86.60220667,1,2
1231,21.07747992,39.34849583,4.261835327,1792.716591,109.6176719,374.95932660000005,102.7876768,1,2
1232,24.89276897,47.3238732,4.420568237,2346.384136,102.7330503,320.36441,93.6571828,1,0
1235,46.96162142,116.0714571,5.966245728,4477.449418,106.5224317,117.5176545,95.96183081,0,1
1236,37.83304134,44.48897343,3.5002618410000004,5463.985777000001,94.31962141,158.00609519999998,58.66045791,0,1
1237,14.4066232,25.13107658,3.114945679,1688.6474920000005,97.72700016,244.7637788,106.2017817,0,2
1238,42.36085015,93.58212985,5.587051392,4628.59983,100.4459754,92.31287581,84.51965191,0,1
1239,8.611283643,7.521787259,1.324481812,1183.780767,100.4242922,157.0098844,96.03425406,1,2
1240,46.03267721,103.5728342,5.523171997,3698.484156,106.8995282,154.1993238,85.57589729,0,1
1241,13.310128699999998,12.44550268,1.680541992,1090.868743,99.00547589,166.0459491,81.80439063,1,2
1242,26.21174244,30.8132694,2.94371521,3735.858116,107.2073203,185.4984133,63.118764,1,1
1243,18.56897057,31.1347649,3.384356079,2005.254209,109.7864442,306.0378577,95.36526826,1,2
1244,7.821854107999999,6.966098017,1.3726416019999998,2842.911624,102.0110385,160.9269247,95.73651975,1,0
1245,9.356143475,10.86375748,1.761182251,979.1296751,109.88250390000002,200.854062,96.80400232,1,2
1246,8.4721393,10.94702594,1.868114624,3758.096818,82.72553909999998,140.5774517,94.71321937,1,1
1248,26.26068946,50.09550663,4.55668396,3685.247058,106.5606318,328.80279069999995,93.02754153,0,1
1249,24.42971614,46.07358606,4.305856323,1961.767036,108.5490875,337.62744,91.86366298,0,2
1250,26.14511542,43.40286638,3.770499878,2592.929154,108.86077659999998,263.6629969,76.96505497,1,0
1251,34.96067825,66.16644933,4.705894165,4465.281384000001,95.1492938,104.7618507,85.95645622,0,1
1256,26.94915803,50.78458728,4.504451294,3434.903366,108.1354185,317.7553278,91.4886962,0,0
1259,20.44069203,38.14346103,4.097455444,3545.482364,107.7572337,326.6649153,97.40343187,0,0
1260,19.30967393,32.97477623,3.404474487,4053.486469,90.77857177,150.2660983,93.95578619,1,1
1261,29.03028732,60.12402636,5.414877319,3626.710073,109.26102659999998,371.5855844,102.7461753,0,0
1264,11.3827222,14.1154949,1.720077515,2813.095175,92.86053254,196.794271,104.7844828,1,0
1267,25.0636188,50.18521921,4.726504517,1938.917947,106.5520759,377.211576,102.2120551,1,2
1270,39.49352917,72.29711970000002,4.387660522,4630.81701,108.169907,151.90834080000005,72.60765675,0,1
1271,18.80948332,29.42244854,2.841762085,678.4869457000002,109.29826570000002,266.2766497,95.46860785,0,2
1272,34.02091335,70.14574854,5.323832396999999,3558.347751,94.70582135,105.8034039,88.73050503,1,0
1276,27.11483762,54.31115961,4.880127563,2321.312383,108.8133535,371.058609,97.48923859,0,0
1277,19.91750917,37.50964109,4.084920044,1603.468629,102.43776640000002,356.4968852,100.2969825,1,2
1278,16.5503826,25.54166383,2.916505737,3151.252366,109.1774992,250.0484297,84.13126259,1,0
1279,12.6111969,13.5963201,1.5602825930000002,1959.201435,98.39428873,188.8425339,105.6776735,1,2
1282,45.15642727,97.70060675,5.5240228270000005,3824.915665,108.6458061,141.490385,84.11353504,0,1
1283,49.42465781,112.5196319,5.3881463620000005,3610.146824,99.96531646,114.30214309999998,81.97170320000002,0,0
1284,32.06825929,68.70703215,5.382337036,3010.312645,109.8603048,329.3409629,92.76901736,0,0
1285,28.84986009,40.82115714,3.2364691160000003,4502.480594,87.36260528,164.1801124,70.58407371,0,1
1287,22.88160824,43.15685765,4.309118042,2778.813496,109.468789,319.7601839,90.63190548,0,0
1288,11.29518521,10.02459546,1.503501587,741.5937203,104.6198266,141.371223,91.57322838,0,2
1290,27.23636407,47.50564557,4.140628052,2747.174495,109.9045206,253.6854481,75.92165515,0,0
1291,29.53664681,54.1153509,4.418372192,3039.51423,108.1503421,269.6431263,79.0658425,0,0
1293,18.24132762,32.36574739,3.432925415,2441.325474,109.9904842,274.7422324,87.2741171,0,0
1297,26.94051697,54.10536025,4.99835144,2288.284157,98.36048663,160.0568496,102.7085592,1,0
1299,24.80627165,46.2165274,4.496828003,3459.864774,108.88470420000002,331.0387443,93.30024646,0,0
1301,35.290114,70.16545869,5.268860473999999,3107.757359,101.8567272,132.1718055,87.44833754,0,0
1302,25.03468177,40.76613433,3.59335022,2739.075077,84.58431694,135.6490225,80.95987055,1,0
1303,10.2750089,14.56353832,2.04034729,1348.115483,103.1040619,238.779887,104.9194831,1,2
1305,31.94639976,25.90943925,2.930276489,2244.636893,104.2616086,146.0903296,52.48494153,0,0
1308,35.97450151,64.71558411,4.468071899,3857.783278,109.6504557,239.9634134,73.01600216,1,1
1311,6.735642154,5.928543027000001,1.192612915,2461.096459,84.54644198,148.3071165,105.6409803,1,0
1314,43.8516701,110.2000931,6.455615845,3794.807154,106.4856949,118.5263061,102.4451458,0,1
1315,44.62941971,95.10659907,5.428956909,4822.559122,87.80344978,67.16613761,84.56098487,0,1
1318,20.3933629,32.6423031,3.25482605,4140.705709000002,97.59554305,221.8185144,86.21994899,0,1
1319,15.88753092,27.23316312,2.963391724,2204.097884,107.2550611,264.88651969999995,90.29211076,1,0
1321,15.80338237,29.69956415,3.647565308,2680.5745460000007,109.9989054,307.5842918,97.0340924,0,0
1324,16.90419471,27.56307715,2.838068237,4957.324239000001,90.31420354,177.593036,90.84581197,1,1
1325,26.99490498,51.45569008,4.3125592039999985,2870.2224,88.87452197,122.0688923,95.1061273,1,0
1328,47.15793519,117.32774779999998,6.135151978,3974.477533,103.3266212,98.61968893,91.36732684,0,1
1330,66.62532376,53.60350272,5.58395813,4932.3150799999985,108.0705192,37.61188799,75.36709255,0,1
1331,27.12522815,55.02910523,5.024697876,3921.490107,108.53628159999998,347.4021451000001,94.30633026,0,1
1333,12.91963329,21.06950864,2.743152466,1335.250941,107.6721304,279.98481719999995,97.44401854,1,2
1334,37.49741122,78.16184345,5.358075562,3146.150554,109.9479439,297.7017903,88.99777082,0,0
1335,26.39902555,50.9713036,4.567455444,2152.592372,108.8274,342.2894072,93.48751361,1,2
1336,23.99984654,46.68086237,4.727453003,2920.561092000001,109.1505743,369.41875,100.6844376,1,0
1337,54.61118191,145.7550043,6.518693237000001,3888.477043,104.2036652,70.41501508,97.59977083,0,1
1338,27.27236528,52.83461749,4.816237183,2266.233634,103.8025686,350.36161539999995,95.13038319,1,0
1339,17.323074899999998,27.21149202,2.855267944,3985.169215,94.63830173,214.8991548,86.79056555,1,1
1340,29.09491536,55.03022463,4.195818481,2776.135498,90.45862238,129.1903652,96.99198756,1,0
1341,21.3660867,36.13577322,3.334539185,1198.487876,106.8416257,279.9874654,93.30150003,0,2
1345,37.52326012,86.32102957,5.592555542,3036.947642,106.8452492,167.1191015,97.06827149,0,0
1346,17.72986938,30.36989302,2.928427124,699.7661218999998,109.3335252,274.6542816,98.34368541,0,2
1347,8.337888575,11.21617088,1.741773071,5039.087511,87.78698235,174.0753611,98.4097751,1,1
1348,53.03224117,106.3301345,4.973552856,3968.832783,105.1469008,104.8047579,76.86515161,1,1
1350,49.4043464,130.0264662,6.58312439,3779.14977,92.97870191,80.41367474,100.6146195,0,1
1351,14.92383988,22.34515421,2.668080444,1539.005352,92.80841368,208.3701977,107.2581607,1,2
1352,46.67748329,108.4174756,5.4732415770000005,4547.685429,102.8888363,122.0794339,92.7122814,0,1
1355,8.751730857,10.75656242,1.65687439,1356.863441,108.6135658,147.1358335,107.0764538,1,2
1356,30.61004362,49.40955148,3.922156372,2800.349181,107.1624111,262.2025005,72.24587407,1,0
1357,36.25738396,75.11265685,5.501439819,2919.779499,103.6288214,124.0574504,87.95879184,0,0
1360,6.784862555,2.6985502360000004,1.2141778559999998,1175.807241,107.1723367,124.3426994,82.40025706,1,2
1361,54.29209443,113.7141834,5.097827758999999,4605.662528,103.9193802,99.95693612,78.94234514,0,1
1363,12.53141009,17.54138075,2.001298828,1535.772322,98.3402182,229.83278790000003,99.56266441,1,2
1364,47.2631572,103.3458599,5.443284302,4957.297418,93.20459218,76.86043789,81.59053259,0,1
1366,61.93028435,156.6271428,6.324518433,5495.874354,109.8942809,48.21005733,89.76752532,0,1
1367,13.37905212,16.40978151,1.791732788,2295.60404,94.72552775,195.4708769,97.15489589,1,0
1368,9.953137221,11.33799149,1.714783325,858.1709224,106.1355672,142.56573640000005,98.70227432,0,2
1369,26.41040604,48.95777803,4.188851929,4054.031948,109.2116942,294.9647006,84.28128456,0,1
1370,43.15953455,101.6836882,5.639008179,4076.20736,108.1488686,162.7075208,97.69042898,0,1
1374,26.90965045,54.89528023,4.936188354,3401.322108,109.2131705,373.6381319,102.9476342,1,0
1375,11.21114187,15.70725124,2.018850708,4043.582929,86.74292059999998,176.97383169999995,95.977312,1,1
1376,34.672758,71.31606938,5.223080444,3847.796126,109.7370913,328.8821447,89.76241875,0,1
1377,22.33800119,43.62035008,4.467654419,2759.835988,90.81983458,136.2103564,96.5647048,1,0
1379,31.24315064,63.95547953,5.056288452,2946.432437,91.48572496,102.6961791,103.5474774,1,0
1380,57.68283303,64.68296871,4.5830743410000006,3744.004474,103.6480742,69.15396931,61.99496134,0,1
1381,8.953528469,1.90513382,1.06034729,3899.713624,92.6621498,103.3246938,87.20163607,0,1
1382,15.12449461,23.51845532,2.537733765,3083.321295,98.03201939,245.7904677,91.87722804,0,0
1383,50.78061072,107.2788644,5.088893433,3937.484835,104.2789253,98.89889884,79.78886752,0,1
1385,47.48370289,118.25047659999998,5.894474487,3405.469168,107.5679317,105.0241935,88.30249281,0,0
1386,8.61081791,6.5099106970000005,1.348244019,2060.688696,79.64365763,133.4858626,86.24466251,1,2
1387,10.49422439,7.715275243,1.368212891,1997.348987,99.92840588,151.68914750000005,90.44236773,1,2
1388,47.97119949,69.96275592,4.3465557860000015,3521.558646,108.8296237,89.16225636,63.11093016,0,0
1389,28.02359496,59.5600772,5.329996948,2319.487089,106.4706577,204.6794083,104.4501401,0,0
1390,18.22964151,30.13421712,3.248910522,1985.489725,109.905705,263.297432,87.10162476,0,2
1392,8.570853369,6.738016619,1.533289185,3605.132369,93.39383719,151.1744535,82.56659683,1,0
1393,9.366789983,11.09234856,1.719282837,1808.756073,109.0619606,202.9519326,103.1852602,1,2
1394,40.11527412,88.9768563,5.608925171,4235.004688,109.8344262,182.8233642,90.21498573,1,1
1395,25.7080552,47.78243156,4.339627075,3519.941839,106.0124091,327.6524638,90.87000815,0,0
1396,35.59548123,60.77907463,4.221605835,4553.549611,101.9874964,158.1733112,73.92844000000002,0,1
1397,19.66403789,32.67952801,3.0594976810000003,2376.839377,97.48001511,245.8823673,96.27394033,1,0
1398,16.47517863,20.26877478,2.328081665,1752.387648,87.19841502,147.1423621,75.31221387,1,2
1401,18.09837366,33.128004600000004,3.83888855,1046.018018,108.8087422,363.7057423,105.1788037,1,2
1402,19.1677376,39.32190493,4.229594116,1916.778783,109.1794927,332.4715537,104.6906114,0,2
1403,7.152311182,4.02038281,1.194789429,2764.3084710000007,101.1507783,137.7228168,91.44051562,1,0
1409,28.61090249,43.85189265,3.638258667,2326.920649,109.4323663,232.8445166,70.17019164,1,0
1411,16.27010848,11.03623033,1.839407349,2105.992753,109.6498405,136.8228639,69.49327024,0,2
