,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
729,-11.42382844,1,8888760.0,1,-29.84983523,-33.70567645,12.52760421,101.2048547,6.4950658310000025,0.073827515,,1.27838353,-16.82321361,4.486142824,8.849718823,8,12.39361444,1,1,2,291,8900983.0,0,2,2.109610687,0.363366827,,,,5.702533082,-2.360596765,85.9588329,0,117.8397305,1928.11594,0,-6.738402272,-28.44938006,-1.327254752,78.02453652,0.439562554,16.6599246,27.38127675,-23.90396827,10.67075855,5.297024568,-9.325823719,-124.7774618,-3.684546792,2.053885775,50.0,5.596939053,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
731,-13.38908348,2,656717.0,1,-18.42067018,-29.21871771,8.723214757000001,94.35972924,4.739712362,0.045358276,,-0.108942675,11.00355685,-2.136851197,14.23127368,1,7.04459901,0,0,1,4,8889942.0,1,4,1.278285235,-0.213558838,,,,6.580386012000001,0.897125123,88.35736783,0,217.6426234,2254.868145,1,-7.778892679,-23.17367137,-3.547151061,80.96404816,0.4401858,-10.44789298,26.34859639,-18.29849677,-6.287738131,8.35056755,4.355061461,-128.0731976,-8.836838983,-0.6917200809999999,50.0,6.203168363,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
734,-10.51490309,0,8882450.0,1,-19.0308128,-26.98457498,18.06095858,62.29988974,4.893985912,0.164257202,,-2.716561642,-10.30056376,-0.8051218520000001,-5.259429827,2,17.19123704,1,1,4,43,8889942.0,1,1,2.624132626,-0.6211115079999999,,,,6.609638563,0.998772784,76.78564833,0,63.15667478,,0,-9.455271859,-54.67375181,0.603283353,70.31059470000001,0.505938745,6.401388344,21.73128173,-35.82734995,5.129561317,-2.9274639380000003,1.902565352,-111.5146486,-0.606215066,-0.911618769,50.0,6.624132585,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
740,-0.739996232,1,8882450.0,1,-32.5093925,-33.44253649,38.3457129,102.7696863,6.335971223,0.242557983,,0.498743801,13.42545913,-2.055316644,5.202150452,6,34.56474878,0,1,1,187,8889953.0,1,3,1.479664241,0.486811843,,,,5.930657103,1.2609495309999998,86.82935474,0,248.6921811,2037.804071,1,-7.908126355,-31.30835799,-1.99874163,79.42765631,0.434891039,-12.80533798,27.15323189,-26.64154804,-7.975327017000001,3.445711539,4.143950296,-126.2985252,-5.3166761010000005,-1.117936284,50.0,5.7704031570000005,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
742,-2.879260853,3,656717.0,1,-25.30348483,-26.53616101,28.71641032,70.84833038,6.293704929,0.253219604,,0.435019525,18.0200089,-3.000081299,8.391483533999999,6,26.50339876,2,0,3,199,8889953.0,1,6,3.037143087,0.17549569399999998,,,,5.973094007,1.440429692,87.41717727,0,244.9406069,2009.019309,2,-5.96563705,-27.915825899999994,-0.660749025,79.12429128,0.433679159,-17.49254015,29.0778576,-24.40205189,-10.83431711,4.813724918,6.133115117000001,-127.0689604,-2.2830479230000003,-1.228720566,50.0,5.9110862420000005,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
754,-3.665536133,0,656717.0,1,-23.4897856,-25.74870744,24.19850689,82.21266065,6.0789453710000005,0.178021851,,0.275963568,12.00847638,-1.999470615,5.711095867,9,22.26025379,1,0,3,321,8889936.0,1,1,1.788929903,0.38944548,,,,5.538325839,1.23916223,83.68041228,0,244.4196268,1831.709537,0,-7.394465881,-34.00816212,-0.98881553,76.36037655,0.453598993,-10.6182388,25.51979134,-27.10711763,-7.130320975,3.402526968,3.897360685,-121.7150706,-3.098635348,-1.091222226,50.0,5.443966682999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
763,-57.83641858,1,8888763.0,1,-1.148380599,-31.62062456,4.146478582,55.90715664,5.310656038,0.046078491,,-2.776704236,-3.147426132,-2.193158424,4.066227162,2,4.026350182,2,1,4,57,8900989.0,1,2,3.081282879,-1.005571444,,,,6.382700184,1.315977123,86.87014899,0,142.4980408,2044.309605,0,-6.72361161,-33.46529663,-0.545825296,80.13779211,0.440929968,1.7670325969999998,24.31318818,-28.45646396,1.087285089,2.287492775,4.947842665,-126.3157443,-2.377954072,-1.115029628,50.0,6.30922838,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
767,1.271020662,0,8889917.0,1,-30.41890172,-29.6086229,57.57741727,103.1932789,5.109739181,0.393203735,3078.313339000001,-1.672132437,-2.526988588,-1.202232222,-5.370067857,5,54.95951345,0,0,3,142,8900985.0,1,1,2.488750106,0.123699861,,,,6.069464618,1.4669472,80.86132692,1,25.37147871,2174.385041,0,-8.555125169,-49.40007083,0.5688156879999999,74.12425944,0.477579719,1.358587679,23.25165186,-36.32901278,0.976372425,-2.986036567,2.550226251,-117.5030567,-0.48130898,-1.351926983,50.0,6.085354796,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
768,-3.801090289,0,8900955.0,1,-29.75715556,-30.75811709,30.48745477,92.97921227,6.151176422000001,0.217958374,,0.820045465,15.90417803,-2.220088065,8.209343078,6,29.27194631,1,2,3,160,8889927.0,1,1,3.326480827,0.426515549,,,,5.645533115,1.153156493,87.99603635,0,242.60132830000003,2087.891937000001,0,-5.332251065,-28.0926717,0.023800271,78.86472735,0.433647536,-15.33009832,31.84163081,-24.91144111,-9.467311557999999,4.485122403,4.480597803999999,-127.8860115,-0.7897335670000001,-0.992686954,50.0,5.633072877,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
770,-23.69257704,2,8883653.0,1,-17.25065461,-32.48257505,7.613741359,60.83604442,6.1677624610000015,0.07222717299999999,,-0.688098529,16.21832212,-3.767388808,11.04172089,7,7.005176153,2,1,3,190,8889927.0,1,4,2.522151345,-0.89365804,,,,5.68882216,1.239137116,89.41415469,0,235.6731491,2046.0358670000005,1,-5.793130587,-23.85337142,-1.273534964,80.9347109,0.425161268,-16.92611436,29.95465259,-21.32597194,-10.0263584,6.425970059,8.052108553,-129.8295828,-3.623386226,-0.962200604,50.0,5.58018477,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
786,-7.925229465,0,8893485.0,1,-20.84739768,-23.59646316,19.10309397,99.74806014,6.187604897999999,0.123803101,,-0.44565981,8.114427277,-1.98703837,9.027849607,9,17.34597844,2,0,3,295,675965.0,1,3,2.744927154,-0.213854222,,,,5.772360764,0.945081996,93.57209862,0,221.8560982,2298.943506,2,-5.521686398,-22.64539105,-1.234266735,84.97316665,0.405058517,-9.363019019,32.29031038,-22.3073286,-5.035052236,5.305922188,4.461969476,-136.10573159999998,-3.660141271,-0.799611264,50.0,5.667963565,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
789,3.80780283,0,8893485.0,1,-30.8333684,-29.40591154,86.05914331,93.58738088,5.907537696,0.67196106,1945.978544,-2.207688775,-3.902266693,-1.464657866,5.084430705,11,84.72642822,0,0,2,354,8889953.0,1,1,2.74724175,-0.456485618,,,,5.949921666,1.228308034,77.73479748,0,142.73332539999996,,0,-7.627896412999999,-41.93842232,0.314727815,69.88025087,0.493544147,2.024334114,25.25280879,-28.83393292,1.606200954,2.650203285,2.996030783,-112.95019109999998,-0.540525774,-1.108728529,50.0,5.951656394,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
791,-11.72431808,1,8893483.0,1,-24.00453107,-22.84290028,15.40643616,61.6705105,6.129607042000001,0.161790161,,1.059032568,15.94422007,-1.973119008,10.13646853,1,14.54031383,2,1,5,19,8889927.0,1,3,3.018864692,0.60295646,,,,5.648884456,1.098542535,93.48199629,0,237.4772945,2396.920174,1,-5.010998265,-21.77616977,-0.8816210990000001,84.51770524,0.406586424,-17.22252523,33.31391575,-21.44159564,-9.321023702,5.808523815,4.168744802,-135.9428826,-2.7960515960000003,-0.9562558,50.0,5.570358074,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
799,-17.26763939,0,8893472.0,1,-18.71547096,-24.63360659,10.16799055,96.78715187,6.290600593,0.066610718,,-0.495221707,11.46426521,-2.677051072,7.525674417,4,6.691195923,0,1,3,120,8889927.0,1,1,2.847283957,-0.455506368,,,,5.701972225,1.057534012,90.82388605,0,236.6072781,,0,-5.680932799,-26.00509754,-0.7454064990000001,82.42161853,0.416766972,-12.43250182,30.62840545,-24.55395107,-7.105535427,4.3551067560000005,5.826486611,-132.07944479999998,-2.512419595,-0.866310481,50.0,5.634588272999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
802,-0.299925806,1,8889917.0,1,-25.74954273,-26.38224333,38.65646209,102.040941,6.560449871,0.259430542,,0.245833992,7.697611762,-1.226112772,11.40185644,4,37.55274385,0,0,2,130,8893491.0,1,3,2.295853294,0.261494782,,,,5.422515418,0.744148075,87.74519854,0,213.9465551,2100.972316,1,-5.802284303,-24.03273523,-1.225628533,79.87257917,0.428435288,-7.593222452000001,28.21630422,-21.21753087,-4.629163828,6.67957717,2.519883501,-127.7672365,-3.404506907,-0.663152941,50.0,5.327939272,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
807,0.228878807,0,10000736.0,1,-26.0344182,-26.60108728,39.00269927,94.13588836,6.289409898,0.280733032,,0.7287272570000001,14.02575322,-1.970225707,9.093373137999999,8,37.58988487,1,0,4,269,8889936.0,1,2,2.236275302,0.500673574,,,,5.484151746,1.147957443,84.20141209,0,236.9360237,1797.038684,1,-6.619395448,-30.62008692,-0.7550955140000001,75.08255877,0.453565885,-12.42739729,30.94045297,-24.39898301,-8.453928817000001,5.289108341,3.819709653,-122.3517853,-2.463296701,-1.009818153,50.0,5.414084947,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
815,0.91457404,1,8888763.0,1,-26.24454405,-26.65326893,56.31481009,84.86457811,5.351679056,0.464127808,2693.19891,2.601238067,-1.406048355,2.864278509,1.874760163,2,52.49723853,2,0,4,62,10000740.0,0,3,2.767331049,0.200571606,,,,5.826782664,-2.370543423,74.95914193,0,143.82514009999997,2067.0668960000007,1,-8.065024435,-49.31627612,1.118385438,68.17491804,0.514954051,1.941093373,21.13372082,-31.40883244,1.638637856,0.645982371,-5.401265477999999,-108.7864355,0.66651933,2.113996942,50.0,5.893012138,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
824,-18.11004727,3,8888763.0,1,-21.72547628,-30.60077812,7.852963814,84.3840283,5.824171497000001,0.04854187,,-2.334929081,6.851926902000001,-3.625852565,18.30596565,7,6.038177265,0,1,1,251,8893490.0,1,6,1.804032708,-0.008919463,,,,5.356956724,2.794922443,84.86694789,0,200.4830472,2186.399208,2,-5.874253044,-20.92797658,-1.9414317,76.91353495,0.450819292,-7.309927693,26.68490747,-16.2557609,-4.807572114,10.46909341,7.590800616,-123.14219479999998,-4.83140888,-2.502715396,50.0,5.185914809,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
827,-14.032118,0,8893485.0,1,-26.73009552,-26.71654357,13.3942495,73.74427618,5.820263394,0.114807739,,0.535416867,11.03901697,-1.5434095840000002,10.12775393,9,12.87742288,0,1,1,313,675965.0,1,2,2.95795944,0.685668299,,,,5.6146193910000015,1.200844203,93.18590449,0,227.3798484,2291.424089,1,-5.027075752,-22.10961501,-0.875470209,84.92044833,0.408649821,-11.84426043,30.69044117,-21.59703582,-6.390340645,5.706621772,3.27353601,-135.55195369999998,-2.8307862810000004,-1.081295841,50.0,5.530058182,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
830,-7.1998677,0,8893346.0,1,-25.12482165,-28.18586325,25.68443814,88.8036555,6.0587718860000015,0.185043335,,-0.3743749220000001,10.44585519,-2.347982376,8.797592284,2,22.87682552,0,0,1,38,8889936.0,1,1,2.881203959,-0.035307965,,,,5.348571292,1.268321424,84.2058445,0,229.7778425,2010.272087,0,-5.648455095,-30.30641433,0.06280124200000001,76.89108401,0.450072157,-9.61268842,24.8282757,-24.96279029,-6.343552282999999,4.758813749,4.712550097,-122.5015242,-0.766107952,-1.091869788,50.0,5.337182409,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
837,-6.962378319,0,8888946.0,0,-23.8491194,-27.63963582,26.87845821,70.81012123,5.636602357999999,0.234727173,,-1.436721394,-4.938076263999999,-0.512506559,20.70884257,4,23.87153893,1,1,3,144,8882415.0,1,2,2.59012606,0.296154023,,,,6.912064769,1.185739837,83.54208299,0,166.6117207,2285.170241,1,-6.517041721,-19.55468235,-2.883787543,76.66803379,0.456696218,3.73669463,23.39326151,-14.44742484,2.498073356,11.85068912,1.243648601,-121.4352516,-6.740702042000001,-1.139107463,50.0,6.654694202000001,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
838,-13.53070303,2,1000001038.0,1,-19.78909593,-31.32133449,11.14258796,61.19608529,5.45413266,0.101704712,,-3.550057885,-12.19713172,-1.270482348,1.614544714,5,7.098888068,1,1,2,167,8889936.0,1,6,2.074244418,-0.869807228,,,,5.155306035,1.335968848,76.93254122,0,97.74880677,,2,-7.786654757999999,-46.40948667,0.839912235,70.49749387,0.498770576,7.702535039,21.14832402,-31.40248928,6.112507947,0.61228702,2.847477759,-111.8446821,0.243600035,-1.215846659,50.0,5.197920437,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
842,-2.11170839,2,8889917.0,1,-24.84458234,-25.72295831,43.64993576,98.44903033,6.222728319,0.30458435100000003,,-1.825127618,-1.711410312,-1.500022257,9.068582597999999,7,40.84460601,1,0,5,244,8882415.0,1,5,3.3198793460000005,-0.359764298,,,,6.346893999,1.167047005,86.76914374,1,169.35253219999996,1830.679467,2,-6.017016462999999,-27.66860789,-0.7815172840000001,78.97655539,0.436238999,0.7742881840000001,27.66892786,-23.85432009,0.483503723,5.195248705,3.357178945,-126.2724318,-2.540629571,-1.054218371,50.0,6.2747518589999975,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
852,-19.70267787,0,8888760.0,1,-13.19949703,-22.80590413,10.04286193,33.97586517,5.144137207,0.150952759,,-2.443438904,-4.946366512,-1.526861101,-1.972248526,6,9.953080391,0,0,4,216,8900171.0,1,1,2.390413857,-0.6115783229999999,,,,5.974913112,1.23834061,78.76425306,0,68.69562708,,0,-8.398734905,-48.03137924,0.443977596,72.68997628,0.488460429,2.903870345,20.68478072,-33.71208274,2.181802115,-1.15559093,3.2132492110000004,-114.5132402,-0.674645704,-1.091864787,50.0,5.980046915,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
855,4.796087363,1,8899326.0,1,-34.93790864,-32.00795265,101.1866023,97.99963384,6.36300824,0.773740845,2386.579849,-1.481405155,-2.113698576,-1.078937221,-4.98841942,7,100.0626707,2,0,4,290,8883200.0,1,2,2.114212382,0.48096163,,,,5.903747537999999,1.649975466,74.63271783,0,23.15624352,1715.827952,0,-9.455889136,-54.30754827,0.799801304,68.57101373,0.505451182,0.996607875,20.29890593,-35.71174073,0.839497761,-2.979993165,2.098742856,-108.6613673,0.173489963,-1.57109266,50.0,5.936012825,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
863,-21.5592992,2,8888760.0,1,-24.52891971,-22.70851643,7.812494926,86.91429368,5.4892043410000015,0.055752563,,0.099055865,15.01159565,-2.718449849,15.96952236,5,6.035215612999999,0,1,2,135,8898678.0,1,6,2.6653611390000003,0.705547962,,,,6.513835721,1.999257972,90.41825078,0,223.1701579,2392.458811,2,-5.970534852999999,-19.01962763,-2.41573865,81.86760679,0.425733882,-15.24538059,30.36051946,-16.20709635,-8.836326678999999,9.254554514,5.704411834,-131.19222390000002,-6.2058345,-1.7713687830000002,50.0,6.289613792000001,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
865,-1.032383791,1,674951.0,1,-24.84336363,-26.864461,37.28840152,62.6004079,6.053647529,0.398931274,,-0.7746652629999999,11.89159799,-3.0187730310000003,6.831170976,6,34.97403871,0,1,1,142,8889947.0,1,3,3.173638656,0.461981223,,,,5.584185805,2.267544777,81.63951176,0,239.983075,1718.9283079999998,1,-6.022368461,-34.78740757,0.526958635,74.63332663,0.464317594,-10.41042835,23.08461672,-27.10569348,-7.308519599999999,3.558179467,5.917079005,-118.7054067,0.08986964300000001,-2.039520877,50.0,5.606406961,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
866,-5.510352315,2,8894841.0,1,-27.4442844,-31.1381932,29.48147747,101.4992812,5.884226054,0.187994995,,-3.892221359,-8.378397672,-2.311897796,4.718362552,6,25.60979541,1,0,3,150,8889947.0,1,6,2.72917902,-0.661277793,,,,5.70149555,2.1846369830000003,83.78190492,0,119.581489,,2,-6.668000103,-35.32529526,-0.030715483,76.2545303,0.45544757,5.672292952,26.24418543,-28.36888506,3.81630919,2.560107623,5.170947991,-121.7897247,-1.136418533,-1.993541994,50.0,5.67881035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
869,2.582102183,1,8888763.0,1,-22.66074687,-22.56673266,62.60790118,92.16899213,5.289708541,0.479205933,3027.741797,-1.50516138,8.132236326000001,-3.0295003080000003,17.38004814,6,60.53629543,2,0,3,172,8898678.0,1,2,2.154245621,-0.393158812,,,,6.542811295,1.776071696,91.15315239,0,205.0336751,2491.381521,0,-6.384926847999999,-17.57098659,-3.107364235,82.03760589,0.425501933,-9.199307301000001,32.37101936,-14.41512413,-5.2970055,10.22567431,6.694019837000001,-132.0371767,-7.813005725,-1.506153515,50.0,6.247160172,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
877,-15.14396166,2,8894841.0,1,-13.68141293,-23.4800719,10.76607912,96.75746408,5.933544771,0.066786499,,-1.53830281,7.276969613999999,-2.907633718,24.24935366,3,6.691447294,0,0,1,85,8889927.0,1,5,2.401066207,-1.08085735,,,,6.265375457999999,1.012221187,85.26151509,0,196.6804824,1657.77851,2,-5.541966225,-14.1486341,-2.888608645,77.85258331,0.445990647,-7.36400395,24.93651171,-10.59539786,-4.74829863,13.91388139,6.064712937,-123.8144774,-6.69106213,-0.784457979,50.0,6.0267211,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
890,-8.083090253,2,8889926.0,1,-20.83366804,-23.36354451,16.8328426,103.3744923,5.988999185,0.109603882,,0.176624282,-12.22144992,2.4638363,7.390981823,7,15.14887531,0,0,4,279,9999664.0,0,4,2.472056646,-0.480427917,,,,5.908657452999999,-1.746497639,84.97494879,1,121.2859601,1872.14773,1,-6.652534822000001,-30.55202988,-0.96011556,78.95261967,0.443340512,11.28337696,21.38371591,-25.54811671,7.177379415,4.214768948,-4.946925967,-123.7201922,-3.016710686,1.559287689,50.0,5.8159041239999985,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
897,-3.559450715,0,9999677.0,1,-33.07381103,-33.1162626,29.88443585,93.51695049,5.276845036,0.209984741,,1.115554199,11.76399794,-1.08508885,18.91409853,2,28.12569691,2,1,4,55,8889942.0,1,1,2.814421401,0.802810163,,,,7.050912967,0.841584188,88.32539499,0,211.8332671,2181.159817,0,-6.256004042000001,-18.00570967,-2.910477843,80.0694665,0.43732191,-10.79926432,28.9028579,-14.22149474,-6.554670933,10.89639805,2.01209041,-128.1814958,-7.1544004,-0.751106376,50.0,6.77247031,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
898,-9.501542512,0,8888946.0,0,-19.54790589,-22.98716542,15.20211971,99.02115521,5.940007958,0.098748169,,-0.44126667,6.859156092999999,-1.735805856,12.83370261,2,14.0850109,0,0,1,56,8894836.0,1,1,2.48498778,-0.349699208,,,,6.816752219,0.68916705,92.31508776,0,208.065798,2153.918481,0,-6.6156720610000015,-19.95826267,-2.873421364,84.23243067,0.41214994,-7.645229071,30.20392091,-18.06546449,-4.21442058,7.77733492,3.837253016,-134.14058400000002,-7.398958182999999,-0.55486972,50.0,6.576603849,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
899,-23.52929607,0,8889930.0,1,-18.21046525,-33.09985259,6.537100962999999,75.28815064,6.086228369,0.050670776,,-2.228656404,-4.523524469,-1.37928501,-2.782612911,2,5.484920075,0,2,2,58,8894836.0,1,2,2.186615904,-0.757015055,,,,6.5902524000000025,0.8959665840000001,82.83877314,0,58.74821956,2247.35244,1,-8.856207284,-42.64391545,-0.918594951,77.20952727,0.454409353,3.140363143,21.21461305,-34.07978329,2.107979793,-1.279231137,3.0386096910000004,-120.67278290000002,-3.190022217,-0.787295557,50.0,6.4966154320000005,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
905,-9.004223364,0,663837.0,1,-24.1678436,-28.61507085,18.18951161,73.52642835,5.020466251,0.152727661,,-1.4849420080000002,-2.58293018,-1.000257474,6.875155797000001,6,15.74325913,1,2,3,172,8889942.0,1,1,2.489775162,-0.26291984,,,,6.816904384,0.8962179290000001,82.82758781,0,159.51944790000005,,0,-8.112727287,-36.05048443,-1.401568638,74.31401298,0.471552345,1.433961454,28.75340541,-26.31730109,1.006896529,4.112480624,2.185083285,-120.1213364,-4.165128909,-0.7985762340000001,50.0,6.65504631,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
910,-9.495600837000001,2,8894839.0,0,-27.38033495,-32.10657181,10.69708167,85.36819557,6.3007305260000015,0.088461304,,-3.72658392,-15.03573417,-0.866542367,-5.458351122000001,9,10.31503844,0,1,1,236,675965.0,1,5,2.138086515,-0.7178589759999999,,,,5.47676816,1.333447172,83.41747687,0,70.17349863,2578.886789,2,-8.070385649,-45.12595438,0.457829776,76.28795498,0.453303945,11.80226003,25.98935261,-36.80896941,7.983643402999999,-3.13529402,2.256751497,-121.4325434,-0.290259531,-1.262715628,50.0,5.488605887,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
915,1.812898907,1,8888946.0,0,-27.07277913,-26.16541047,51.23809742,87.33012408,5.198807055,0.410994263,3560.822681,-2.775703617,-6.996870787000001,-1.476182113,1.716952993,2,49.60637693,1,1,2,51,8901351.0,1,2,2.066068295,-0.024024003,,,,5.8997999860000006,1.947619653,76.78672377,0,104.1389024,2312.83882,0,-8.556987356,-46.77231918,0.06798963599999999,70.71647374,0.501180715,4.121221543,20.23313237,-31.05881758,3.268705085,0.884534145,3.096100014,-111.6265011,-1.334742058,-1.805849664,50.0,5.8714074589999985,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
930,4.782228592,1,8893818.0,1,-30.247978000000003,-27.2119427,98.79073113,98.01398697,5.461422868,0.7620062259999999,2851.500084,2.349770109,-1.3476883469999998,2.601571908,-2.023567114,9,96.4585933,2,1,4,227,8899331.0,0,4,2.069788857,0.211913849,,,,5.989702715,-2.112156847,76.68014833,0,34.26673002,,2,-9.049169568,-50.37746738,0.296967073,70.43299542,0.50048063,1.842425183,20.8131347,-33.62849132,1.472181686,-1.162166051,-5.021769867,-111.4096648,-0.931246822,1.884179665,50.0,5.981860527,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
933,-11.36849121,1,8889922.0,0,-36.29595846,-30.81058255,13.48169958,80.6168292,5.7974025839999985,0.111878052,,-1.045503889,15.46053038,-4.057090661,8.519795391,2,13.12636801,2,0,10,83,8892522.0,1,4,2.863151957,1.459925142,,,,5.444878922000001,3.870406259,84.3967702,0,247.3345171,1804.539262,2,-5.8856389789999985,-31.44177918,0.071129711,76.08550399,0.4549805320000001,-14.30753263,26.84650581,-25.33260103,-9.584573459,4.583065303,7.987956073999999,-122.1733608,-0.8858889329999999,-3.546416395,50.0,5.432127422000001,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
941,-11.75821911,2,8889926.0,1,-21.38971969,-23.41141572,9.92781944,86.5946342,5.63805365,0.073287964,,-0.7017614190000001,15.21430536,-3.621721533,6.347130902000001,6,5.810560605,0,2,2,220,1110020.0,1,5,2.058156283,0.037676574,,,,5.103397087,2.086607697,84.99536569,0,253.1157003,1886.406186,2,-6.4377622589999985,-32.68540196,-0.31028368300000003,77.85623553,0.449660651,-14.02302553,23.9232977,-26.79701588,-9.088981668999999,3.4851075010000003,7.145293717,-123.2795679,-1.804871597,-1.789218871,50.0,5.056021689,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
943,1.85675408,2,8888946.0,1,-30.75898049,-28.88857671,53.52131413,87.45252694,6.796842898,0.427463989,3757.104958,1.952775364,-5.653511674,3.062680598,14.08563292,8,50.88141402,1,0,3,286,8892524.0,0,5,1.917407273,0.944036398,,,,5.439892836,-1.357878437,84.33916140000002,0,155.42045819999996,2115.844827,2,-6.231799427,-23.95065427,-1.672794019,77.07998423,0.44388511,6.084443909,24.57332644,-19.54193902,4.011784167,8.328994037000001,-6.347393386,-122.4863025,-4.184907685,1.161674178,50.0,5.322466466,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
946,-4.109933065,3,8889917.0,1,-20.73719868,-23.17259268,30.19777318,91.45958631,5.267352863999999,0.223239136,,2.433403155,-1.10131867,2.644687369,8.708477004,1,28.84424483,1,1,3,36,8892520.0,0,6,3.252459443,-0.737999891,,,,5.510200468,-3.126905325,86.49157185,0,170.90758219999995,2468.059446,2,-5.314756044,-29.84573098,0.266798189,78.37420288,0.446896971,2.166144908,27.05848579,-25.02107286,1.372114515,4.530953464,-5.737715634,-125.3213255,-0.503477682,2.886135232,50.0,5.512813277,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
953,-10.64925756,0,10000084.0,1,-29.25894314,-31.28070261,19.33169492,93.52348906,6.254086369,0.134193726,,0.408616827,13.45325744,-2.24532873,16.62919097,5,17.92192397,2,1,4,145,8889927.0,1,1,3.756073129,0.280548927,,,,5.703586382,1.162388311,88.51831046,0,222.3440019,2227.133542,0,-4.039989562,-19.17789463,-0.4017545,79.19925575,0.43068129,-13.27666424,31.43853275,-17.02527573,-8.115182544,9.259483753,4.455505835,-128.37450990000002,-1.41054879,-1.002442773,50.0,5.664513842000001,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
956,3.933716435,3,8886502.0,1,-27.53193976,-25.8748141,81.90218262,92.9222197,6.57805362,0.642669067,2765.930981,-0.426705331,1.966837873,-0.815726803,13.46146529,7,80.12684912,1,0,2,214,8889973.0,1,7,3.345798144,0.155066374,,,,5.765434615,0.729143496,90.92867825,0,189.4681466,2300.762474,2,-4.636728198,-19.85699971,-0.8442927840000001,81.88260822,0.415445454,-2.349235148,32.0490649,-18.70852698,-1.350321962,7.739876332000001,1.7981250430000002,-132.0671914,-2.48778707,-0.674077107,50.0,5.699263102000001,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
961,-2.062087364,0,8886496.0,1,-27.2534589,-29.27180014,24.39845332,89.73029487,6.008343161,0.17386779800000002,,1.912723813,-8.620864512999999,3.569904106,5.252253296,9,22.47702971,1,1,2,279,8891140.0,0,1,1.358021947,0.322340117,,,,5.383686012999999,-2.2374095,77.78113317,0,111.301185,1491.630308,0,-8.273665591,-40.58111432,-0.648547044,71.78803043,0.4872618420000001,7.2611231,19.598377600000006,-28.24795356,5.596892242000001,3.026244057,-6.728341413,-112.909036,-2.50516459,1.962180928,50.0,5.310245415,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
