,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
1834,13.67074272,22.94573958,2.745009155,869.7732192,107.8235771,293.90926129999997,99.44808518,-11.32332393,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1837,33.30930613,64.5357577,4.218068237,5460.118424,100.14655429999999,155.9020371,85.89982379,27.27755535,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1844,7.370144736,4.4219684489999995,1.117068481,784.0650209,109.9970979,136.6399935,98.32792891,0.007258808,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1861,35.45871396,82.66449685,6.828720092999999,3728.8363409999997,103.5733448,132.52925449999998,105.81947659999999,-20.72313809,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1868,14.97009901,22.94342769,2.4420098880000003,3514.335366,97.52381299,224.01349669999996,88.32348052,-33.1547758,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1874,25.801861199999998,48.66946327,4.66387146,2418.206385,109.59173229999999,381.1796178,94.55592348,2.44093036,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1880,16.56387237,17.82554707,2.10788269,1386.439926,97.75576402,195.6657479,80.06698842,29.174089600000002,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1883,8.922318397,3.04819403,1.238602905,3426.624801,83.55686515,111.99850420000001,78.30618044,41.17789259,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1891,41.20092893,68.48459947,4.2284222410000005,4172.180622999998,93.46949735,100.42504140000001,71.32651112,-34.58886424,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1892,24.54791462,35.45072158,3.230127563,1616.551849,108.28207549999999,248.0056309,76.31616376,-8.483641987,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1905,31.02659549,65.02481403,5.346923218,3055.521061,109.0427632,340.4326321000001,96.93361154,8.764359395,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1930,18.64664071,35.61662329999999,3.913746948,2194.148683,107.8198864,331.06613510000005,98.25430240000001,-10.38658934,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1948,22.3293589,41.66716188,3.612925415,2193.330031,97.97427714,195.50422340000003,107.5070699,-34.07061887,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1981,16.21631823,28.55791374,3.287913208,1476.662495,99.28878907,297.8534118,100.1999363,28.78823187,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1986,38.02571558,80.89869297,5.476773071,4408.855041,99.45393335,105.64196640000002,88.75961455,32.17782768,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1992,19.98850295,35.32168495,3.097980347,2910.0767260000002,93.63277154,189.0486106,94.446431,-34.44669852,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1997,51.19695402,118.6386588,5.803146362000001,5150.3327039999995,87.13551435,73.26862447,86.85918076,45.33220047,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2011,23.9449587,44.01082721,4.105266724,3318.898759,93.66181713,172.70664299999999,91.99441842,-38.71802621,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2027,26.20243041,51.76152749,4.780308228,4091.3072979999997,104.1889028,174.9003535,100.5164887,25.07908603,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2033,14.41145076,16.65023345,2.154419556,4095.490151,95.21089981,184.7064672,78.85874987,-33.40230924,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2066,20.21575706,36.07549603,3.76357605,2010.339783,108.12887990000002,339.180778,94.84664348,-8.747992432,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2076,30.81969636,50.17695651,3.777640991,3627.213554,91.58728411,134.0587007,74.31683203,36.18887825,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2098,24.35154538,35.82803304,3.2011883539999997,3369.9868159999996,88.27049840000002,154.99726719999995,72.39162637,-40.71694989,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2115,16.08543777,27.48558895,3.158047485,2061.382228,107.9024335,310.125125,96.5162785,-16.28608123,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2117,15.24816929,15.41027617,1.96812561,1643.541289,109.83750549999999,149.7833551,73.49308252,-4.3322268610000005,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2144,31.77306323,64.46636022,5.068475952,2798.800393,95.89112528,116.93709380000001,102.7616898,-37.65535448,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2173,18.89731201,29.55274209,3.0640960689999996,1832.4032579999998,107.8884912,265.72564769999997,84.73590954,11.9755269,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2182,42.10808017,90.05898967,5.564840697999999,5350.213656,109.31727350000001,103.04698420000001,91.64068144,-13.00376883,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2186,43.88652876,45.17156584,3.722838745,3724.405069,108.54779579999999,154.70145159999996,55.22619189,11.54844786,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2202,23.3674332,43.63326281,4.343108521,2898.883103,109.01113429999998,346.2303329,98.64083553,12.69859046,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2205,33.96931104,70.05736876,5.322946167,3492.704829,109.8739412,147.62848259999996,94.19376791,-3.7975339530000003,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2210,15.07464531,21.327041199999996,2.406928711,1458.210531,107.23583,272.4994691,104.1386973,16.72616819,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2245,25.62191428,49.23034267,4.6066632080000005,4081.6054310000004,109.0181054,324.9124374,94.54118271,-13.65031655,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2246,24.46649284,45.13110918,4.300991821,2739.755802,106.33149579999998,339.9058275,96.05949015,20.95120641,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2252,23.54594105,38.21217008,3.530874634,3247.074498,108.6180595,266.9370213,84.58373656,14.74313792,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2254,18.20362626,33.20936912,3.3218994139999998,858.7735511,106.74785890000001,330.0111559,105.9322378,16.42373169,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2261,39.44299634,91.88763402,6.450530396,4142.541646,108.45545259999999,66.38752987,97.68789637,-11.50150474,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2299,30.32359841,60.87690048,5.492960815,2710.0964280000007,109.7433987,127.36389140000001,98.12238709,1.201332426,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2305,14.49500381,21.44829581,2.601591187,3805.9449560000003,99.04588201,243.9158673,90.61115417,-30.83130587,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2314,32.1911327,60.42359083,4.788388062,3449.3260950000013,106.48001129999999,305.3877586000001,84.184172,-12.65149385,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2315,50.92860829,105.14200890000002,5.4442730710000005,5011.935718,85.43304898,46.16347319,80.91694841,-43.9915905,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2320,13.63930395,16.96423975,2.045877686,805.3250422,107.82835630000001,211.74481310000002,93.69863505,-11.0856271,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2326,54.79469277,145.5461363,6.5006976320000005,5039.995683,103.28364509999999,37.83566146,94.19623886,-21.80728597,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2330,16.93819674,27.55840998,2.8339819339999996,902.6706144999999,105.90183590000002,266.4038881,93.63056258,16.09027821,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2334,48.84421024,78.44547117,4.592067261,4317.185827,96.59833258,59.33554422,66.41694042,-30.24356094,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2337,11.51294202,17.32321932,2.313744507,3032.412107,103.3622537,251.0349486,101.3024743,-25.70553344,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2345,52.26776064,81.27128837,4.6995965580000005,3901.963235,90.52259541,48.13887174,65.02218782,36.16185643,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2363,30.83071567,52.03017754,4.231256714,3263.791342,109.479021,262.317682,76.47160764,-3.073680375,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2367,27.76498106,43.60262882,3.67583313,3118.291359,109.6091499,224.4657412,72.75764997,-6.293729687000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2372,31.17240241,55.89075413,4.090614624,3765.417385,94.98478559,110.91354409999998,85.41359191,36.4741201,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2375,30.11152430000001,52.88955876,4.3925970460000014,3186.59038,107.6965868,289.3249756,80.39642396,-11.28310117,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2377,44.27405872,94.86487976,5.506878052,3846.672418,107.52976809999998,64.0235167,84.31627221,-10.5241906,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2378,13.82377065,17.85591497,2.058873291,1580.429243,98.17716295,225.8376728,95.87032514,29.59206999,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2383,18.89899559,26.37434674,2.814141235,3600.010558,90.76144367,141.63319860000001,83.52460342,41.19470743,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2384,31.70636571,62.65979178,5.175980835,3355.120748,109.21202679999999,119.82043300000001,92.59401952,-12.30883597,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2406,15.74432992,12.53808753,2.0140838619999997,2878.910019,107.2930858,144.4156526,67.30186175,-14.46125303,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2417,8.406333204,5.894176353,1.386087036,1707.628648,109.12199790000001,146.9780632,88.41367102,-8.398593941,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2428,59.38885429999999,106.1542972,5.319210815,5340.275092,78.2159862,50.57065647,74.01490178,46.13385612,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2434,25.85029692,30.414041700000002,3.0544732669999997,2709.789627,104.98025890000001,191.48815009999998,62.23273761,-17.12907774,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2435,20.385841199999998,36.6877696,3.8870989989999996,2610.1812489999998,107.76140320000002,339.7410317,96.09448921,20.78072316,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2456,51.47429296,107.97700090000001,5.450890502999999,3907.2947700000004,109.81955900000001,69.5291959,79.83831375,-5.757021875,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2485,3.597122273,2.443648369,0.984439087,877.0977292000001,109.93622509999999,133.7961231,106.93616259999999,2.412283574,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2495,33.96506571,36.01367682,3.221176147,3640.288444,99.25461611,163.3930628,58.73002277,28.36193466,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2504,59.36042885,144.0076216,6.084797974,4583.081787,95.57752762,49.00711642,85.78707161,29.07555483,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2507,23.60345494,40.40163966,4.051303101,2759.634943,104.8229464,316.3813527,86.30665069999998,-17.7790648,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2521,14.68423853,19.48269008,2.120290527,1180.372259,103.89023409999999,216.6095423,93.71639646,-21.55277644,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2527,32.99693803,65.40364074,5.017162476,3622.3185780000003,105.2340483,322.6885079,94.6381677,23.68791635,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2545,33.69203515,67.46525963,5.192853394,3878.6741509999997,109.7954386,317.4259772,92.48080953,-9.784824157000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2550,42.20668617,39.46720539,3.508671265,3281.229316,98.08425219,150.661507,54.71099834,-28.86623676,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2567,14.99080032,25.62664534,2.999473877,2872.732745,107.4492725,289.962721,99.43304129,-17.45538144,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2592,8.987288421,13.75651709,1.94914917,2395.783536,107.5283608,209.9448047,97.5862585,15.19370611,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2617,26.53075548,44.94763433,3.9203289789999998,4605.039075,91.6641868,284.41494389999997,85.25459594,42.49930273,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2629,11.88612235,19.11628953,2.382278442,2944.683483,105.6454145,268.015084,108.66859509999999,22.55883691,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2632,56.96720432,99.14177911,5.18361145,4156.79253,109.9992872,52.60474202,72.33154862,1.393856973,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2635,14.88476072,12.21991897,1.95098938,1111.425154,109.9864855,157.06990249999996,69.70655453,0.032581447,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2641,26.78026397,51.90076111,4.70414978,2240.946214,102.5098211,329.2744766,100.2605073,-25.53168936,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2660,61.24588282,156.52506100000005,6.399121704,4179.070085,109.78782290000001,40.75432921,89.66330946,4.798718265,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2675,37.62422479,60.88906239,4.29173645,2847.538716,103.838146,221.4882508,71.18922369,21.03741977,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2679,9.745936513,3.9271089760000004,1.154633179,1201.582335,99.5848171,132.356698,89.99352997,-25.91414021,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2695,26.29939363,49.45983399,4.677327271,3291.676643,109.9999762,338.94770939999995,97.26862522,5.38981219,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2712,18.51737529,19.03512188,2.319348755,3955.3682670000003,96.31197018,176.32836,70.27238943,-31.93499175,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2729,7.863339308,7.888390707,1.462346191,898.2560899,109.75361200000002,162.3440558,91.24308857,2.910990153,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2736,13.73013746,15.48978018,1.607483521,787.3486592,107.65660190000001,211.68201459999997,111.6153306,13.18092484,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2738,16.24155557,27.67194228,3.2312396239999996,1844.175461,109.9991887,326.6374684,99.09635614,3.18067894,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2741,13.39842674,18.99991419,2.190709839,802.4567481,101.9317075,265.038293,109.09542450000001,25.34637666,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2749,52.77595479,109.1909263,5.429247437000001,4582.769241,90.69018406,61.97591117,82.05049097,-39.53795181,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2755,7.614486457999999,3.664039137,1.193887329,761.4025662,109.81061609999999,136.6073081,90.16949205,3.7075984589999997,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2761,30.98464909,69.09683794,5.6636236570000005,2962.3317899999997,109.1017572,154.4846718,106.52837350000001,-3.3347893589999997,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2778,26.21779949,51.1421075,4.522236938,3599.5047409999997,102.94751550000001,350.73677210000005,95.54577052,32.39797186,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2780,16.59424396,29.53215858,3.211768188,983.9192604,108.40829129999999,302.1058095,95.78101389,-8.611634496,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2787,51.19688682,74.13159868,4.525490112,3980.8430810000004,109.8630114,77.15633922,63.20997175,-1.307633759,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2803,17.71129903,23.15189224,2.16015564,2144.6946940000007,88.06756768,114.4536587,97.57332914,42.29034427,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2832,14.84165859,10.72588149,1.660830078,1984.814327,80.44854981,152.7586824,77.43041066,44.53971413,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2839,39.05111995,84.86575393,5.737904662999999,3961.048618,98.25500262,112.38940090000001,97.03550637,28.23473291,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2844,62.79152532,177.208503,6.823051147,4765.346712,102.68226829999999,44.53374208,96.15189409,-21.03392844,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2854,20.10422947,27.60380104,2.6937884519999997,1171.732722,97.41733049,229.6991128,80.03684259,-29.61380361,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2860,19.11073917,30.57973928,3.105630493,3855.5802009999998,101.4890171,254.59556400000002,90.30942822,30.155352899999997,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2883,50.68377536,109.5073312,5.54546936,4097.394544,107.376579,67.62375285,79.87340983,11.11508667,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2903,46.40369633,90.39415602,4.996173706,3708.793608,95.39536861,90.66955351,78.03270037,-35.99715067,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2904,34.43413409,74.74311112,5.386797485,3721.5610020000004,105.6278304,156.4045405,96.53770922,-20.13909885,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2907,6.8559189929999995,2.7507295519999997,1.048005981,968.895124,108.28295159999999,128.7945344,95.53947715,-10.38151378,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2908,9.398937807000001,15.87924355,2.2756481930000003,831.8242775,109.955378,254.5227251,105.0959031,3.345464735,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2919,9.267208618,11.87693249,1.763965454,3601.754837,94.59734307,176.3692312,89.42330721,-33.78030579,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2920,10.64584031,15.15054407,1.87821228,1742.896802,101.963273,206.1056357,100.20724320000001,-25.06003314,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2922,28.50549232,56.67289818,4.707372437,4615.437175,104.7918975,203.204259,93.84857505,-25.63701978,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2927,62.95289779,85.26903694,5.273555298,4337.8120119999985,104.6075522,61.55702841,73.32455493,18.94953497,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2959,34.51234405,71.1032439,5.341774292,4428.657564,99.35363791,137.20414119999998,92.86483948,35.00818508,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2962,26.30719529,27.73837435,2.752609253,1591.773549,93.41052621,182.78635549999998,62.43242868,33.37211111,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2971,24.96559024,45.89543874,4.151500854,3976.2625409999996,107.08876470000001,298.0559043,91.76615229,-18.6405775,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2993,24.79833058,46.92471797,4.409909058,3909.475117,102.0074128,331.5744501000001,94.88591571,-29.69492868,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2994,11.94727975,16.90778424,2.063228149,1999.5560010000002,107.86995359999999,232.82488680000003,98.73057713,-14.10133809,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3015,15.02445742,23.12941057,2.7294671630000003,2947.856074,104.49092950000001,256.2939249,91.86503449,22.94516121,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3017,20.05021837,28.99397074,2.61171936,3023.04785,87.02402765,266.6526087,96.62042691,44.13463847,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3033,19.222334399999998,34.53926124,3.594147949,1861.773402,103.7768095,335.8301711000001,98.09539668,-20.80337267,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3056,10.86192421,12.03324128,1.820396729,4494.651769,97.24487792,181.6952199,87.22207712,30.43977727,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3063,21.38998409,37.87114081,3.572062378,2225.462007,95.46681317,323.5486883,99.95917199,32.99532231,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3072,21.94114802,38.47907553,3.474240112,2010.346861,87.06555589,294.65523939999997,104.46946700000001,-44.66351963,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3078,24.83848748,41.58217481,3.853518677,4432.167328,103.5954675,287.6889693,87.77722018,28.25053544,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3085,38.38772475,68.39063215,4.5027117919999995,4920.682842,102.0631277,256.29525789999997,80.81174979,-28.13032526,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3098,33.150801,68.56442695,5.351878052,4318.824595,105.5375817,185.3852226,100.6682952,29.25878564,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3101,6.713895289,6.03849258,1.3569671630000002,2752.395960000001,104.8112302,140.678598,96.78029345,-19.07797519,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3104,45.80624863,96.20375585,5.317059937,4884.912039,104.81679820000001,84.46816972,83.97264677,26.42292952,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3114,36.27044536,71.94801282,4.923325806,4286.333086,99.21772271,161.88821389999995,88.41317238,41.90104699,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3134,21.50431023,37.75497078,3.6975494380000002,1606.992807,102.08489499999999,339.2803218,105.05161399999999,-24.073199600000002,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3165,22.48970268,39.018916,3.807634888,2879.5576149999997,108.81570220000002,300.3698185,92.36630045,-13.80904877,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3167,32.12281782,59.62789939,4.5723590089999995,3526.084681000001,107.3036019,173.3667295,83.85605645,23.09224547,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3174,35.61307867,79.54268359,5.653673706,3700.466469,108.96037209999999,142.27367880000003,95.30896289,-1.9385501509999998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3193,21.988357399999998,39.69102626,3.867189331,2855.414754,107.38528909999998,287.73323230000005,94.10245417,-17.11378963,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3202,10.26256339,8.677976647000001,1.327459717,2228.2217100000007,81.05444181,162.2174449,98.8716349,-44.84376903,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3213,8.050159987,9.346767116,1.62062561,1101.277593,109.953124,186.3253921,95.82867751,0.14907388400000002,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3214,19.45089036,36.60205585,3.8291180419999997,1112.355018,108.16501729999999,324.4492978,100.89837170000001,11.10654805,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3216,22.96332845,42.39661854,3.92065979,1575.374258,90.72277584,315.6032298,99.18100467,-40.54853777,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3231,21.89093292,34.34778981,3.216183472,3854.608243,98.40449933,256.8611723,86.91084599999998,-33.52116586,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3237,16.08022503,27.00209091,2.979694214,1664.786678,109.6934877,302.17112599999996,100.6698602,9.463715357,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3245,23.918263,43.43455834,4.145227661,3393.2080549999996,107.15719879999999,330.4873438,99.10601119,21.70042077,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3285,29.59059192,57.20952001,4.893997192,3047.117721,108.87999750000002,313.6518222,87.56904078,-5.056216729,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3290,34.04228916,74.24064929,5.882399292000001,3153.33925,90.00946851,116.84321940000001,105.54976880000001,-39.54340012,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3298,16.69325015,22.81708709,2.11885437,3111.2695949999998,89.85700611,237.28690609999998,105.98241019999999,40.92271356,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3302,23.29858279,33.92110102,3.2999932860000003,2781.085747,109.3817982,225.1689412,73.03040805,-9.063887322000001,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3307,14.67190234,18.76723101,2.105033569,766.0445552,108.6659981,224.9399244,93.4580566,10.20570539,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3329,20.44175043,29.50689211,2.945717773,1331.0910820000001,106.1092456,244.9204936,78.76501579,17.38826857,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3349,19.57748102,29.01575735,2.898251343,2104.064636,94.11151651,262.3555251,90.56752568,-36.13044779,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3350,7.73412523,1.4395983980000002,1.008219604,1014.937378,102.5649483,115.45598840000001,87.891763,21.36584862,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3352,19.62567483,31.83306396,3.293726196,1907.2511190000002,100.5694681,288.1600765,91.10641607,28.71364922,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3368,25.68125236,46.58507896,4.097203979,2639.939504,91.76496066,326.21865319999995,100.02991740000002,-39.59453791,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3377,14.8814255,23.92317154,2.919917603,3220.7749559999997,104.99164280000001,282.5876137,99.53638283,-24.19188311,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3390,41.51446982,93.49685701,5.878737182999999,3469.3350240000004,108.0394731,95.18479933,93.50863172,-6.344166495,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3391,29.59093274,56.39575994,4.832162476000001,2480.7367719999997,95.27964833,344.59070539999993,91.41971269999999,36.4115925,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3418,29.38187286,58.14887677,4.991410522,1799.113198,109.9922041,356.2271683,98.39284687,1.816344201,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3420,51.84694882,108.1871939,5.443269653,3973.76934,101.6898635,70.69674506,80.49617844,27.65380906,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3422,48.63666347,106.18149,5.598930053999998,3558.584417,98.13958807,100.2774276,87.25431487,-33.31095882,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3440,9.203295602,5.65258176,1.133615112,1241.899916,106.9400369,134.0538281,98.97049668,14.00078582,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3453,45.12168728,100.2920873,5.819581909,3107.4285670000004,103.02585909999999,82.27444483,92.13685614,-19.00507655,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3459,9.783323665,12.65332046,1.9006280519999998,2145.397477,107.89335109999999,210.2555145,96.22245222,13.64270485,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3474,25.35819508,50.42129508,5.053173218,3976.7262950000004,107.3241692,363.5092101,103.4673881,-22.7261826,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3483,7.6770568279999996,2.644127343,0.9229986570000001,3010.6280309999997,83.33820184,114.4846152,104.5304012,41.30876372,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
