,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
1774,0.07124443925717192,0.026652436155828917,0.072836380420696,0.41534986195703877,0.9326578289421766,0.280251674083934,0.600483024474209,1.0,3
1775,0.28433515584250746,0.25564703478016715,0.5547652746890486,0.1906670118090295,0.94950833273327,0.8301710172394575,0.926188370013046,1.0,4
1776,0.23211797112828164,0.20707455584879578,0.44995655506594595,0.1323452391127406,0.9902602672269537,0.7772745067112853,0.8014143757226098,0.0,4
1777,0.37431484910149077,0.2860090621287253,0.5009039355318481,0.7544140366625603,0.7788150523441374,0.2810011498889578,0.522405752078821,0.0,1
1778,0.301150648013909,0.24980073470300246,0.4571730112061179,0.5350540827526876,0.7933649830741588,0.43245452445324806,0.7156202661122444,0.0,2
1779,0.27486119847821827,0.17756597954701658,0.33986870707247036,0.5627138887953802,0.9815513770515357,0.47901768390156946,0.42776015240140297,1.0,2
1780,0.10611469935733497,0.068124376732207,0.1608557992674583,0.4550986719848395,0.8772291904716948,0.4232080425057329,0.7640018331653897,1.0,3
1781,0.46898370963707464,0.4038488058195766,0.6448090201764954,0.6914571982694732,0.7644396020641887,0.20850441046738272,0.6715660626799487,1.0,1
1782,0.11947849947859365,0.043638245018669995,0.07847011207668415,0.33635968360803203,0.6898333484518747,0.19575824397249342,0.6412503346639056,1.0,0
1783,0.09498157166992957,0.06476475404742792,0.14653622955555662,0.0905339339751544,0.9902591494324954,0.310385692984486,0.745490210458732,1.0,4
1784,0.4922773835009599,0.4437692833946152,0.6740338845203918,0.6096311053833683,0.9409641067252191,0.3392222577677793,0.6589794561998847,0.0,2
1785,0.45931962424323397,0.4078754404067633,0.6582247449079108,0.5183252702907489,0.9277647472691269,0.2920737841822715,0.7000004462151586,0.0,2
1786,0.7918944275974686,0.6910936619636951,0.6908401141741636,0.7744742705495502,0.6764896386375402,0.07671114766950231,0.5286796163481087,0.0,1
1787,0.421937456360787,0.36997609438739415,0.6837690480716783,0.5096350700488801,0.9991134106759555,0.5170990375388912,0.7262899765644164,0.0,2
1788,0.16157852858133834,0.12367273419139543,0.2227881916187176,0.3655346108694419,0.6245626808533332,0.2958730249212933,0.8496094624950667,1.0,3
1789,0.2298736596123619,0.18479551397630045,0.4443757829782872,0.2571170660595452,0.7503149453993591,0.28723189278604705,0.8444037421765149,1.0,0
