,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
797,-8.287155667,1,8889922.0,0,7.721745836,7.900939762,19.26056871,94.68392009,5.229454328,0.13605529800000002,,-2.879750197,-4.676880124,-2.005806579,3.869089761,2,17.19430931,2,0,8,78,8888319.0,1,2,3.058194069,-0.065295764,,,,6.237847231,2.2104868840000003,81.06403265,1,129.8995421,2463.2388530000007,0,-7.284318784,-40.08372889,0.170823951,73.57290155,0.477160938,2.548668466,24.98041621,-29.41634683,1.839900311,1.990802777,4.274919825,-117.7075084,-0.956203104,-2.022542995,50.0,6.224441893,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
801,-40.8758235,1,8888760.0,1,-3.724427588,-8.757713999,4.002874589,83.01102957,6.404308956,0.034268188,,-0.26785490300000003,7.883716115,-1.773207042,15.01148377,4,3.1842010430000003,0,0,1,127,8893491.0,1,3,2.78224704,-0.214418919,,,,5.577279038,0.759415785,88.48184684,0,207.6556269,2129.076868,1,-5.051728924,-20.17247272,-1.21088839,80.15326286,0.4269174,-8.121679135,29.47191797,-17.82351289,-4.892383373,8.644557479,3.757370783,-128.74837,-3.307210105,-0.636276039,50.0,5.481429696,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
805,-13.58330479,1,8889937.0,0,7.1509213539999985,7.011290654,10.16497524,90.20423268,5.638755858,0.073222046,,-3.648362324,-14.70851694,-0.8769539129999999,-5.547322137,5,9.330973144,2,0,4,178,8893495.0,1,2,2.429715423,-0.079106687,,,,6.419283257999999,1.964657597,76.9357615,0,69.49028723,2381.566189,0,-9.499324525,-53.61127805,0.51242346,70.23312146,0.498977858,9.495222274,22.90924192,-36.09234794,7.608916087000001,-3.139896079,2.13778571,-111.8301567,-0.552473734,-1.881048433,50.0,6.42916316,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
810,-28.0227963,1,8893472.0,1,3.927015176,-9.178845737,6.976143844,63.00744720000001,6.31344747,0.07458557099999999,,-0.527065811,-14.12247265,2.171183096,20.87062481,9,6.611974605,1,1,2,313,8899331.0,0,4,3.280585078,-1.426265074,,,,6.129073197,-2.249983566,89.36514346,0,145.9567071,2146.244385,2,-4.484945502,-13.92367644,-1.831072165,80.48661368,0.424546806,14.24016501,31.15633335,-11.87837063,8.464464004,12.06390763,-4.5060059610000005,-129.9079538,-4.569248982,2.098030963,50.0,5.988542709,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
811,-1.074940378,1,8889924.0,0,-1.40043318,-2.364149944,35.72800116,92.45924386,5.271728486000001,0.2606427,,2.099374164,5.880977272000001,1.002539175,-8.483887043,1,34.89166963,0,0,1,19,10000740.0,0,5,2.508758102,-0.593784246,,,,5.8307683720000005,-2.025515903,75.68082763,0,325.1213296,1981.986342,2,-9.178322428,-58.48502771,1.6515388780000002,69.47731579,0.50893401,-3.426352609,20.44973656,-38.22285686,-2.812749875,-4.965567392,-2.10345517,-109.9676714,1.3901738869999998,1.929806999,50.0,5.93936106,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
813,-15.21879609,0,8889922.0,0,-2.144197178,0.165503355,9.052296475,93.54985654,5.7146454439999985,0.063386841,,1.778674934,-9.301934647000001,3.531057264,14.66129902,1,8.455922744,2,1,5,33,10000740.0,0,1,2.388314173,0.33797308299999995,,,,6.0536699989999985,-2.180000541,90.01956804,0,147.66496930000002,,0,-5.941935077,-20.44511065,-2.101044604,81.33954463,0.426446669,10.41902449,30.69455059,-17.60915526,6.111639622,8.54354254,-7.745991622999999,-130.5695855,-5.482887605,1.890457586,50.0,5.865349617000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
816,-3.02625944,2,8893474.0,1,4.458091056000001,4.10428844,29.85678584,100.2882672,5.139818357,0.20461731,,0.17524830100000002,9.52744889,-1.5890311330000002,16.85371348,3,28.28997181,0,1,1,71,8889942.0,1,5,2.585096111,-0.16136943,,,,6.907206047000001,0.541087966,89.78914109,0,209.4311358,2116.019932,2,-6.361853536,-18.58548435,-2.942006982,82.55056424,0.428463134,-9.370818537,25.99660009,-15.53657814,-5.41204534,9.608845149,3.263468591,-130.402581,-7.394943044,-0.399668601,50.0,6.617551838,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
817,0.977547148,3,8889937.0,0,4.072389058,4.009675154,57.37149032,89.82076112,5.571783223,0.453911743,724.6997978999997,1.056670818,-11.09867669,3.141607526,19.36752344,3,52.01809933,2,0,3,92,10000740.0,0,5,3.064913408,0.16129042300000002,,,,5.927398962000001,-1.850813017,88.19235799,0,150.2288,2165.274614,1,-4.763118713,-17.28983029,-1.519592695,79.70972239,0.435764727,11.33143842,28.97189688,-14.40550514,6.901632453,10.82227616,-6.652030597,-127.9985763,-3.982289912,1.587539354,50.0,5.785350973,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
818,-1.74378596,1,663698.0,1,-6.401172441,-8.579384923,46.46083362,106.6346812,5.07376222,0.296504517,,-1.6140428130000002,0.5714693670000001,-1.720254861,5.234289147,5,40.72493409,2,0,3,173,8889942.0,1,3,2.9555445610000004,-0.954124286,,,,6.608739803,0.620295178,84.72755757,0,186.1864331,2398.232016,1,-7.247320641,-34.97149546,-0.7834772529999999,77.34484731,0.456368635,-1.228016671,25.66189777,-27.63430325,-0.804999056,2.9759292110000004,3.676215024,-123.0734409,-2.91177989,-0.457803387,50.0,6.507576459,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
821,-25.10756155,0,8888946.0,0,0.545940538,-7.835589757,5.520083787000001,69.25810335,5.088877202,0.045405884,,-5.023048921,-13.14891549,-2.591775707,-9.687982353999999,6,2.909586823,0,1,2,216,8893490.0,1,2,1.99432253,-0.618027394,,,,5.4322114610000005,2.921770522,76.45325824,0,53.74869227,2397.805827,1,-9.269438247,-58.97109426,1.564678961,70.56183873,0.505266587,7.667851645,20.24267408,-39.05226989,6.1592595810000015,-5.524983087000001,5.440744713,-110.9926625,1.166710148,-2.666776558,50.0,5.5348095110000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
822,-18.42224886,1,8889930.0,1,-0.319005376,2.716693701,8.532817254,87.65689243,5.027983143,0.060421753,,-3.410837888,-6.927568174,-2.131135813,-9.970917067,6,8.066752371,1,1,3,220,8893490.0,1,4,2.532967505,0.405317139,,,,5.521974537999999,2.994105933,76.64940089,0,34.91502363,2259.29457,2,-8.789004789,-58.92516012,2.034385301,70.78000794,0.50357793,3.824324875,19.58104774,-39.42323667,3.041603592,-5.765503021000002,4.365023024,-111.3122979,2.06149931,-2.785069703,50.0,5.670068309,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
828,-7.519492157,1,8893357.0,1,11.27731043,9.922115939,17.37491731,91.95629029,6.598756637999999,0.121626587,,-0.855291785,10.24636257,-2.794184729,6.975867067,1,15.13729136,1,1,2,8,8889936.0,1,4,2.405031359,-0.598203035,,,,5.398090377999999,1.109461079,85.31867855,0,235.620469,1987.404527,2,-6.178097317000001,-29.81156747,-0.554733981,79.20097093,0.436537211,-10.02415295,21.77483067,-25.86192102,-6.322322453,3.981114994,5.786132189,-124.2980727,-2.02076834,-0.92349926,50.0,5.347519465,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
831,-21.86937328,1,8889930.0,1,6.434730788,-5.951535457,5.408750045,83.79130371,7.051530627000001,0.037484741,,0.248667164,-14.25940675,2.987516978,-1.982434519,2,4.41725927,0,1,1,54,8893350.0,0,4,1.7614985369999998,-1.045470875,,,,5.617991712999999,-2.572630401,81.48324613,0,82.23378319,1744.982843,2,-8.414860865,-42.08307899,-0.384415031,75.11065872,0.455771531,12.62803941,22.74899761,-33.61178007,8.854776417,-1.008136788,-5.8626855870000005,-118.6847156,-1.77539766,2.397517211,50.0,5.580666562999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
832,-15.54952729,1,8888760.0,1,3.828736174,-0.495088191,8.045829591,96.08126815,7.103845085,0.054682007000000005,,0.56413165,-13.75311731,3.200418617,8.129018298,3,7.221677794,0,0,1,82,8893350.0,0,3,2.173499621,-0.591659819,,,,6.03314297,-2.3519872630000003,79.31747357,0,120.7078706,1779.037756,1,-7.604050793,-33.92550108,-1.136222207,73.33004569,0.466743045,11.66338713,20.41430994,-25.54937899,8.582511813,4.874767868,-6.151556511,-115.5296674,-3.055676642,2.166672497,50.0,5.954554532,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
834,-0.84763081,1,8889924.0,0,2.465113601,2.887440018,43.24071123,96.10719842,6.394114774,0.30590759300000003,,2.825341567,1.708359046,2.502496738,0.34711466700000004,3,39.64433319,1,0,9,106,8893350.0,0,5,2.540262211,-0.106147066,,,,6.002054697999999,-2.551220882,76.95048324,2,257.1329571,,2,-8.193304762999999,-45.51186871,0.359450338,71.34854751,0.487397985,-0.364607332,19.08161727,-32.05034368,-0.285014788,0.096700521,-4.941046132,-112.0540326,-0.462380135,2.371026401,50.0,6.006540165,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
839,2.36436601,0,8889924.0,0,-5.383211228,-4.170540956,70.7085545,102.562171,6.137857062999999,0.495026245,1119.704595,-0.351735594,9.125465992999999,-2.07958612,8.304695687999999,5,68.42359896,0,2,2,178,8882415.0,1,1,2.012365834,0.343270584,,,,6.362620239,1.505306341,87.39255106,0,227.5791149,1760.1566469999998,0,-7.441377237,-27.96509446,-2.183341564,79.96458451,0.433455023,-9.075693711,27.00832737,-23.77678516,-5.572549187000001,5.155987499,4.337486701,-127.0748117,-5.69616929,-1.351684704,50.0,6.181745864,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
840,-13.10566094,1,8889917.0,1,5.386890532000001,-3.439485041,10.37548939,70.60379359,5.617628779,0.08552673300000001,,-4.03470891,-13.68431102,-1.470375293,0.495368132,5,9.34435302,2,1,4,184,8882415.0,1,4,2.060044197,-1.488952928,,,,6.4025719589999985,1.023762288,80.45867481,0,92.2448185,,2,-8.815401755,-43.16495073,-0.7985521720000001,73.93262859,0.475570569,9.486836775,23.27247399,-31.48451836,6.885475842000001,0.50045591,3.42194725,-116.9887243,-2.952885699,-0.889763297,50.0,6.307053702999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
841,-15.50993247,3,8899326.0,1,5.1337436510000005,1.781072929,11.94671118,94.88244978,6.226894776,0.07731872599999999,,-1.986131847,0.477710436,-2.076711693,6.271634134,7,10.62461959,1,0,4,239,8882415.0,1,6,2.888526484,-0.774509172,,,,6.289016411,1.102284637,87.90816875,0,184.3326999,1903.278012,2,-6.583158868,-29.44313838,-1.025662329,80.30923333,0.430125769,-1.432447288,27.63539965,-26.02909304,-0.8690907920000001,3.728251851,4.623756101000001,-127.9069712,-3.1741389960000004,-0.94761657,50.0,6.197797311,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
844,3.154107207,1,8889937.0,0,2.554757274,3.734387463,118.365732,105.01041,6.543727662999999,0.85531311,718.4502397000001,1.788948252,-16.44807068,4.90114657,8.681190355,1,110.9499001,2,0,4,19,8900173.0,0,2,2.9526383810000003,-0.185304304,109.8801957,0.92804852,5.119191154,5.772247791,-3.3198243260000004,90.05943989,0,117.9104857,2314.362448,0,-5.509954191,-24.7886817,-0.819088092,82.76049888,0.416388326,18.04125512,26.00559146,-23.45580011,10.34922084,5.001153073999999,-10.74009027,-130.8068025,-2.59532255,2.987856492,50.0,5.704667412,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
845,-21.04987606,3,8889922.0,0,-9.247455479,-7.787965026,7.340245982000001,95.04356347,6.634465293,0.05359314,,2.607916394,-13.71623895,5.205763706,6.924868269,1,6.556812937999999,2,1,5,24,8900173.0,0,5,2.807192492,0.19773788,,,,5.9358384389999985,-3.43767713,89.48831363,0,116.89349540000002,2265.339942,1,-6.061147138,-26.91715195,-0.96332587,82.25268608,0.418696816,15.40139726,25.91623241,-25.1529053,8.964901889,4.086892858,-11.45020075,-129.92110559999998,-2.952563144,3.091334096,50.0,5.859337336,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
850,-17.42519803,1,8889922.0,0,2.337115675,8.193993655,6.343959311,79.47899139,5.554876944,0.05053772,,-0.164980267,8.363863695,-1.73057083,1.900259047,5,4.924017868,0,2,5,177,8900171.0,1,3,1.876472151,0.531035642,,,,5.718878272,1.451285735,81.66054141,0,256.9407722,1535.622847,1,-8.024087103,-40.43001831,-0.5063111,74.98950385,0.468270798,-7.054103035,23.0681626,-30.52576834,-4.94747002,1.1560388190000002,3.324323812,-118.7529633,-2.32411936,-1.307377266,50.0,5.648750506,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
851,-15.01804322,3,8889924.0,0,-4.1009021689999985,-0.020619109,8.545499321,95.48536289,5.910661146,0.057158813,,0.3815625620000001,12.80293612,-2.03279661,7.973117318,6,7.620400272,0,0,3,215,8900171.0,1,5,2.205108019,0.609115768,,,,5.976858549,1.429468045,86.19623246,1,237.9733484,2352.800842,1,-6.955806711,-29.60113753,-1.4050444030000002,78.81236742,0.441180904,-11.89334883,26.21472198,-24.70344669,-7.503188399,4.712998338,4.049319921,-125.3476876,-4.000671156,-1.273904289,50.0,5.847399474,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
853,4.0695093610000015,3,8888760.0,1,0.054518581,-1.354559131,127.5408792,95.39265841,6.225149039,1.038170776,1507.091182,-0.888132177,14.54363055,-3.652469226000001,10.86423758,6,124.5825188,1,0,13,250,8900175.0,1,6,2.94175372,0.057540829,109.9994588,2.265669617,-0.31789296100000003,5.204019011000001,2.219652384,85.5588157,0,233.1496635,2285.333599,2,-5.153389579,-27.13634376,-0.000977179,77.39264195,0.4436767170000001,-14.06818974,27.48526283,-22.97512726,-9.094131228,5.946479181,7.512125557999999,-124.2898657,-0.7891557109999999,-1.95406979,50.0,5.190466047,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
859,-27.8506403,0,8888763.0,1,9.23198638,1.70324894,5.590317685,79.12559482,5.112920528,0.041029663,,-3.563451117,-7.843653771,-2.109008011,-10.26865618,1,4.860954594,0,2,7,41,8898678.0,1,2,2.2507212290000003,-0.7681312840000001,,,,6.355573037,1.872965594,77.59355440000002,1,37.49542103,,1,-9.893532145,-58.0401579,0.776362254,71.6085765,0.49745748,4.508925434,21.01153464,-39.37489441,3.514360322,-5.612505089,4.402189619,-112.7167944,-0.33113085600000003,-1.668647481,50.0,6.3843747560000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
862,-18.88698507,2,8888763.0,1,-1.558996094,-5.536153252,6.801627067,91.75172768,5.357647229,0.044108276,,-1.4523144730000002,6.404863064,-2.647547547,15.28782698,4,6.744176994,0,1,1,109,8898678.0,1,4,1.94852557,-0.33449018,,,,6.441373518,1.616065124,90.77689746,0,202.6877781,2409.039912,1,-6.66583274,-19.45900824,-3.055957077,82.71447061,0.424257126,-7.276959369,29.11543136,-16.46213913,-4.163140715,8.98876667,5.8583222610000005,-131.67628190000002,-7.737827257999999,-1.382811433,50.0,6.152990132,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
874,-5.069217529,0,641787.0,0,2.178928551,3.911683699,25.93097669,99.95374579,6.1952053660000015,0.175986938,,1.167892186,16.72973655,-2.027653602,9.60846702,1,20.11568655,2,0,5,9,8889927.0,1,1,2.311181206,0.705478168,,,,5.785143837000001,1.183744268,92.3456727,1,240.0503257,2304.087073,0,-6.079922814,-23.22207484,-1.665554666,83.11442332,0.412392296,-17.6063814,34.210237799999994,-21.7623415,-9.841248412999999,5.819719179,4.2278013739999984,-134.2057437,-4.631649168,-1.039739947,50.0,5.648319686000002,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
876,0.186016772,3,8894849.0,0,3.706056249,4.187410816,45.92008893,96.56835575,5.920411148,0.328832397,,0.87457004,15.66367514,-2.07664159,4.093483132,2,43.50480353,1,0,2,50,8889927.0,1,6,2.589929206,0.7810216720000001,,,,5.412831581,1.403366797,90.52342913,0,255.244796,2233.531209,2,-5.967698579,-29.87685098,-0.3588321820000001,82.80919805,0.419489821,-15.86374256,28.35987532,-28.11928953,-9.046395853,2.312251039,4.261458162,-131.6956248,-1.805433522,-1.246251218,50.0,5.367165234,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
891,-6.5791017489999986,0,8889924.0,0,-2.591737392,-2.591295211,16.05059731,97.03859506,5.731157617999999,0.107399292,,2.824386519,7.714730587000001,1.3900402019999998,-8.155011949,7,12.98444332,1,1,6,283,9999664.0,0,2,1.852066101,0.045808905,,,,5.8642841610000005,-1.891676427,74.87136968,0,316.4264489,1993.634643,1,-9.746975918,-57.35047794,0.8234003559999999,70.37281478,0.5048170999999999,-4.6528631460000005,16.17949562,-37.74006257,-3.799588471,-4.545279325,-2.866317054,-109.0626824,-0.066443765,1.771196147,50.0,5.897217678,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
900,-11.58843157,3,8899327.0,0,-3.1855406910000004,-4.02062508,8.241109122000001,100.5610754,5.938057494,0.052759399000000005,,-0.336318401,2.815856782,-0.870247815,16.65207649,2,7.465595756,2,0,3,63,8894836.0,1,5,1.705939368,-0.064202105,,,,6.9580578489999985,0.508394695,92.33093112,0,189.5803081,2238.398904,1,-7.2661121789999985,-16.46412022,-4.17533667,83.56661650000002,0.4141825,-3.229591173,32.51148719,-13.62202142,-1.801683768,10.34957193,1.941775876,-133.9412084,-10.32162222,-0.440690086,50.0,6.615873183,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
901,-14.72373783,3,8889926.0,1,-8.320832162,-7.013880287,10.68231892,67.43694309,5.888880948,0.109711304,,-0.968179355,-5.71910594,0.111077144,-4.541977279,2,9.845178085,2,1,4,70,8894836.0,1,7,3.0940807830000003,0.301969667,,,,6.792839326,0.6754378959999999,82.89052024,0,51.77981239,,2,-8.394797508,-45.19280892,0.072499833,76.00468572,0.458887508,4.574296992,24.64441267,-35.80008653,3.120913177,-2.473942926,-0.061561599,-120.63431570000002,-1.208943349,-0.681095494,50.0,6.7727572610000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
903,4.557871693,0,674951.0,1,9.725489796,6.885559502,93.94619308,80.03198239,5.56930616,0.877468872,2426.2013850000008,0.220638126,11.15068959,-1.863503014,11.75502868,5,90.52811107,1,2,3,141,8889942.0,1,2,2.9924963160000004,-0.042534797,,,,6.4769734560000005,0.769321547,88.6144,0,223.406783,2296.737804,1,-6.062283844,-24.08647791,-1.580463904,81.27396672,0.430888245,-10.86410479,26.26041704,-20.8969029,-6.44923068,6.694423067000001,3.81071973,-128.84884340000002,-4.381001837,-0.6162046,50.0,6.325187617999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
904,-28.89359811,0,8888760.0,1,7.301208107999999,4.3481651669999986,5.857355727000001,92.15166332,5.728612208,0.038677368,,-1.854007629,-5.436668854,-0.817254055,3.320721331,5,5.191697541,0,0,2,149,8894836.0,1,3,2.548965242,-0.391595123,,,,6.761763719,0.8225353440000001,83.44522621,0,121.71442340000002,,2,-8.318670104,-38.07870692,-1.116130729,74.50778568,0.463093505,3.785334682,30.83378214,-28.99252725,2.632905603,2.2129206480000003,1.893616029,-121.142547,-3.519927435,-0.751246071,50.0,6.646101981,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
906,-6.4221007210000005,1,8888763.0,1,-2.853554399,-4.530773607,17.63747692,98.98637266,6.0414950260000015,0.116421509,,1.311159586,-9.35807298,3.0812913560000004,9.752585681000001,6,15.17976956,0,2,2,176,8894842.0,0,2,2.079338479,-0.430933247,,,,5.898324249,-2.50630445,91.4189558,0,136.2746975,2280.108381,0,-6.449749125,-23.66954427,-1.990972676,83.14391418,0.4160912470000001,10.64718955,30.43947528,-21.72595316,6.008495647999999,5.89614146,-6.846848317,-132.7885976,-5.38474685,2.271399653,50.0,5.7304100789999985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
911,-23.20451919,2,8882949.0,0,0.7600372959999999,6.161297062999999,5.184047607,94.75463089,5.4057376060000015,0.034613647000000004,,-2.601532897,-10.24697483,-0.69843771,-9.622049717000001,1,4.489815671000001,1,1,2,10,8899328.0,1,6,2.001169774,0.432545196,,,,5.9046466660000005,1.940809926,76.85296025,0,46.93487265,,2,-9.616364205,-57.26156697,0.926720603,71.58356559,0.49676981,6.692536955,18.69534008,-38.9748747,5.2423127030000005,-5.327136406,1.677422849,-111.84645220000002,0.05497544,-1.871600827,50.0,5.947244617000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
913,-11.03952587,3,8889917.0,1,-4.3533864860000016,-3.604071519,15.3780329,72.78631133,6.094291752999999,0.137433472,,-1.012491253,7.059428184,-2.33774531,11.95067719,1,14.35226962,2,0,3,23,8901351.0,1,6,3.041348904,0.305484565,,,,5.792179481,1.880376566,88.7508965,0,210.5025193,2495.023705,2,-5.186471505,-22.77379381,-0.921517149,82.05024362,0.424120571,-7.5240752839999985,24.08249046,-20.71343066,-4.399975898,6.702011959,5.053225082,-129.224579,-2.797244908,-1.7043408430000002,50.0,5.709093952999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
917,-24.1423235,1,8882945.0,0,-8.752749298,3.093080216,5.062605851,84.30723751,5.590975669,0.037019653,,-1.5582631340000002,-4.722123238,-0.6779943890000001,-7.751875449,3,4.498543159,2,0,3,71,8899328.0,1,4,1.971097769,1.011100164,,,,5.870396332,2.037613836,78.45414112,0,31.48869903,2004.590279,2,-9.256727861,-53.12187782,0.564987124,72.99372530000002,0.48479253,3.118542143,19.44790222,-37.86306907,2.341734247,-4.271923726,1.49501853,-114.2198098,-0.486378837,-1.976466317,50.0,5.884273076,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
920,-7.186654845,2,8882966.0,1,-4.607708662,-4.593616515,17.81787615,99.61027067,5.898543782999999,0.118262329,,-1.11697117,9.275479737000001,-2.855101355,12.68195771,4,13.75865213,2,0,5,102,8899328.0,1,3,2.272316807,0.139994924,,,,5.8075173520000005,2.019423084,89.00270369,1,216.110742,2009.611478,0,-5.967954217999999,-22.30110304,-1.803585087,81.97492075,0.425696834,-9.790702718,25.26477752,-19.713857,-5.733455153,7.296713173,6.152053266,-129.41568999999998,-4.806786366,-1.795348725,50.0,5.6496101539999986,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
921,-46.20647332,0,8882945.0,0,-22.87720258,-4.52389266,2.8049165960000004,66.42239928,6.335005909,0.030751343,,0.919715721,14.95719711,-1.909898926,1.311397737,5,1.903802361,1,1,2,115,8889953.0,1,1,2.289454613,0.911630458,,,,5.711670156,1.424124207,84.61891397,0,264.8535179,2051.87638,0,-7.298309784,-36.68843958,-0.396081306,78.19313617,0.443672374,-13.43796983,23.20713541,-30.9031815,-8.686658863,0.8215220520000001,3.683612755,-123.2543154,-1.898626102,-1.292456363,50.0,5.665255527999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
924,4.839508952,1,8901353.0,0,-9.930812357999999,-8.805624089,59.40893368,59.03774454,6.4928384370000005,0.703554077,1991.473365,0.511227661,14.7095996,-2.280236119,0.649401132,6,57.27907769,2,1,3,144,8889953.0,1,3,1.773327466,0.277125721,,,,5.803597625,1.145362126,86.62650925,0,267.340235,2074.994794,1,-7.852087029,-35.4417684,-1.172063555,80.06740145,0.432386371,-14.08912987,24.51169751,-31.0932419,-8.701663632999999,0.667522841,4.607940771,-126.1490409,-3.583217501,-0.992420084,50.0,5.705739555,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
925,-2.021134589,0,8888760.0,1,11.72904664,10.65652162,30.02761012,86.36246282,6.317127485,0.230630493,,-3.496296097,-5.063569527,-2.536504956,-2.5866343940000003,6,27.98167808,0,1,1,146,8901352.0,1,2,2.189145978,-0.844758439,,,,6.287510779,1.914660564,78.01607886,0,63.32294758,2545.948191,1,-9.111107911,-47.75113043,-0.129204004,71.85529792,0.483693334,2.65038765,21.59789202,-33.96794984,2.039721381,-1.380574955,5.161199563,-113.518343,-1.504962491,-1.726983255,50.0,6.2551518470000005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
927,-2.732825591,1,8882945.0,0,0.362852126,0.472436254,26.26789765,101.845519,6.457434179,0.17764953600000002,,-0.461965461,10.26015075,-2.412674411,11.75156271,7,23.73518812,2,0,4,175,8889953.0,1,3,2.4903360180000003,-0.05689641700000001,,,,5.822812592000001,1.30538269,86.52173584,0,221.0412318,1986.781291,1,-6.061452305,-24.6762253,-1.3878918269999998,79.22220162,0.434398102,-10.14932406,25.80503626,-21.16897765,-6.327217498,6.860700945,5.015769125,-125.9233755,-3.750779418,-1.139738774,50.0,5.713659057,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
928,-13.80440001,0,8901359.0,1,1.320347635,-0.373078139,10.1811488,93.05127776,4.785602164,0.072774048,,-2.775356115,-9.641009167,-0.998719269,-4.311440418,8,9.298416617,1,0,2,201,8889973.0,1,3,2.511151297,-0.258695803,,,,5.6176307360000015,1.491257709,80.02558718,0,66.11715418,2652.318565,2,-8.005834515,-49.60499053,1.083719721,73.65990641,0.4843839,6.471420799,21.62729288,-35.64583875,4.723061161,-2.5338295790000003,2.3619539730000003,-116.2741753,0.476317339,-1.383468036,50.0,5.683570716,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
932,2.292497523,2,8889937.0,0,-14.12484558,-10.84629533,92.92460104,100.3245446,6.567746297999999,0.6834356690000001,1393.750212,-1.112966823,13.64894536,-3.816942983,13.86156143,2,90.57292796,2,0,9,79,8892522.0,1,5,3.02751785,1.360751824,,,,5.689348063,3.655412419,90.21466524,2,228.5502335,2294.736651,2,-4.941494968,-20.23965196,-1.072572636,80.88090886,0.42029714,-14.97561457,32.16213365,-18.49913889,-8.813029709,8.047575249,8.142276739,-130.7186892,-2.995874565,-3.398296949,50.0,5.607001768,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
935,-23.3741023,1,8886502.0,1,8.065583277,0.000209734,7.924182197,68.89234984,6.221738236,0.078309937,,-2.6492266,6.627741529,-3.945894295,20.5456477,3,7.924182197,1,1,3,99,8889947.0,1,3,3.227956729,-1.076759156,,,,5.632324715,1.984633148,89.60168146,0,199.4281348,2201.398242,1,-4.02660263,-14.32690116,-1.3528350569999998,80.69407368,0.425023912,-8.176388531,30.17951294,-12.52923621,-4.852584782,11.65895151,8.66418256,-129.7714549,-3.395760014,-1.692858009,50.0,5.523972525,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
