,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
520,206,2,2,8889943.0,1,8892803.0,1,8,1,1,0,1,0,89.11940946,-0.853525124,-2.359769838,2365.574831,224.3374295,5.903362634,2.415562193,5.972645555,-23.27437175,12.09035816,11.84640645,3.171938349,1.214169286,80.51010567,-5.2556370580000005,-0.113344529,0.428012735,71.75971415,8.634200938,-18.55152275,,103.7256311,0.977235406,-36.61935068,114.2453134,113.5080429,-19.51242744,1.217817993,-7.174900459,6.830910806,-2.235568959,50.0,5.823051296,4.962569174,-129.526227,-2.668229918,-12.02907426,30.36895231,-20.7216899,0,0
527,15,2,3,8884130.0,0,8889921.0,1,1,0,0,2,1,0,87.26899365,-1.271165392,3.241391071,1964.11535,109.7619136,5.825180239,-2.598628312,5.843730925,-31.19981752,5.666817647,-15.86956243,2.041959465,-0.906019139,79.63201022,-7.119241037999999,0.25262570100000004,0.437006875,96.31935264,8.542707434,6.2402131989999985,1493.077484,108.2828166,9.162930019,19.36023943,186.0667314,146.1187431,11.69760894,1.613788452,9.505119844,3.427739518,2.344259424,50.0,5.703503244,-6.672528819,-126.765059,-3.813374143,15.38739103,27.15347762,-26.62504242,0,0
528,39,1,6,8889936.0,1,8884135.0,0,2,0,3,2,0,0,85.32660065,-0.385041853,-2.986821678,1973.426501,253.428893,5.3618731330000005,1.4896549959999998,6.45426076,-33.37130854,4.852109457,16.42688318,2.226771705,0.112587793,76.60536571,-6.772723625,0.17014719,0.444975683,78.2475693,11.03209002,25.66899586,1204.073871,97.39414994,9.364098213,51.13096982,159.3355116,156.5278122,29.00508783,1.7157940669999998,-10.12442208,2.818569076,-1.285918836,50.0,5.319828577,6.0204095839999985,-123.9942164,-1.7470813930000002,-15.39870491,30.12040405,-27.88715562,1,0
529,43,2,4,8889936.0,1,8884125.0,1,2,0,2,1,2,0,85.0118447,-0.738177217,-3.317262005,2020.703282,252.1299036,5.315886229,1.4284584809999998,6.364561851,-33.90189231,4.357195574,13.62581951,1.810357143,-0.491670579,77.2268156,-7.1726563410000015,-0.719926382,0.445183259,86.05469159,9.366074784,-33.3501868,3013.6172420000007,87.50710287,2.335525427,-66.65153364,120.7642729,109.377507,-37.91298275,1.106826782,-8.525206245,2.626124163,-1.195195482,50.0,5.246686444,6.77971892,-123.5591245,-2.545102885,-13.03327581,27.16642899,-28.15924826,0,0
534,72,1,1,8884130.0,0,8889921.0,1,3,0,0,0,0,0,86.05043786,-1.871462623,3.742804025,1883.661577,123.861799,5.953064384,-2.451008859,5.473817897999999,-27.11985983,11.42984895,-17.087948,1.937689531,-0.368089132,78.34068434,-6.923001021,0.5465855820000001,0.446870894,103.9405865,15.07391961,-32.81222363,2403.267135,89.99916157,24.55337526,-63.24581771,293.4135077,150.39257780000003,-41.06211882,2.897716675,10.19489359,6.633594463,2.133746755,50.0,5.770331937000001,-7.593038337,-124.8110456,-4.994330922,15.9912839,26.43761003,-21.76886959,1,0
540,95,3,2,8889936.0,1,8884118.0,0,4,1,1,0,0,0,84.31937315,-0.3877154,-3.071164527,2076.655755,236.3944067,5.3501281810000005,1.484003765,6.453998335,-32.62066578,6.39651448,9.680693028,2.275091574,-0.532948428,75.95811986,-6.619874035,-1.215370883,0.449572211,102.0566322,10.46687265,37.37829941,2344.225832,83.5436271,11.7698663,71.55648105,193.526317,148.11893730000003,43.62262241,1.604960327,-6.381127642999999,3.666738137,-1.27129976,50.0,5.308176887,6.312640035,-122.54814,-1.714931409,-9.516422456,28.58356658,-26.70570015,1,0
541,103,5,2,8889936.0,1,8884125.0,1,4,2,0,1,0,1,86.10169551,-0.5167836720000001,-3.700987447,2080.595256,269.2629372,5.420604824,1.550189695,6.314555254,-37.61684052,0.194356307,17.87092123,1.808918977,-0.373808744,77.36437135,-7.6894634160000015,-0.276946489,0.442569754,106.2923929,5.517592927000001,19.78205811,3356.150982,100.7227225,6.457173519,44.21289835,177.9840227,173.9905605,26.56371894,1.439194946,-11.12466399,0.286360632,-1.287983405,50.0,5.3649946360000005,7.578036114,-124.9918893,-2.196933319,-17.18963767,30.65706352,-31.73156908,1,0
544,118,4,2,8884130.0,0,8889921.0,1,4,2,1,0,0,0,85.47377592,-2.383616195,3.112809853,1992.052462,140.7108892,6.306319037000001,-2.374188231,5.561362457,-20.0883114,19.17098185,-15.71538425,2.4011456840000003,-0.773219078,77.00729814,-6.152814608,0.15240374,0.450964917,100.4465924,9.323522548,-12.94634968,1031.447514,106.1228731,11.04949682,-28.94634553,188.6212397,187.2243407,-17.27925436,1.5837323,9.414425287,11.02856786,2.1158040380000003,50.0,6.087543144,-6.229664597999999,-123.9448551,-5.819807086,14.41975887,28.32866872,-15.28196174,1,0
550,153,5,1,8884130.0,0,8888946.0,1,5,2,0,0,1,0,75.17163353,1.314195417,2.316527395,2446.808281,340.1502131000001,6.018683739,-2.3418493380000003,4.574589565,-59.5703759,-7.599220186,2.725708858,2.305970212,0.090292367,69.20382135,-9.550042982999999,2.817308658,0.518863004,94.1019225,6.661042471,9.250747564,1218.3942960000004,107.4336705,1.572680695,23.6216142,119.1914026,118.1564603,12.77719346,0.983904419,-0.7447318959999999,-4.2878574999999985,2.099730302,50.0,6.100831536,-4.503590953,-109.074109,0.510974908,-0.8951896429999999,19.58389679,-37.32817939,0,0
551,164,3,2,8889936.0,1,8884118.0,0,6,2,0,1,0,0,75.08926545,1.388826424,-0.936718737,,94.24289578,5.081003609,1.67202901,5.418426367,-49.84037012,0.936366932,-13.26503336,2.228855531,-0.310807848,68.39728559999999,-7.902173207000001,-3.422869383,0.512866005,99.58516042,11.71658976,28.83892427,714.6164981000002,94.03386072,18.40676028,57.07463864,231.16775640000003,207.8301401,34.68649318,2.145925903,6.763105800000001,0.06554335900000001,-1.579931244,50.0,5.170257117,2.173444108,-109.0988197,1.181369925,8.057803356,21.24857567,-32.09595788,1,0
557,192,1,3,675965.0,1,8884125.0,1,7,0,1,1,0,0,89.49968988,-1.864940887,-2.706143055,,230.14056230000003,5.812804312000001,1.176668423,6.070182131,-24.66427353,10.37670664,12.46773113,2.029405218,-0.290032363,80.84675885,-6.531814226,-0.336010238,0.426049089,97.96514623,12.96454107,-23.50853931,925.5147744,98.70746106,18.31283278,-48.54708154,235.29833280000003,235.29833280000003,-30.13959923,2.13699585,-7.664552743,6.254714834,-0.973932005,50.0,5.655406667,5.755976095,-129.9954091,-5.005880073999999,-12.91728124,31.09229987,-21.63280586,1,0
558,200,4,2,675965.0,1,8893537.0,1,7,1,0,1,0,1,80.67193998,1.179347372,0.7877580409999999,2507.008895,59.92488002,5.793660512000001,1.202175739,5.732437062000001,-55.97972197,-12.08133537,-20.79099805,2.227066577,0.203142768,72.98995361,-9.350840967,-3.1565250010000003,0.476865384,82.60285557,8.860634127,-8.251271309,1081.663836,,,,106.08684540000002,105.21704479999998,-9.105580509,0.968357544,11.48491735,-6.922816383,-1.2552263540000002,50.0,5.858172617999999,-0.994525383,-117.1948203,0.751887691,15.60761883,26.87014625,-41.58192464,1,0
563,245,5,6,8884123.0,1,8889929.0,1,7,1,3,2,0,2,85.98536636,-2.087546581,-2.1380490780000003,,215.2152659,5.753724667,1.202659142,5.950818901,-21.97586333,16.335508800000003,11.55537794,1.984378998,0.182037188,77.22542469,-6.248900617,0.060928003,0.445487345,85.39601233,12.27832393,-5.229593948,1078.032074,109.9054302,10.86084677,-4.558143505,171.9601543,171.0977818,-1.27279306,1.684573364,-7.000755432999999,9.580801915,-1.039249129,50.0,5.575692261,4.3092370110000005,-124.8536001,-5.223529384,-10.82298775,29.96608494,-17.36237534,1,0
567,272,1,9,8889953.0,1,8884135.0,0,8,0,3,2,0,0,87.77189967,-2.6882731210000004,-1.231950259,2277.906328,196.4399002,5.868878436,1.413025458,6.703733045,-15.8767888,19.75460676,5.838933967000001,2.085883814,0.773210086,78.99078029,-5.733026197999999,-0.106271559,0.429623407,98.82873094,6.780223419,10.23181691,615.8229392000002,108.3373017,6.2102016110000005,19.05304484,165.4278774,161.77593000000005,10.54137473,1.344855347,-3.668470614,11.91852204,-1.333725802,50.0,5.684351849,2.588785162,-127.644477,-6.419481945,-5.937473737,30.92768703,-12.88374504,1,0
572,326,6,6,8893550.0,1,8889937.0,0,8,0,3,2,0,1,80.11430533,-1.521563556,-0.741725635,1916.196634,210.2058704,6.510994665,0.590393155,6.154189385,-31.47590458,11.9692969,6.991718852000001,2.481983249,0.48781604,72.68127238,-7.473865139,0.589853727,0.474397538,103.4738836,10.48220528,25.07778338,1596.59055,97.68920051,12.1849584,50.56479696,193.4526649,191.6733005,30.57630083,1.5697344969999998,-4.056574731,7.025059362,-0.5377166729999999,50.0,6.379505917,1.316326577,-116.5289672,-3.961230817,-5.498807929,24.79300599,-22.65137125,1,0
576,341,2,1,8891138.0,1,8884134.0,1,9,1,0,0,0,0,88.87492015,-0.8853965570000001,-2.784677294,1866.655169,224.5184398,5.337463561,2.142060564,6.410543995,-23.39720283,11.27475246,11.11885933,2.572730383,0.506679399,81.07440849,-5.323916613,-0.6706105139999999,0.423799739,99.13077237,8.263073868,1.801872795,1238.597408,109.471406,8.360727489,10.76722921,171.12092969999995,170.7456114,7.46517891,1.437880249,-6.917489281,6.456233484,-1.948328053,50.0,5.263427937,5.964215597000001,-129.3036145,-2.684813587,-11.67123762,27.82530777,-21.28104503,1,0
578,8,2,2,8889947.0,1,8884540.0,0,1,0,0,1,0,0,89.19431029,-0.9000490090000001,-2.661448483,2129.895374,189.0022666,5.626329845,2.319129457,6.269916759,-14.57517137,20.38918493,3.23536457,3.581149942,0.133793144,80.34824728,-3.67638167,-2.044801209,0.425583015,65.18663328,20.57866109,-27.41603694,,92.82420287,22.30989756,-59.02250885,172.90213290000003,172.90213290000003,-35.83178238,2.443879395,-2.630651964,11.47683419,-2.124121638,50.0,5.552742319,5.930372737999999,-129.65837340000002,-2.474906396,-4.411777319,30.86210739,-12.92663861,1,0
580,19,1,4,8884538.0,0,8889924.0,0,1,0,1,2,0,0,76.86872891,0.916878011,1.4828656830000002,1889.298806,288.2619265,5.85615344,-2.393476264,4.936881835,-54.48007313,-5.148717785,15.46249572,2.182973775,0.296706212,70.31314187,-9.114811067,4.351695736,0.505513831,72.84973206,22.9602535,-0.327027198,1220.158802,109.7325846,24.8490717,-7.663082425,198.9122662,198.9122662,-5.769268765,2.476398926,-7.62515135,-2.974778305,2.237091888,50.0,5.9014929160000005,-3.388970307,-111.5938246,0.024224081,-9.513276462,22.07339608,-35.88543567,1,0
588,66,2,2,8889947.0,1,8884524.0,0,3,1,0,1,0,0,89.8797127,-2.363305505,-2.169458559,2170.736263,193.0242135,5.580138497,2.256234887,6.395325202,-13.2094503,21.07650369,4.882733711,2.303359303,0.667230425,81.0529218,-4.880944513,-1.236010213,0.421434065,103.707349,9.285413163,-17.27287068,3277.7783050000007,102.7486041,15.21489896,-39.27750573,242.9279063,242.9279063,-25.91636782,2.231694336,-3.388030521,12.37643815,-2.103028004,50.0,5.404591719,4.805441262,-130.6370068,-5.783286267,-5.768336289,31.31708975,-11.10237967,1,0
590,77,1,3,8884538.0,0,8889923.0,0,3,0,2,0,0,0,88.19531585,-0.873403112,3.829721467,2108.6542440000007,108.8128331,5.531052027,-2.263683049,5.566506091,-30.94587985,6.003150572000001,-17.72317498,2.134559663,-0.15822372099999998,79.35874191,-6.687913363,0.488892106,0.437494947,89.67188892,7.629461626,-11.75752157,2757.518371,106.3254707,5.912185695,-28.19333674,149.9026105,149.9026105,-16.51832939,1.351934814,10.75624911,3.5034948310000003,1.944883974,50.0,5.435827336,-7.967090167,-127.8686248,-2.988362235,17.49117456,30.74938421,-26.47687299,1,0
596,139,4,6,8889947.0,1,8884540.0,0,5,2,1,2,0,0,81.58281720000002,-1.148349501,-2.803986383,,149.0919955,5.600577027999999,2.430017801,5.659059798,-35.63177561,7.184473415,-4.3252828480000005,1.559103711,-0.546974336,74.05126615,-7.813387312000001,-3.618111769,0.470951113,75.9409683,9.583750997000001,29.42756938,1068.128691,94.72386914,4.145315745,55.92260184,130.91991470000002,129.0865656,31.06702464,1.328657837,1.422762231,4.225061338,-2.190285973,50.0,5.481289218,5.933274013999998,-118.4421411,-3.466322757,1.991650749,25.69649991,-26.25960523,1,0
597,156,2,6,8884538.0,0,8889923.0,0,5,1,3,2,1,0,74.81337877,0.965190355,1.3792081859999998,2020.208007,309.3410243,5.8214012839999985,-2.284692178,4.975481807,-63.62401474,-11.53656644,14.01461042,1.43121819,0.18588494,68.62369792,-10.73752263,3.984786355,0.519443193,85.24488946,11.06988116,16.66737479,,104.6995662,9.250003298,33.73305044,159.76026069999998,154.0149258,18.92828237,1.551277466,-6.9062123710000005,-6.345422162999999,2.140624428,50.0,5.864156436,-3.052886777,-108.6041176,-0.158650431,-8.145381827000001,21.23841144,-39.65801858,0,0
599,163,1,4,8889947.0,1,666179.0,0,6,0,1,2,1,0,89.84214302,-1.964245996,-3.295374987,2207.3005780000008,185.5762201,5.533233486,1.892675129,6.429153295,-18.65968665,15.486309599999998,1.515091465,2.169480964,-1.012756815,81.56574361,-5.506526964,-3.006957556,0.420573023,47.9497472,21.24996949,-2.682886334,2164.124122,,,,104.1654178,103.9141417,-5.867977576,1.79005188,-1.840728393,9.134936455,-1.659036984,50.0,5.384945282,7.472293982999999,-130.5456305,-5.030778693,-3.147061567,29.86293421,-16.55620535,0,0
612,270,1,5,8889935.0,1,8884524.0,0,9,0,2,2,1,0,91.7746649,-1.568010835,-2.213784011,2348.535934,238.9399832,5.356437384,2.017044236,6.54016291,-24.75338511,7.767560156,12.94753947,1.854307343,1.064886357,83.39265797,-6.281329519,0.2629101,0.4104432320000001,80.09915676,19.29199341,-18.90046524,,100.7078432,26.75005436,-44.24828292,226.7748951,222.5071476,-29.13014473,2.775761108,-7.843788737000001,4.779455755,-1.869604178,50.0,5.237304143999999,4.783230518,-133.52499740000002,-4.381349566,-14.02235846,31.37664274,-23.62980494,0,0
613,276,3,1,8889935.0,1,8884540.0,0,9,2,0,0,1,0,90.08122777,-1.504142886,-2.69331965,2372.814492,237.408636,5.572073345,1.812649169,6.426245295,-26.53991403,7.120089615,11.18657481,1.976230859,0.267826291,82.54376325,-6.523746752999999,-0.568289602,0.417569335,92.04515894,9.876002488,31.99523738,2681.026449,90.63599369,7.388572963,62.32993029,153.0222203,125.5261123,36.59817861,1.3544061280000002,-6.907629458,4.337928143,-1.626194826,50.0,5.452848884,5.834308807999999,-131.0633803,-4.230994119,-12.00556007,27.90760112,-24.634666600000006,0,0
615,22,1,9,8884542.0,1,8889924.0,0,1,0,3,2,0,0,88.72525732,-1.716935576,-1.039087708,2184.402582,179.765581,5.673948707,1.67534795,7.002687907,-16.48707408,17.7632965,-0.072808604,2.738678699,0.724689445,80.23647043,-4.893326752,-1.053163118,0.421215317,78.35530199,19.80733124,-23.33307975,2905.356883,97.74657972,27.13003264,-50.45366112,224.526547,222.6539315,-31.2681117,2.825387573,-0.290010054,10.55395206,-1.611911691,50.0,5.563501943,2.345749203,-129.2298271,-4.291991867,-0.483595638,30.43367309,-14.57519257,1,0
626,81,3,6,8889942.0,1,8884540.0,0,3,2,1,2,0,0,77.13240302,1.271467683,0.054700006,,50.20131389,6.111018088,0.986091228,5.229834302,-55.98266161,-8.061546926,-9.622139225,2.641046267,0.235658877,71.19669433,-9.057837202,-1.733997419,0.498235851,102.2410987,8.686195284,7.765033682,655.1520595,109.546224,9.652022238999999,9.980873941,189.5544185,188.7272261,4.248810702,1.499539185,5.082462007,-4.595896449,-0.984052196,50.0,6.186833252,0.19514734600000005,-112.1581149,0.7309703479999999,6.479480138,20.12534868,-38.03322069,1,0
630,97,4,1,8884542.0,1,8889923.0,0,3,1,0,0,0,0,79.42911379,0.53109216,-0.91635284,,94.72515831,5.544307793,1.636304996,5.891001436,-43.25490045,0.532939145,-6.945681605,2.432855217,0.206719372,73.57052931,-7.533026706,-2.218166867,0.476264573,87.01037465,10.94186287,-25.27309168,,95.68564024,12.15923509,-54.26089951,180.9464967,178.4685808,-33.19220173,1.844924927,3.503667207,0.150231857,-1.558582793,50.0,5.561984367999999,2.052818561,-115.6772991,-0.189235438,4.781617694,20.12348846,-31.96902015,1,0
639,159,3,2,8889942.0,1,8884540.0,0,5,1,0,1,0,0,89.15038325,-1.0476641,-2.105909186,2283.552738,222.4425297,6.18761922,1.052996444,5.259948327,-24.06255663,11.83696723,10.855627,3.197481795,-0.021497723,81.49541269,-5.510056873,-0.08636327199999999,0.431236848,88.29963849,5.629994291,-24.22299067,3045.31942,97.17621722,2.072032982,-51.54282352,122.1031499,122.1031499,-28.53645231,1.075917969,-6.309767057999999,6.53313354,-0.868242155,50.0,6.074264934,4.372135073,-129.55404879999998,-3.2391946380000003,-10.72414834,27.06067868,-21.07026412,1,0
645,178,1,3,8889942.0,1,8884522.0,1,6,0,1,1,0,0,80.90994961,-0.179528684,-3.425401287,2081.164725,247.2400453,5.851622913,1.546049085,5.198333466,-37.40259347,6.222708738,14.93001756,2.565599571,-0.435046226,74.37450509,-7.084243679,-0.658741212,0.475379821,95.82531892,15.1549583,28.15352549,,92.2341351,25.14862567,59.93943127,263.36582200000004,179.1982259,39.96696188,2.779483032,-8.764716929,3.319125892,-1.239896789,50.0,5.807142081,6.537746887000001,-117.4901033,-1.608179989,-12.29690985,21.48309385,-27.51731038,1,0
655,261,2,3,8884545.0,0,8889922.0,0,8,1,0,2,1,0,75.00220064,-0.220620469,3.110012285,,358.4062195,5.907440885,-2.7140722000000004,5.613953509,-52.23304241,-2.388167057,0.065144131,1.348500425,0.196462568,69.72861529,-9.864274755,3.122144797,0.5081381189999999,80.78432035,14.08798325,14.93789138,,105.5847271,12.98477542,30.85068046,180.8867969,154.6246581,16.69833916,1.871703491,0.7809065609999999,-1.215653652,2.448618288,50.0,5.855014484,-5.925801914,-109.0293087,-1.925419044,0.945225129,18.17070064,-33.64550037,0,0
656,262,3,1,8884545.0,0,8888946.0,1,8,2,0,0,0,0,85.85204161,-3.089221883,3.847893612,,138.2520271,6.3592482310000005,-2.390645002,6.054033152000001,-18.86639146,19.44256964,-17.38406698,1.918686019,-0.272667879,77.31531378,-6.659634443,0.54492179,0.445473327,103.2799911,8.057689267,-4.470218883,,109.741001,10.63722108,-7.541545847999999,220.5775785,219.436953,-4.196787857,1.867786255,10.7242656,11.59961765,2.100928782,50.0,6.108795545,-7.8494047139999985,-124.42574109999998,-7.294061122,16.53640681,28.78812573,-14.28788242,1,0
658,273,6,1,8884546.0,0,8889921.0,1,8,2,0,0,0,2,92.16245292,-2.702198338,1.968593804,2173.2821710000007,121.477194,5.928784971000002,-1.413871019,6.536219612000001,-23.89615098,8.047476808999999,-13.19308456,1.455949735,-0.707186856,84.81584793,-7.212793491,-0.540277835,0.406783789,90.91505716,12.84600208,26.72831996,1971.564381,94.96920895,17.183426100000002,55.50442663,225.3473759,221.51598430000004,34.7403875,2.232654419,7.813394363,5.173896373,1.283433067,50.0,5.7312077860000015,-4.218071923,-134.1063254,-7.042165234,14.26291484,28.35635719,-22.72938982,1,0
665,6,2,4,8889936.0,1,8884540.0,0,1,1,2,1,1,0,85.20630374,-0.571924481,-3.5888254139999995,,232.6514155,5.0916772,1.906682769,6.0503644,-26.55017881,12.05160379,15.83975301,2.348742886,-0.099432519,77.05481119,-5.5960648410000005,-0.585969411,0.447172614,101.6334483,6.335337977999999,31.01958012,2774.733853,91.67277815,2.459404605,60.79523254,125.2391336,125.2391336,34.12063757,0.941237793,-9.737674161000001,6.734585888,-1.636144091,50.0,5.032995932,7.287891031,-123.7370964,-2.030033898,-14.92017869,27.39151966,-21.85523698,0,0
669,28,2,2,8889936.0,1,642215.0,1,2,0,0,1,0,0,75.39569979,1.11517768,-0.8895372290000001,,86.42947013,4.994951309,1.798915991,5.866290745,-50.96630066,-1.069013981,-16.38024445,1.783783735,-0.392366124,68.27496168,-8.490355884,-3.997210313,0.508405199,88.31697107,10.76442364,-28.29633047,1935.510218,95.06570794,7.458024302,-55.33988408,147.4465006,147.4465006,-31.75242241,1.384666748,8.570300900000001,-0.956846078,-1.717632033,50.0,5.056027772,2.1458739280000003,-109.5734811,0.7499546440000001,10.20329663,23.10720109,-33.31321327,1,0
672,44,1,2,8890885.0,1,8889917.0,1,2,0,0,1,0,0,83.31354113,-0.76226939,-3.716371958,,198.5950032,5.189338645,3.4765851810000004,6.246103025,-25.17319914,14.94628235,5.041219628,2.387112293,0.464770511,75.35248206,-5.539341955,-2.758367112,0.455878567,107.1903075,8.800054614,-29.64525472,2388.006356,93.07345490000002,6.702938269,-58.62827782,154.40819530000005,154.40819530000005,-33.61763065,1.150740967,-3.935707867,8.430816715,-3.20283088,50.0,5.120263216000001,7.717876996,-120.99981909999998,-2.320111609,-5.760019727,26.43691744,-19.83530995,1,0
679,84,3,3,8889936.0,1,8884539.0,1,3,0,1,1,0,0,85.45666668,-0.378798082,-3.536971197,2073.336595,251.5009954,5.164572635,1.69168596,6.310611673,-33.27475728,4.46697493,13.45721325,2.042118046,-0.448707056,77.99606965,-6.674006855,-0.983042685,0.442163035,102.3187948,5.493932017000001,19.89259204,2784.428304,100.6724227,3.335327211,44.32900111,138.78347040000003,137.9820691,24.67290951,1.087398071,-8.410097464,2.559428725,-1.4392851169999998,50.0,5.1208200580000005,7.292752287000001,-124.2217037,-1.775875255,-13.07856317,25.99187499,-28.19387467,1,0
698,216,1,5,8889953.0,1,8884544.0,0,6,0,3,1,1,0,86.46211564,-1.221561942,-2.0527747730000003,2153.44667,233.0969221,5.525591709,1.399942787,6.642732652,-27.06042173,9.058836241,12.10911295,2.151645674,0.529447882,79.41838069,-6.356798222999999,0.255605949,0.432554593,74.73484711,15.163940300000002,17.72875541,810.4541022000002,103.3108538,12.93412432,37.77385776,159.9974865,158.04952419999995,22.08157567,1.777820435,-7.2729604110000015,5.354762459,-1.266754514,50.0,5.432081141,4.184388116,-125.9289723,-3.422832595,-11.69282331,25.28682831,-23.56513448,0,0
701,236,1,4,8890890.0,1,8889917.0,1,6,0,2,1,1,0,87.64349789,-1.983352474,-2.892765037,2238.733136,217.3055489,6.056303606,1.743655107,6.708685465,-22.62216971,12.700643800000002,9.702547136,2.355122044,-0.094295304,79.97487559,-6.292505182,-1.037014523,0.427759007,94.05131541,19.85245878,28.07765861,,93.31879761,34.750559700000004,58.23740798,299.0708421,172.474931,40.25599256,3.47600769,-6.242720074,7.644650707,-1.5560147030000002,50.0,5.915835741,6.180340619,-127.4902878,-5.031239862,-10.22358512,27.42755163,-19.65454804,0,0
705,263,3,3,675965.0,1,8884529.0,0,7,0,1,1,0,0,87.94884459,-2.393346857,-1.845159597,2210.3855550000007,236.9503455,5.973975243,1.324341735,6.191293525,-25.21392069,10.75331935,16.57926021,1.6610361880000002,1.002054016,79.90782143,-7.154836437,1.308972513,0.43164337,65.35006109,23.31780216,-30.64733313,3366.083107,88.78328497,25.36650754,-64.94244455,191.6845336,186.0248975,-38.55084062,2.626028442,-9.635911627,6.6218258310000015,-1.1939287159999998,50.0,5.7811360239999985,3.620425615,-127.8357617,-6.102920649,-15.7679575,29.09137566,-21.33826339,1,0
707,285,9,6,8889946.0,1,666179.0,0,7,2,2,2,0,0,86.53809148,-1.3632732419999998,-4.124238881,2104.1611350000007,204.9119815,5.410691172000001,2.46998289,6.708027688,-15.9798879,20.57434411,9.571484898,2.82939284,-0.508889979,78.13086916,-4.426512392,-2.290228781,0.435151365,85.87725738,15.17266769,21.33186609,,102.1564641,18.19606283,40.79217536,206.640991,206.640991,22.06869984,2.10569458,-6.633501225,11.89369843,-2.200447165,50.0,5.313890442,8.810660233,-125.70164950000002,-3.421949919,-10.4791472,28.49389645,-13.38520502,1,0
719,342,3,5,8889941.0,1,642215.0,1,9,2,2,2,0,0,90.82245615,-1.000817507,-1.21343236,,202.64842,5.675379579,0.765821002,6.1537741310000005,-19.26515275,14.76623628,6.174587917,3.145118754,0.159264142,81.38243266,-4.673878,-0.033150309,0.4198666270000001,101.6592531,9.37911951,-5.377666962,,109.6004337,8.401981949,-9.361350233,168.0228034,165.64249819999995,-4.241509905,1.355112915,-3.793930412,8.423709918,-0.6769197509999999,50.0,5.589678967999999,2.605708271,-132.0484858,-2.904137383,-6.553563644,33.80147716,-17.62309135,1,0
725,30,8,2,8889953.0,1,8893319.0,1,1,2,1,0,1,0,87.63610307,-1.346762136,-1.934511368,,213.6927912,5.489633104,1.336163747,7.083700339,-22.03190738,12.93865857,8.648583214,2.430471942,0.300556373,79.41374714,-5.594211037000001,-0.261288139,0.425620805,103.2799227,6.9065987820000005,-14.15223065,917.1008013,105.56814740000002,4.93859245,-30.908966,145.8312098,141.65341709999996,-16.84014672,1.106443481,-5.4945092760000005,7.732790326,-1.223643303,50.0,5.402087125,4.098992499,-127.6404073,-3.543191355,-8.949478366000001,29.38448243,-19.57884919,0,0
726,36,1,6,8884012.0,1,8889924.0,0,1,0,3,2,0,0,83.28792943,1.993059896,-5.578740774,,271.1921403,3.812415636,4.133496366,5.8558054120000005,-41.11133781,-0.325812882,13.81395687,2.2475363180000003,0.08570707,75.54277319,-5.727644102999999,-2.986947065,0.459647123,91.68809889,10.70000589,30.85596536,1619.8624630000004,91.50229475,8.358294524,61.05165626,152.46113219999995,152.46113219999995,35.34109299,1.351796875,-9.110713867000001,-0.769370014,-3.688001382,50.0,3.950894408,11.35692844,-120.5511548,2.97091431,-13.32200063,24.82414458,-33.29904798,1,0
731,73,3,2,8884012.0,1,8889924.0,0,2,1,0,1,0,1,82.64998759999997,1.215523369,-4.52742449,2322.513913,273.0541295,3.758975709,4.2656918,5.861320373,-42.1542833,-0.7207146209999999,12.77772958,1.3788970619999998,1.116298001,74.84236528,-6.720746433,-2.118274576,0.463284413,85.99999211,13.03136045,-3.341115033,1014.926672,109.5045996,11.583248800000002,-10.4261691,176.8046765,176.8046765,-6.2849731539999985,1.7370874019999998,-8.315546506,-0.7689520609999999,-3.90584769,50.0,3.833368879,9.105842518,-119.8266387,1.288792792,-11.9517429,25.63119724,-33.27924559,1,0
742,118,4,5,8889953.0,1,8893321.0,1,4,2,1,2,1,0,76.56455281,-0.168081937,-2.0760453290000003,,179.8624733,5.595636487999999,1.5180974580000002,6.494281141,-38.99187262,8.820674106,-0.021280159,2.191941049,-0.389970698,68.23301657,-7.665561007999999,-2.080159583,0.49767114,99.38981545,12.95193505,-22.63565075,1242.547212,100.2730349,19.78099765,-45.22487364,260.7759437,250.0127612,-27.31364997,2.454138794,-0.77646215,4.965563318,-1.372924311,50.0,5.567033665,4.034264362,-111.2768415,-1.266919748,-0.940235727,26.33279177,-26.16113468,0,0
744,123,2,2,8893311.0,0,8889926.0,1,4,1,1,0,0,0,84.8371697,-1.13140568,3.804176286,1806.117517,97.55408513,6.061107035,-2.730843655,6.552304512,-35.92950915,2.005473003,-15.39171327,2.02726117,-0.520610714,77.70962603,-7.939296542999999,0.872101496,0.443293599,80.58224757,19.50764706,-6.410008055,1487.561472,109.48852340000002,26.37256864,-10.59315859,238.4797598,238.4797598,-5.402070489,2.73467041,9.610957175,1.436560534,2.475067419,50.0,5.9674908260000015,-7.783477481,-123.3191916,-3.412874169,14.74338572,25.40276602,-29.97033818,1,0
