,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
1128,9.119190356,9.652389738,1.605874634,1171.244054,109.7389379,182.92714740000002,94.61463814,5.8769039670000005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1130,40.19903266,80.11601294,5.024400024,4274.356411,109.40167450000001,160.7907157,83.16506494,13.65615379,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1133,58.08467745,137.10996469999998,5.856558228,4667.212616,98.05166012,58.97114581,86.13548966,27.6541131,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1165,15.97121059,27.10759014,2.9486212160000003,1060.624918,109.57765390000002,291.0900243000001,97.44992997,-2.21852436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1167,29.80557506,60.82177318,5.1813665769999995,4020.1365450000003,109.87142639999999,377.6984667,98.17113463,0.025808715,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1173,7.096365041,2.3654799140000002,0.944530029,2074.253423,95.75668581,123.0904504,99.60605278,-29.92393804,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1185,25.17759794,47.19424859,4.419273071,3753.200761,103.8179387,335.885927,96.4851138,27.4799397,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1186,19.10879891,34.11547529,3.614318237,1615.733535,109.9956284,324.8549264,96.48513467,2.820855337,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1191,13.70316976,18.77366297,2.073578491,1167.286909,105.17622309999999,234.3327114,100.07806509999999,-17.32019354,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1202,8.793141622,0.816477295,1.128268433,487.4474778,108.1480113,110.53811680000001,75.61501557,-10.47931451,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1206,39.41349811,81.70092650000002,5.157664185,5034.2513229999995,106.0338335,140.0327033,83.83248855,21.19052595,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1213,25.06779133,49.67840579999999,4.470553589,2683.104256,103.82089,231.7631071,101.5546324,-20.02740549,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1226,33.9859734,71.92607637,5.551939087,2663.727429,109.7012749,235.8976645,92.9336832,1.920120636,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1234,34.82677846,77.35065365,5.326022339,3049.433274,109.606672,183.781551,98.53708195,-7.99849501,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1238,42.36085015,93.58212985,5.587051392,4628.59983,100.44597540000001,92.31287581,84.51965191,29.01843526,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1259,20.44069203,38.14346103,4.0974554439999995,3545.482364,107.7572337,326.6649153,97.40343187,19.22933392,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1260,19.30967393,32.97477623,3.404474487,4053.486469,90.77857177,150.2660983,93.95578619,42.29271125,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1267,25.0636188,50.18521921,4.7265045169999995,1938.917947,106.5520759,377.211576,102.2120551,-15.21993522,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1276,27.11483762,54.31115961,4.880127563,2321.312383,108.81335349999999,371.058609,97.48923859,-3.421831659,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1277,19.91750917,37.50964109,4.0849200439999995,1603.468629,102.43776640000002,356.4968852,100.2969825,-23.44390592,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1280,40.98470171,81.66701995,5.052125854,4117.418949,96.91570216,98.74689178,79.94746911,-35.45778137,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1284,32.06825929,68.70703215,5.382337036,3010.312645,109.8603048,329.34096289999997,92.76901736,-3.516727878,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1285,28.84986009,40.82115714,3.2364691160000003,4502.480594,87.36260528,164.1801124,70.58407371,42.11741831,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1308,35.97450151,64.71558411,4.468071899,3857.7832780000003,109.65045570000001,239.9634134,73.01600216,-1.138537417,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1309,50.85893647,132.3953434,6.3576531979999995,4019.3096950000004,108.6414503,83.68814985,100.2454997,-14.53551722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1312,16.15639706,29.48392116,3.3833441160000004,1390.000958,109.8340815,309.3785499,99.38973463,-5.457333645,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1316,11.69950192,7.448824223,1.4527581790000001,1048.839601,109.146573,140.6554335,81.84967003,-8.122934837999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1319,15.88753092,27.23316312,2.9633917239999996,2204.097884,107.2550611,264.88651969999995,90.29211076,16.98618961,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1325,26.99490498,51.45569008,4.312559203999999,2870.2224,88.87452197,122.0688923,95.1061273,-44.94807182,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1327,63.67129319,131.1100402,5.910739136,4757.248725,109.4540237,43.422406099999996,81.3730752,-5.711278943,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1328,47.15793519,117.32774779999998,6.135151978,3974.4775329999998,103.3266212,98.61968893,91.36732684,-23.88716704,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1338,27.27236528,52.83461749,4.816237183,2266.233634,103.8025686,350.36161539999995,95.13038319,-20.35560622,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1359,26.75796309,49.1378026,4.33244812,2870.54658,109.55179309999998,318.3806482,85.20153916,1.8446117659999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1386,8.61081791,6.5099106970000005,1.348244019,2060.688696,79.64365763,133.4858626,86.24466251,44.94117007,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1392,8.570853369,6.738016619,1.533289185,3605.132369,93.39383719,151.1744535,82.56659683,33.85556482,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1398,16.47517863,20.26877478,2.328081665,1752.3876480000001,87.19841502,147.1423621,75.31221387,40.83879724,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1402,19.167737600000002,39.32190493,4.229594116,1916.7787829999997,109.17949270000001,332.4715537,104.69061140000001,-4.189173007,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1405,36.35916468,78.81250718,5.1387652589999995,4133.316474,109.9997784,173.7880643,88.49179819,2.1809959780000003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1416,19.79100495,38.68714324,4.561627808,1857.3824510000002,109.1469074,393.1651042,103.5901267,4.19127818,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1428,23.76024463,41.95058881,3.696987915,1138.721844,99.97007943,315.1900584,96.83342747,27.003359399999997,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1434,4.79270579,1.645073739,1.050339966,2453.979209,105.57047490000001,122.20802169999999,89.34208511,16.79887727,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1441,42.40181425,86.14425501,5.206709595,3532.911053000001,106.4096212,304.0671084,86.42577881,12.9054726,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1447,34.46354238,53.54525297,3.900282593,3293.687512,103.4229885,250.3207622,70.97718464,-22.39285741,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1448,14.26680355,22.42793277,2.584671631,1037.3823869999999,109.4077626,254.0575435,93.41923222,4.7418182710000005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1455,37.56504624,75.86708219,5.257129517,4114.136119,106.7792493,346.95779710000005,92.47384068,18.358480899999996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1457,64.29471003,99.26304611,5.772133179,5013.883432,102.2779351,61.36999048,82.06409183,21.69696531,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1489,21.03199237,36.63182503,3.6484832760000003,3615.8957490000003,109.1400922,312.01401160000006,95.98033191,-14.45755574,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1490,24.75239339,41.08376329,3.706947632,2768.3267760000012,104.4870141,301.0951293,89.79113538,25.18847019,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1501,29.61839584,62.22807059,5.484667357999999,3690.6015020000004,109.7988476,383.1945399,101.6551523,8.050684373,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1502,12.93427377,16.06420201,1.706923218,3053.677384,88.96905435,191.2606853,102.6388316,-40.24661843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1527,35.61662198,41.93828213,3.480797729,3566.7649030000002,109.754966,170.7129669,58.056780599999996,6.9645478,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1532,34.20129879,71.22399875,5.114740601,2483.84962,101.7654894,123.13580800000001,96.59037916,23.21108409,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1537,12.31851803,15.93341635,2.156282349,3374.135482,104.8666971,219.5192026,92.06655436,21.04905583,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1546,27.56452101,53.64987081,4.5959515380000004,4089.2029979999998,108.83903159999998,336.8863913,93.75762883,12.078740400000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1583,55.04418324,138.7686559,6.083101196,3130.5261149999997,91.77190241,61.920136899999996,84.2724267,36.17714347,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1585,27.12478509,45.68941942,3.917489624,3953.370042,108.4024365,242.7319292,75.4367167,18.64101385,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1592,20.83637643,39.79061389,4.355241699,3070.553585,109.2889458,309.881878,93.37769693,13.52053754,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1597,22.99787488,2.028620057,1.937578735,1169.976938,109.44366059999999,112.9761828,50.4361517,-5.668762435,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1610,21.57960259,42.25801031,4.2293304439999995,1864.500927,108.9067854,331.12084169999997,97.57182318,-0.844331327,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1618,67.09607064,26.677288899999997,5.705194702000001,4399.7848509999985,107.24253700000001,47.26868232,75.2956648,12.4921302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1632,24.0730626,47.83186794,4.685944214,2021.7303420000005,101.51222840000001,340.4575506,106.59578529999999,-33.0196448,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1636,15.657695499999999,24.86675714,2.9070977780000002,3329.983948,105.69252560000001,233.52596060000002,88.04054502,21.09820609,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1643,22.80531775,30.88941186,3.041744995,3757.380686,94.37025167,224.54055730000005,75.94731228,-38.03969434,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1645,55.54147129,30.24891877,4.065114136,3979.099671,57.65372714,55.33655971,54.90968661,-59.10019852,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1650,19.25416737,36.78102327,4.024790039,1470.115419,107.5711841,316.82820510000005,96.06237061,12.68008521,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1654,20.52041271,39.66514013,4.305276489,2670.990788,109.92162079999999,307.1144305,92.27733952,-6.049523347999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1671,4.313181332,2.328141841,1.0305352779999999,2013.1083260000007,102.41767220000001,124.5194899,99.12582475,-22.06592601,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1677,14.25339283,21.00079826,2.1243377690000003,1659.821109,96.70562041,229.989092,101.598259,32.56042583,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1692,37.52842431,86.00868763,6.123987427,3702.3807659999998,106.54356100000001,105.1761571,100.68723299999999,10.70238673,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1696,53.58109781,115.2259838,5.205916138,4870.9645869999995,109.2224998,116.4516428,79.70589979,6.609495475,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1699,25.83600587,48.64993424,4.266143188,1910.581743,103.74075909999999,356.8593755,98.81055165,-22.98183254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1706,30.26276871,60.37712499,4.986907349,2969.8832859999998,103.4335206,145.25756930000003,88.50519564,-18.80116181,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1712,8.472966259,9.585966895,1.492714233,2000.4661600000002,108.2572078,182.4530471,101.6037065,-12.038758,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1726,34.56072578,66.11892401,4.610604858,4022.936061,95.76259055,105.2597844,83.18517987,34.43535966,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1749,31.29410147,66.33217488,5.1759515380000005,3979.8251590000004,109.9554244,203.9292811,98.12288256,7.003676434,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1763,7.096097847999999,5.229607339,1.123174438,1900.716784,93.56282067,144.12382730000004,102.9039741,-32.99510545,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1765,26.74336125,51.56092251,4.683602905,1965.11365,104.1695502,223.93752,100.346711,21.38649609,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1768,16.88943749,22.16762735,1.963173218,2571.783798,84.52552432,154.24654730000003,102.51597629999999,-43.88633846,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1771,29.54636776,46.57910269,3.754944458,3396.951044,106.0101192,229.24028739999997,72.32830489,21.98543948,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1776,19.03216998,36.70741516,3.824559937,1242.409218,109.4100825,341.5682285000001,100.6966413,-6.156567815,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1792,4.6580980830000005,1.497128754,0.96147583,816.4930695,109.29782639999999,121.1802822,96.31897054,-6.326391569,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1797,13.06860173,21.54176434,2.8727331539999996,1124.6288,108.2868846,289.2717256,99.66813091,-9.758842793,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1802,14.67172897,26.40074492,3.2131146239999997,1712.6952420000002,102.96412990000002,337.43201569999997,103.05909659999999,-21.97965978,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1816,4.826854622,4.908262535,1.3514483640000001,573.9787554999998,108.3677352,170.1801882,105.19456840000001,-9.732746432999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1818,8.513411227999999,1.256175971,1.100958862,2205.234441,99.47796126,115.4750844,80.78418785,-25.51955886,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1822,14.98095901,23.25248702,2.383666382,1316.737175,99.42657,267.2595259,106.9265332,-29.45446481,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1823,49.10694699,117.6573794,5.9118927,4436.207724,106.63759099999999,107.78618030000001,92.66107486,12.86838475,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1826,37.33092742,73.59427226,4.857072144,4631.758249,108.03857620000001,281.7836814,78.2264561,-10.28916718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1850,19.35220954,32.92626926,3.152444458,4095.829766,92.33180066,165.7508156,91.43383637,-39.50494122,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1854,9.90492623,10.73341344,1.701427002,2723.7369989999997,103.1016861,179.8187749,89.55031183,-22.37343575,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1860,18.92822434,37.87065465,4.3713763430000006,3061.1586859999998,105.88251170000001,367.8799583,99.54134833,-13.9273364,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1866,12.15755641,20.23209065,2.8116253660000003,2032.6860760000002,109.1400672,273.39560889999996,100.4872468,-3.8337419130000003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1893,16.23483063,28.40012663,3.2085870360000004,3377.2950909999995,101.9772717,295.6089492,99.85000945,29.45113415,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1900,34.39032012,76.11493825,5.979963989,3246.778013,107.4027619,149.34822340000005,99.80220154,-11.76785745,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1907,44.20027444,102.3322507,5.578331909,5232.853222,99.53946979,110.7970645,88.73796766,33.63360522,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1909,19.83283107,36.53466955,3.6367901610000004,1119.978336,107.11808899999998,297.00246719999996,97.42380833,16.93702846,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1934,16.10440947,25.12913076,2.872271118,3337.2512920000013,103.4179914,253.58709900000002,93.11761156,-26.0108096,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1943,20.25124571,37.96762084,4.222785034,2870.508121000001,109.8200999,360.0640299,98.69894945,-9.217654561,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1977,49.62236657,101.5479302,4.878120728,4399.126095000001,97.58346656,120.8839277,75.78355892,-30.16599485,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1993,52.04075414,113.9880189,5.370443726,4303.889876,102.45173009999999,133.8315333,86.15299822,-26.32177954,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1996,9.405906121000001,9.825629792,1.706038208,939.0929223999999,109.4284818,188.63453130000002,90.80098167,-5.282232367,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2002,6.135593725,4.854795201,1.1231005859999998,1623.23611,95.45167923,147.327122,102.216505,-30.86917606,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2008,23.28533364,40.25701181,3.737992554,2972.293323,97.53418131,191.34561269999998,87.95045839,-33.43723687,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2017,58.13062677,132.98812709999999,5.827887573,4657.058403,107.61655049999999,61.62313586,83.23140608,11.789793,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2020,22.44605937,42.62740429,4.387531128,1836.4823559999998,109.36478159999999,381.1020606,99.7557978,-5.394372245,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2022,13.86775275,20.06341548,2.3359967040000003,1511.855304,108.49263959999999,230.4128125,88.86767794,11.64161662,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2031,29.42961581,56.48212525,4.5887615969999995,2716.746498,98.65318925,145.64752099999995,93.83205979,-32.20669335,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2034,7.085002983,1.169690227,1.009681396,1433.453327,106.8926064,116.1847736,88.71507654,13.80427062,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2041,14.921668400000001,21.76059289,2.683508911,2325.2679129999997,109.01996940000001,242.71781690000003,88.41952765,10.97696588,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2044,9.642357345,11.25317118,1.753053589,2244.326261,103.3147578,191.7028176,94.66049155,22.43462054,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2049,29.94379018,60.05865201,5.121174927,4497.927688000002,109.5610068,327.5289327,91.67010056,13.05169912,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2053,18.52132478,28.86993829,3.286517944,3427.922288,109.7787125,262.2117707,85.75938053,-9.063049537000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2063,19.04213575,30.61820583,3.064684448,1335.690153,104.1177602,292.6745514,94.71135636,-20.44621886,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2065,32.49924324,60.54144328,4.585661011,2811.5134199999998,105.0628269,300.6724952,79.85429398,-17.04025333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2072,29.18155751,56.383602,4.361748657,3701.35488,102.34915,164.8073696,100.4789203,-29.10875935,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2075,29.69443278,55.11537681,4.639619751000001,2876.6823489999997,109.9635635,336.23717410000006,88.77826159,0.058362,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2088,18.53030569,21.83562224,2.361245728,2607.5813510000007,93.32870109,184.9043579,70.60446841,-34.65040523,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2089,11.72067942,8.215384933,1.595504761,2061.7017530000007,108.87139599999999,136.8033648,74.77884452,9.387690355,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2096,6.602636424,3.155968404,1.067410889,843.013941,102.5969924,128.4720544,94.71546402,-21.75547905,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2105,34.0747165,69.19615879999999,5.06015686,4168.804302000001,107.65195690000002,322.4697898,87.4776547,-10.77744228,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2107,11.67729027,13.68617762,1.8163604740000001,2010.776894,90.67558413,174.0057055,92.18721025,-37.112405100000004,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2108,16.86566004,29.41093439,3.545265503,1653.058591,106.372574,370.8215059,106.51519420000001,-18.79358013,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2111,22.47598157,39.91969511,3.8359149169999998,2145.793119,109.97634620000001,300.2575488,89.04898534,-1.689126762,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2114,21.96148008,44.18989979,4.653700562,2112.781151,103.09777009999999,200.317724,101.8331209,-25.514687699999996,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2122,14.19131271,19.54824238,2.140236206,2261.964025,92.4683776,149.3169894,99.78753372,-38.24095946,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2133,33.80202633,66.01374767,4.883566284,3543.2435630000004,107.28958770000001,304.0742342,83.55836833,10.88872164,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2138,38.75891887,83.28577184,5.56704895,3981.545825,84.01782089,77.24961635,87.47233887,46.97495531,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2141,16.20946565,26.3518174,2.854627075,1121.9118859999999,100.8094159,299.15721139999994,105.98478770000001,-27.62031652,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2145,15.53384243,27.71664803,3.427261353,1877.2683170000007,108.9615134,343.5640277,102.9195727,-4.650934485,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2146,43.64614574,102.46817829999999,6.036212769,5480.521133,104.8552505,86.62928033,92.94253627,18.99042509,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2169,20.40977537,34.5512615,3.461546631,1226.324713,107.1917699,329.9501974,94.05074880000001,13.34367955,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2170,35.79706931,72.25253368,5.134667358,3510.967164,109.74264869999999,207.503695,91.22344339,0.683346804,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2178,13.27713096,16.54945102,1.92178833,1914.187598,99.84285348,219.07480869999998,102.5334668,28.11549311,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2191,17.43659571,25.03101642,2.56850647,3975.0953659999996,92.64115726,246.8782577,91.88739246,-39.12142465,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2199,30.23804015,54.77813335,4.635252075,2017.964929,107.0308805,352.3325117,94.78823676,12.85612571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2201,42.194707799999996,84.67090739,5.204177856,4601.223362,85.4416256,95.19618721,83.12419742,45.40930293,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2207,21.0450112,37.49704644,3.8361737060000003,1974.39396,109.9256348,344.2086871,101.84484640000001,5.826787909,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2215,42.40949898,91.79390856,5.6687261960000015,3246.500443,103.6878259,95.54911258,91.75704155,-21.24818629,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2217,51.85288831,87.1423821,4.81888855,4223.275922,99.49812141,70.55831294,68.57141443,-26.71975496,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2230,17.94292663,32.44611457,3.42946106,908.5260671,109.93321540000001,312.7419155,99.23608547,1.939842048,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2234,21.02285711,33.60455653,3.296505737,1943.3932929999999,109.6756392,251.0644933,79.29115042,-2.569729507,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2237,9.446247552,6.3871095229999995,1.301794434,1995.9562329999999,98.84701017,149.8711142,92.85869888,-27.46318973,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2260,11.28256601,10.33885754,1.638596802,937.9453552000001,108.8432262,169.5847759,86.78213015,-9.301857036,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2268,10.07922726,10.8707606,1.524298706,518.9152981000002,108.2766402,140.8099835,97.21466235,-11.02826644,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2270,29.03825264,59.45118832,5.399917603,2734.0089359999997,97.57868703,110.47674340000002,102.3272691,32.81454771,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2275,29.380928499999996,55.15287594,4.440636597,2376.051626,91.5794257,114.16241409999998,90.29439158,-43.13078083,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2280,22.24030163,40.48753635,3.764807129,1722.1241260000006,106.10738219999999,341.9251142,98.37745288,-14.08646594,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2281,10.57532003,11.62818127,1.738665771,2441.232539,106.0347554,196.10778249999998,95.43040591,18.11269894,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2282,5.70405074,0.9118895090000001,0.8917071529999999,1378.859411,108.51493740000001,114.40264760000001,98.57329334,-9.48465894,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2290,36.74641822,74.85191317,5.038261108,3470.230411,102.9666108,99.40939137,92.03535249,28.40491459,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2295,47.86967004,86.79934951,4.722341919,5126.460006,105.9758092,52.49819655,79.07038794,17.65176953,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2296,61.66078114,161.2330986,6.47706604,5354.759368,109.97899,28.42741787,88.90007574,1.381834955,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2304,44.63962367,83.5409999,4.587964478,5236.988446,107.2855123,60.62161516,88.46146157,13.57876525,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2311,27.9881081,54.73297579999999,4.45171936,2498.493877,95.07072499,117.40103859999999,104.29506500000001,-36.97068073,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2318,9.427181332,4.189710744,1.298186035,794.6474508,95.44236401,132.0622602,79.96143553,-30.14721405,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2319,34.34278026,73.95369609,5.971924437999999,3791.4253329999997,100.9012403,102.4128957,101.5715436,-25.57982949,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
