,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
1342,-3.790161767,2,1000017371.0,0,-13.01047829,-13.22351275,26.06908093,105.5755574,6.743753817000001,0.17028015100000002,,-0.771894802,12.65689663,-3.181959117,6.183728677,7,22.07900573,0,1,1,222,8898975.0,1,4,2.318622167,0.017565952,,,,5.496747162,1.872465226,90.83367307,0,243.8497719,2224.413893,1,-6.075687276,-26.34623096,-1.073891522,83.66226553,0.410500113,-14.00670958,26.77130133,-25.5553696,-7.867860455,3.717849804,6.996901022,-132.2359182,-3.220457684,-1.668727974,50.0,5.41580254,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1347,-3.750926304,3,10000626.0,1,-12.92560566,-13.29061724,23.17864099,102.163071,6.363620441,0.15288391099999998,,0.229717609,10.70870945,-1.807960913,13.98306208,9,19.78736454,2,1,3,272,8891138.0,1,5,2.1352446730000003,0.012506228,,,,6.0953115460000005,0.78419318,92.61330093,0,217.3865937,2135.598176,1,-6.084315075,-18.07602402,-2.663526101,84.41564776,0.407518273,-11.71589825,30.69149866,-16.71233913,-6.412553842,8.462777852,3.922369876,-134.67946719999998,-6.823583246,-0.6586943479999999,50.0,5.8943502589999985,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1351,-46.28531366,0,1000026860.0,1,-2.345172932,-20.76936765,4.781207874,56.75047375,6.245754475,0.037195435,,-1.66201485,7.434533312999999,-3.050285984,8.479218565,2,4.127492852,2,1,3,101,1000017377.0,1,2,2.073435512,-0.5931946260000001,,,,6.150556132,1.602801917,86.93408748,0,221.13233,2284.824468,1,-7.002831007999999,-27.09282194,-1.969369371,81.72824200000002,0.429265423,-7.757630569,19.39043617,-23.8371046,-4.656177453,5.0038849,6.520796722999999,-126.5977202,-5.180442867,-1.379939377,50.0,5.990346276,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1354,-12.70917901,1,1000026860.0,1,-16.98585694,-20.51050404,9.441142662999999,97.24433247,6.0219773660000016,0.057005005,,1.251088608,-17.02792195,4.471622055,3.834182363,4,7.148360935,2,0,3,166,8891135.0,0,2,1.830715477,0.018230793,,,,5.166756377,-2.712261685,86.84147863,0,102.8017564,2033.174273,0,-6.896903178,-33.40749145,-0.594317939,78.74925562,0.439224052,16.9074827,28.0885466,-28.56934183,10.63176508,2.26671207,-9.331240886,-125.9787241,-2.332402419,2.371372046,50.0,5.102094325,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1358,-11.70070361,0,1000017372.0,0,-21.28455974,-20.45375207,15.01819182,84.18937947,5.444148403,0.116293335,,-1.248603388,-4.185635296,-0.465935127,-3.839166055,6,14.04752891,1,0,2,213,8888770.0,1,3,3.101354384,0.582394885,,,,5.400088839,1.3673973190000002,77.33270497,0,47.80596266,845.1966261,2,-7.443368781,-51.33570539,2.113183467,70.79382752,0.496023785,2.664687266,20.98459591,-35.54902176,2.089616789,-2.646614771,1.041049056,-112.4006644,2.590262723,-1.32344799,50.0,5.551735961,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1365,1.148267293,0,8899332.0,1,-15.1986051,-16.25051908,58.01605772,97.44203492,4.692375519,0.41171936,1683.9871510000007,-0.057830618,-15.57455503,2.8145548330000003,15.74207906,3,51.74807519,0,1,1,95,8894855.0,0,3,2.353737614,-1.057436608,,,,6.820157755,-2.43356258,68.80874536,0,135.412094,1475.489081,2,-9.089347871000001,-46.09393644,-0.65782964,63.1198895,0.565968509,8.918234477,16.56943121,-23.79277225,8.866332156,8.332498978,-4.438855079,-99.83182858,-2.536135167,2.161630568,50.0,6.713203285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1371,-39.12015033,0,8888763.0,1,-2.668012161,-21.49756282,5.654532532,68.00516879,4.592667489,0.052426147,,-0.491065277,-15.52409323,2.3597739840000003,21.10949871,5,5.375352502999999,0,1,1,147,8894855.0,0,1,3.267485059,-1.209049532,,,,7.198905047999999,-2.160882753,79.97118090000002,0,143.72456830000004,2016.069857,0,-6.472123881,-24.62167919,-1.973920887,73.2796228,0.486718341,11.79690096,21.23234569,-16.59012185,8.630463292,11.40100335,-4.228760523,-116.0462377,-4.880649706,1.93147216,50.0,6.972903585,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1382,-0.027284718,1,8894839.0,0,-18.74971217,-17.78595423,46.78833748,93.82846833,6.373443619,0.35151062,2387.469332,0.306887519,12.89661805,-2.145194245,15.86422175,3,39.73716198,2,0,3,86,8889973.0,1,5,2.234452165,-0.334523731,,,,6.585033826,0.565171335,95.54730807,0,219.0589402,2317.4452100000008,2,-6.125838913,-14.25575553,-3.431247336,87.15595957,0.395001585,-14.97949978,32.12593596,-13.30037938,-7.702321933999999,9.704668263,4.792466134,-138.8352218,-8.781211955,-0.416645983,50.0,6.330766568,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1385,-7.880694922999999,1,8899326.0,1,-17.00167928,-19.35570696,17.89245589,98.18885991,5.599650754,0.108132935,,2.634190916,6.169538096,1.492419762,0.40220599,7,15.32367476,1,1,2,216,9999664.0,0,4,1.969371758,0.23442896,,,,6.583673835,-1.6731347090000002,76.14513078,0,265.8563146,2207.478649,2,-9.381850902,-47.20392383,-0.728870163,71.78610192,0.496595702,-3.757009703,15.83665503,-31.70068208,-2.951259398,0.371845529,-3.073857967,-110.9352643,-2.816549891,1.541424271,50.0,6.490384272000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1386,-17.10977487,0,1000017372.0,1,-8.708651943,-13.72658114,10.51766505,92.43251614,5.974864964,0.068627319,,0.389270661,-6.380113719,1.590080603,9.004153331,7,9.526624894,2,1,3,217,9999664.0,0,1,2.7609497660000004,-0.5072002760000001,,,,6.3779699239999985,-1.4497728680000002,85.08322437,0,144.7871919,1821.679363,0,-6.7455370960000005,-29.224427,-1.274120039,78.25459253,0.44500573,6.039205243,24.12006781,-24.05927968,3.879173354,5.212373802,-3.241951213,-123.8315634,-3.650830689,1.327721674,50.0,6.260983756,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1387,-19.92756197,0,663837.0,1,-12.95676896,-19.25091904,8.46614871,97.47663773,6.113624561,0.055202026,,0.810702765,-14.49156288,3.543463054,13.2192506,7,7.667370067,1,1,2,223,8891135.0,0,1,2.7308940230000003,-0.531476124,,,,5.8119543160000005,-2.603937827,86.4210585,0,132.44618229999998,2130.611956,0,-5.663129531,-23.79372946,-1.185506776,79.11586045,0.437873381,14.15583613,25.17346319,-20.16109459,8.850983303,7.511139151,-7.339631966000002,-125.6054606,-3.324010871,2.339950969,50.0,5.708488015,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1395,-12.45493021,0,8888443.0,1,-16.81711504,-17.70221864,13.32647527,74.09285482,6.378821389,0.113288574,,0.539289186,9.769511992,-1.302192822,13.03316709,9,13.32647527,1,1,4,291,8891138.0,1,1,2.847597315,0.22406169,,,,6.5536946610000015,0.60798365,89.97922388,0,216.7888551,1866.201883,0,-5.991057062,-20.26356929,-2.191584274,83.62075987,0.415309965,-9.980351615,23.76637904,-18.67057813,-5.649239259,7.6434516760000015,2.684040372,-131.0939411,-5.631914176,-0.5189441220000001,50.0,6.38632524,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1397,1.297754296,0,8899327.0,0,-22.06471094,-20.0616342,64.85093286,88.78682557,6.818457109,0.515145874,1786.74644,0.087683114,12.13465694,-2.231456098,4.771906122,1,58.75865187,1,0,2,10,9999670.0,1,3,3.082595444,0.97039917,,,,5.855668157,1.995723868,87.66689579999998,0,248.3990966,1627.098346,2,-6.021077974,-30.07699054,-0.29210114600000003,80.58722905,0.4248797520000001,-12.20624772,25.74025403,-27.63708517,-7.370306059,2.739483052,4.655539525,-127.7392555,-1.4496997619999998,-1.856899721,50.0,5.825419977999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1400,-38.10811141,0,8888763.0,1,-11.14867477,-17.22528618,6.728685033,72.56757192,6.409683635,0.055752563,,-2.648217756,-10.2772936,-0.6985083679999999,-1.275232126,2,4.662811829,0,0,2,47,9999670.0,1,2,3.593619583,-0.119051103,,,,6.1945937939999975,1.379579034,75.02739606,0,83.17661881,2329.14573,1,-7.701926994,-49.65229957,1.670970768,69.19023218,0.50060051,6.603025067000001,19.03529676,-33.57750787,5.454199814,-1.159278884,1.587278206,-109.2750259,1.956007374,-1.324954854,50.0,6.290939762000001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1403,-4.692267809,1,8899326.0,1,-17.76830047,-21.00662354,32.1760678,97.17762666,7.175623736,0.21880310100000008,,-0.570819252,6.157809119,-1.750792364,14.25040287,3,26.5757529,2,1,5,110,9999670.0,1,5,2.983442335,0.276657661,,,,6.121115545,1.350145517,87.41081108,0,203.3227426,1999.472391,2,-5.447346465,-20.06251291,-1.616767659,80.92587900000002,0.421599736,-6.494795813,23.58222705,-18.14600384,-3.905142531,8.434678412,3.746368965,-127.4781827,-4.089185957,-1.250488254,50.0,6.020877925,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1405,-14.21779882,0,1000017371.0,0,-17.32444412,-16.18019458,10.31229884,103.431255,6.767032372,0.06887146,,-0.598322142,8.413753606,-2.2094451530000003,19.17577777,4,8.83145207,1,0,4,137,9999670.0,1,2,2.70410652,0.29216114,,,,6.2635729620000005,1.609436752,88.06829867,0,203.6544389,2026.627073,1,-5.455164955,-15.68263221,-2.463634098,80.33067735,0.424937741,-8.82567089,27.47036106,-13.29215796,-5.32819336,11.39928798,4.718831553,-128.15384369999998,-5.938242719,-1.468693167,50.0,6.096745372999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1407,4.313181332,2,1000017373.0,0,-22.06592601,-17.45842749,128.78514669999998,99.12582475,5.71858358,1.030535278,2013.1083260000007,0.993528653,17.09184943,-2.227085931,14.82473587,4,124.5194899,2,0,6,142,9999682.0,1,3,2.512856865,0.7687239,102.4176722,2.328141841,-40.13251673,6.098891411,1.41973036,85.48290123,0,228.99349480000004,1835.055353,0,-6.189716227999999,-23.87821281,-1.711963739,77.60441977,0.447758197,-15.2582134,26.99006655,-19.04283861,-9.859972871,8.48548716,4.284915973,-124.1894961,-4.475677153,-1.244231165,50.0,5.941289191,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1410,-3.770370878,3,1000017373.0,0,-22.79733667,-21.84899847,28.5170273,103.5225696,6.036392117999999,0.190007935,,1.368625234,-6.822592495,2.656229834,15.87290426,6,23.91775824,1,0,4,206,1000018212.0,0,6,2.782638823,0.441320008,,,,6.432473592000001,-1.451141983,87.46647921,0,156.78535269999998,2172.172888,2,-5.9441368039999976,-20.46371032,-2.09708541,79.86825282,0.433854144,7.279677917000001,26.69900511,-17.14077619,4.46005223,9.210459683,-5.686478697999999,-127.1265263,-5.293905682,1.247763143,50.0,6.257769936,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1411,0.014290571,2,8899326.0,1,-18.04908368,-17.2680144,63.8480375,99.67561823,5.2625717000000005,0.443934937,977.4306504,-0.6750264859999999,11.1788497,-2.7604866930000003,18.81259911,7,57.78502564,0,1,1,226,9999666.0,1,4,3.646186682,0.05976413200000001,,,,6.897990547000001,1.723257271,87.05119595,0,210.6720511,1771.502905,1,-5.320589413,-19.12237196,-1.762740987,78.99700955,0.443293534,-10.7985599,27.32164749,-15.37657921,-6.725421735,10.46158622,5.700384387000001,-126.3390134,-4.561979631,-1.478805158,50.0,6.722811722,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1413,-16.72404999,2,8894839.0,0,-20.50864773,-18.11214029,10.49096412,88.35455064,5.424329005,0.075811157,,0.4372657820000001,17.89505523,-2.90707446,13.21242736,8,9.145874276,0,1,1,279,8899328.0,1,5,2.963449278,0.7688994020000001,,,,6.379769476,2.002528728,88.26974073,0,233.4892988,1999.329005,2,-5.917282077,-23.3639235,-1.566505396,80.40784339,0.435283,-17.13507145,27.44796501,-19.80025887,-10.34177481,7.468130311,5.887664509,-128.16494550000002,-4.319971449,-1.757024257,50.0,6.224806807999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1425,-4.201620753,2,8899326.0,1,-18.54691032,-21.10980329,28.31817663,98.1075612,5.545025295,0.189059448,,-1.326469912,20.35218301,-5.147586965,-5.226036019,5,23.53756532,0,1,1,206,8882389.0,1,5,2.1942962930000003,0.381169551,,,,3.767533682,3.5080400330000003,80.97544926,0,284.29202260000005,2010.753323,2,-6.5360906320000005,-49.20205575,2.691451744,72.89202621,0.47728686,-17.14938573,25.07832068,-37.18124589,-12.53130967,-3.65883311,9.921689621,-117.0983548,4.010970392,-3.074981612,50.0,3.969428216,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1435,-31.534625800000004,2,8888763.0,1,-8.797784785,-18.45728906,5.591154044,80.22874046,5.831162135,0.040296021,,-0.245233882,14.41239444,-2.9795587830000003,11.83077492,8,4.799210199,0,1,3,347,1000024479.0,1,5,2.457627727,-0.41802411,,,,5.950384969,1.152660154,88.995189,0,230.5381272,2226.106866,2,-6.150595662000001,-24.10455688,-1.594197125,79.92417111,0.431451862,-14.56303852,31.87629001,-20.69322307,-8.796545948,6.934789659,6.258093784,-129.152428,-4.375857265,-0.918060358,50.0,5.806332075,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1437,-19.0105518,1,8898911.0,1,-6.14679145,-15.62791296,5.654136774,98.26511768,6.168946696,0.036305542,,-1.517379522,11.7463912,-3.731961725,10.75616012,2,4.93126678,1,1,2,40,8889807.0,1,3,1.7675088,-0.6963920090000001,,,,5.7429405010000005,1.776215229,93.10302137,0,227.4403655,2347.593846,1,-6.357574437,-21.08440168,-2.39558665,85.39964066,0.406127015,-13.7491083,28.81753289,-20.09708145,-7.407747233999999,6.506830677000001,8.441307335,-135.2225448,-6.349191747000001,-1.499748672,50.0,5.550502571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1447,-21.29325418,0,8888760.0,1,-14.49184682,-17.94679041,8.727836117999999,94.99165645,5.5454006520000005,0.059085083,,-2.303641056,-1.123685931,-2.095182175,-2.67334847,5,7.571818642,2,1,4,144,8889807.0,1,2,3.039123759,-0.14146478699999998,,,,6.149515957999999,1.910820954,78.02575002,0,23.13246239,2492.084022,1,-7.95069082,-48.44353156,0.990840094,72.72890490000002,0.486925864,0.129787299,18.04348301,-34.36554637,0.098006187,-1.654864109,4.188825636,-113.5596084,0.484665067,-1.728808272,50.0,6.203075879,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1451,-42.86118948,3,8899326.0,1,-15.373084400000002,-15.07271447,4.556070777,69.20521962,6.014324317000001,0.047369995,,-0.52336472,14.63637296,-3.309012282,7.931275096,10,2.527611783,1,1,3,288,8890011.0,1,5,3.3347023730000003,0.301154794,,,,5.737829275,2.149782004,88.96658546,0,241.4457528,2101.895925,1,-5.373533419,-27.78266714,-0.094747329,79.78404686,0.43012077,-15.03650833,32.01218418,-24.9758799,-9.086443565,4.349796628,7.011677967000001,-129.1595248,-1.079512653,-1.898306604,50.0,5.715431897999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1453,-24.59684891,1,8888760.0,1,-12.55265015,-16.76854791,7.223725261,95.47039619,5.376357331,0.047822875999999986,,-0.612410386,14.87798086,-3.3781607310000004,2.544736172,11,6.519972496,0,1,1,309,8890011.0,1,3,2.8366387680000003,-0.173896125,,,,5.914879191,1.7565214080000002,84.57341292,0,260.15460299999995,1980.05657,1,-6.859182629,-37.10427088,0.014677504,77.73493559999999,0.453197678,-13.45847899,23.47034689,-30.11508996,-8.773105387000001,1.342162124,6.750120336,-122.8504373,-1.219291881,-1.464488576,50.0,5.89021277,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1454,-6.011503768,0,8899244.0,1,-19.73247425,-20.8234694,19.87650364,99.47007175,6.719609342999999,0.136954956,,0.282120247,13.66553129,-2.329429123,10.86572454,11,17.04744643,1,1,3,324,8891138.0,1,1,2.689736725,-0.205007343,,,,5.95156997,0.78628954,89.66491662,0,231.4301132,2185.424421,0,-5.820547755,-22.71291302,-1.4964597780000002,82.07320655,0.417064336,-14.22561744,27.82083136,-21.03544052,-8.253444218,6.462417574,4.932656381,-130.5518836,-4.04165214,-0.637958044,50.0,5.8436554560000005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1458,-3.4821243930000003,2,8899326.0,1,-15.38405508,-15.62969586,29.87852562,100.183219,6.315980205,0.198478394,,-1.494064814,11.92903314,-3.743285976,6.8030576510000005,1,26.08622456,0,1,1,4,8889809.0,1,4,2.6944224360000004,0.084053597,,,,6.463245982999999,2.542323845,92.37981186,0,240.1952835,2186.586131,1,-6.540961683,-25.17672521,-1.809667645,85.23618654,0.40701393,-13.76597276,26.96911020000001,-24.47574951,-7.479631902,4.1828096110000015,8.413675621,-134.296252,-5.038912243,-2.274358807,50.0,6.318545426,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1465,4.677148104,1,1000017374.0,1,-18.35652142,-17.61200861,87.88493812,95.63086488,6.3258634260000015,0.6861102290000001,2049.452417,-3.039426278,5.540858599,-4.092323891,12.21290231,5,85.45728054,0,1,1,116,8889809.0,1,2,2.940240546,-0.927908497,,,,6.6159710710000015,2.3849636380000003,91.3058742,0,204.3480879,2010.934693,0,-6.076822039,-21.10775182,-2.07541187,82.73048749,0.415459102,-7.588873141,31.29001236,-19.2446022,-4.317168136,7.355320452999999,9.312244965,-132.5041278,-5.453750405,-2.088943006,50.0,6.454273996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1474,1.69189733,1,8888946.0,1,-22.07511441,-20.76522021,33.78674637,55.33400552,5.921406056,0.429338989,1499.30873,0.264034498,15.14448953,-2.589061396,-0.7787092059999999,8,31.71126111,1,1,3,231,1000017393.0,1,2,2.8842640530000003,0.621088606,,,,5.881536139,1.7629543019999998,87.64920936,0,272.8147777,2034.015591,0,-6.854189314,-37.05161875,0.097289569,80.25396357,0.433473662,-14.6387828,26.66235699,-32.91008275,-8.914417561,-0.4482146,5.283101806,-127.46658899999998,-0.959480108,-1.5645119019999998,50.0,5.868273426,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1475,1.147570473,1,8882314.0,1,-17.22574507,-17.78802704,56.11954604,92.47888748,6.223263127,0.43199646,939.5611886,-0.724318117,-14.01141991,1.955667206,17.08614436,8,51.66693461,2,1,4,250,8899269.0,0,6,2.753248505,0.169728698,,,,6.058465022999999,-0.467623712,87.49794707,0,140.7031782,2098.804268,2,-5.534809079,-19.50419346,-1.819153735,78.53618928,0.435366219,13.38309678,31.12485644,-16.16099555,8.348759477,9.989401571,-3.928888338,-127.1482568,-4.615222086,0.328497172,50.0,5.912924175,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1490,1.400635734,0,1000017374.0,1,-21.9156698,-21.35506134,62.74909211,99.32944673,6.02953434,0.447418823,2360.529887,-0.94226751,8.197322323,-2.499942194,16.39878193,7,59.36423095,0,0,1,220,1000017393.0,1,1,2.804614118,0.119808753,,,,6.3277694570000005,1.753031284,89.05999749,0,206.5127392,2062.998698,0,-5.696651048,-19.07429967,-2.085320687,80.26096082,0.428667914,-8.788727444,31.00702308,-16.1702734,-5.272380398,9.600706241000001,5.391191094,-129.3432642,-5.309621555,-1.562248366,50.0,6.1545810560000005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1493,-11.93639119,1,8890001.0,1,-6.36981376,-15.44629332,8.092083576,92.41295444,6.146968844,0.047495728,,-3.0025315110000004,-5.43017164,-1.976340372,2.3437142580000003,7,6.805489082,0,1,1,245,1000017377.0,1,4,1.23914747,-0.7870392159999999,,,,6.232628417000001,1.492173769,83.33628589,0,113.6775938,2023.163462,2,-9.031445468,-37.46824031,-2.02316615,76.77673867,0.454127988,3.550990707,24.267447,-29.42220263,2.393152782,1.854577575,4.339653664,-121.2092515,-5.367953598,-1.33914631,50.0,6.059367985,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1495,-0.334005938,2,8890002.0,1,-19.63457311,-21.20279091,39.88297881,96.14891178,5.628447274,0.28865661600000003,2872.580487,-4.637251057,-10.43600134,-2.687585576,0.100475513,8,36.38388054,0,1,2,300,8899457.0,1,5,2.289582013,-0.7482889909999999,,,,3.888932611,2.630646399,78.74291664,0,90.78686411,2595.416024,2,-6.1402706610000015,-45.47905208,2.344070626,72.07126556,0.4859106620000001,6.351133355,21.63358854,-32.98966133,4.810222797,-0.6177289810000001,5.680282601,-114.3480474,3.32368048,-2.395327286,50.0,4.0596710510000005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1502,-9.21159703,0,1000017371.0,0,-18.43638869,-17.83187099,14.97067182,106.2693746,5.508182936,0.097514038,,-0.043095682,-11.71000751,2.142509137,14.22236902,2,13.23226879,0,0,1,56,8901257.0,0,2,2.598706035,0.220294426,,,,6.155968363,-0.808142974,83.41234328,0,140.6088551,1968.746376,1,-6.347456732,-26.32155937,-1.457208427,76.55317645,0.458283722,10.15981886,23.18078461,-20.2976438,6.806956256,7.957048133,-4.15564351,-121.2627457,-3.943203542,0.629244744,50.0,6.011372485,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1506,1.289297789,0,8888946.0,1,-14.34759013,-13.60006871,48.98076782,99.63338412,6.179610682000001,0.342719116,2100.017236,-0.580791712,0.6744636279999999,-0.708853159,11.50525389,5,46.02377138,0,1,1,185,1000025525.0,1,2,1.499003157,-0.14578143300000002,,,,5.741297465,0.452547699,89.65723802,0,183.3455605,2055.943033,1,-6.85089292,-22.97719103,-2.518997548,81.71253232,0.422639948,-0.991637093,29.28480176,-20.1505743,-0.580200375,7.034856122000001,1.59252121,-130.3937003,-6.4444029920000006,-0.399450969,50.0,5.539591411,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1510,0.802609496,0,1000017371.0,0,-15.38308815,-13.62238535,67.82916464,102.610043,6.790404027999999,0.476404419,2347.764751,0.7949155920000001,-16.81199991,4.010530427,5.33482173,7,63.75514987,1,0,4,240,8901272.0,0,2,2.990453545,-0.217508761,,,,4.273609426,-2.482763202,79.86118257,1,107.7288843,1927.440169,1,-5.116204835,-37.1145879,1.977265524,72.74194368,0.468929274,14.3154174,22.43501668,-28.90701755,10.5327271,2.40375429,-7.731136565,-116.0586721,3.120487125,2.229224478,50.0,4.387679185,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1512,3.812570818,0,8888946.0,1,-18.12701948,-18.4216719,61.82843266,85.26785025,5.569879015,0.516755981,2638.206125,-0.281220793,-16.94973238,2.888758143,11.55450522,7,60.06696558,2,1,12,260,8891803.0,0,1,1.638923022,-1.094587461,,,,6.238111345,-2.3823992,71.87194501,0,124.4003752,1453.298095,0,-9.068462456,-43.0939433,-1.077798365,66.20913808,0.532059788,10.86753618,17.60665318,-25.03971972,9.841893987999999,6.46101443,-4.800616754,-104.4318931,-3.159960899,2.144705786,50.0,6.117226692999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1513,-15.21927913,3,8891799.0,1,-11.63237126,-13.87986412,9.943343745,100.4456103,6.288764357000001,0.055983276,,-0.858785557,9.359967817000001,-2.637389206,17.01152763,8,9.805544747999999,0,1,1,265,1000017376.0,1,5,2.12205264,0.100243266,,,,6.4108617999999975,1.752103715,90.82148359,0,208.775372,2081.752351,1,-6.278198268,-16.53311986,-3.152779312,82.61785732,0.416853195,-10.35105569,29.81799897,-14.21341785,-5.914036264,10.26173798,5.790952837000001,-131.91410359999998,-7.778082257,-1.562711791,50.0,6.170698282999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1519,-2.828201024,3,8882079.0,1,-14.4335721,-18.19986042,28.32651234,63.82958105,5.32092611,0.290928345,2964.3460440000013,-5.216205478,-16.75936292,-2.071825713,0.89490635,2,27.18156563,0,1,1,43,675965.0,1,6,2.881920355,-1.604659445,,,,5.634971632,1.736818196,83.67132692,0,93.1894776,2624.022014,2,-6.914276685,-40.58462936,0.669886124,75.40116416,0.463541329,11.96162335,28.69190741,-31.81559724,8.1956094,0.245596008,4.943821262,-121.4118087,0.08466426199999999,-1.537798099,50.0,5.667209631,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1520,-5.835206226,0,8888946.0,1,-14.98328549,-14.96059005,17.92090583,102.0489135,6.165796836,0.121520386,,1.717503458,-4.463099357,2.562599444,-1.526869538,2,15.72068953,2,0,5,70,8889496.0,0,1,2.396409227,-0.038932079,,,,5.93634238,-2.03531359,82.01759513,0,71.5593406,1351.7171,0,-8.016628548,-42.66120061,0.016405699,75.15241183,0.461608437,4.564671547,23.99179304,-33.37519696,3.1825161960000004,-0.837447823,-5.213198211,-119.3039647,-1.173326707,1.84367129,50.0,5.915735623,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1522,-1.26300851,0,1000017371.0,0,-17.47688389,-15.60986693,47.25673953,106.16823290000002,6.172886417000001,0.315053101,2435.956001,1.393171238,-8.858874319,3.065328136,19.24468259,3,45.47684564,0,1,1,90,8889496.0,0,3,3.156877264,0.355031894,,,,6.461767087,-1.7400827330000002,91.0506027,0,155.3173602,2074.697274,2,-4.950160607,-14.01744386,-2.3093583,83.30242755,0.415094065,10.05995609,27.84019795,-12.43456105,5.664401046,11.11459857,-6.807506991,-132.3345377,-5.786120627000001,1.51297022,50.0,6.279866088,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1529,-8.777137997999999,1,8882084.0,1,-15.80421078,-17.65655364,18.07774927,99.22328272,6.408597079,0.118746948,,-0.6884299290000001,10.6831274,-2.719375936,3.927940423,7,16.54226434,2,1,4,220,675965.0,1,2,2.938199245,-0.169435683,,,,5.6802632489999985,1.4421791330000002,90.90039585,0,249.6656655,2242.305193,0,-5.8714225120000005,-29.20020851,-0.335421483,83.03397198,0.414257236,-11.75508225,29.04627066,-28.18899737,-6.656066265,2.2564508,5.962912837999999,-132.273004,-1.649222952,-1.252829133,50.0,5.642823393,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1533,0.834753348,1,1000017371.0,0,-22.36373902,-21.78222975,46.84191622,74.78736481,5.840159988,0.448673706,3552.167981,-0.491233371,11.45363054,-2.660432621,7.741467462,8,45.39424923,1,1,2,270,8892138.0,1,2,2.8929329580000003,-0.673921854,,,,6.241841674,0.845589954,89.07518292,0,235.8302972,2209.826191,0,-6.369211009,-27.95347074,-1.095756383,80.37725174,0.430006317,-11.76368617,30.98611556,-24.60287917,-7.053450969,4.5396376,5.641114299,-129.3678521,-3.380536958,-0.635753386,50.0,6.136441732000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
